Reference Name	Text	Font
dm01_00320k_040	Musimy porozmawiać \n o Arce. Ten cały plan \n ratowania dzieci \n brzmi kiepsko.	[0, 72, 'DINRoundOffcPro']
dm01_00320k_050	To ma związek \n z czasoprzestrzenią.	[0, 34, 'DINRoundOffcPro']
dm01_00320k_060	Przeczuwam, że \n stanie się coś \n złego.	[0, 36, 'DINRoundOffcPro']
dm01_00320k_070	Co ty bredzisz?	[0, 15, 'DINRoundOffcPro']
dm01_00320k_073	Czuję się... \n Taka... \n Senna...	[0, 29, 'DINRoundOffcPro']
dm01_00320k_075	Hmf, chyba zaraz \n do rozmowy dołączy \n Strażniczka Snów.	[0, 53, 'DINRoundOffcPro']
dm01_00320k_078	Cyanea zasnęła.	[0, 15, 'DINRoundOffcPro']
dm01_00320k_080	Dzieci z Arki \n są uwięzione w miejscu \n między rzeczywistością \n a snami.	[0, 68, 'DINRoundOffcPro']
dm01_00320k_090	Aby je obudzić, \n trzeba je odprowadzić \n tam, gdzie ich \n miejsce.	[0, 61, 'DINRoundOffcPro']
dm01_00320k_100	Właśnie to robiłam, \n kiedy mi \n przeszkodziliście!	[0, 47, 'DINRoundOffcPro']
dm01_00320k_110	Główny naukowiec \n twierdzi, że dysponując \n odpowiednią ilością \n energii...	[0, 71, 'DINRoundOffcPro']
dm01_00320k_120	Uruchomi Arkę \n i odprowadzi je \n tam, gdzie ich \n miejsce.	[0, 53, 'DINRoundOffcPro']
dm01_00320k_130	To niezbyt \n rozsądne.	[0, 20, 'DINRoundOffcPro']
dm01_00320k_140	Zabawa czasem \n i przestrzenią \n to kiepski pomysł.	[0, 47, 'DINRoundOffcPro']
dm01_00320k_143	Ty chyba rozumiesz \n zagrożenia związane \n z tym eksperymentem.	[0, 59, 'DINRoundOffcPro']
dm01_00320k_146	Już nawet twoje \n istnienie \n jest niestabilnością.	[0, 47, 'DINRoundOffcPro']
dm01_00320k_150	Ale przecież to wy \n mówiliście, że \n nadchodzi czas \n ich powrotu!	[0, 61, 'DINRoundOffcPro']
dm01_00320k_160	Co mam robić? \n Siedzieć i czekać \n aż się obudzą?	[0, 46, 'DINRoundOffcPro']
dm01_00320k_170	Wy się dalej \n obijajcie, a ja \n ocalę Zazę \n i resztę.	[0, 49, 'DINRoundOffcPro']
dm01_00320k_180	Zmarnowaliście już \n dosyć mojego \n czasu!	[0, 38, 'DINRoundOffcPro']
dm01_00320k_190	Hmf. \n Co za \n charakterek...	[0, 25, 'DINRoundOffcPro']
dm01_00320k_200	Ostrzegliśmy ją. \n Reszta zależy od \n trzeciego stwo-	[0, 49, 'DINRoundOffcPro']
dm01_00320k_210	Co-? \n Znowu przysnęłam? \n Przepraszam...	[0, 37, 'DINRoundOffcPro']
dm01_00320k_220	Hej, każdemu \n potrzebna jest \n odrobina snu.	[0, 41, 'DINRoundOffcPro']
dm01_00320k_230	Chodźmy. \n Zobaczymy, jak to \n się ułoży.	[0, 37, 'DINRoundOffcPro']
dm01_00330k_010	Raven! Dopiero co \n tu przybyłaś?	[0, 31, 'DINRoundOffcPro']
dm01_00330k_020	Tak. Mam potrzebną \n nam energię.	[0, 31, 'DINRoundOffcPro']
dm01_00330k_030	Byłem ciekaw, czy \n w ogóle się pojawicie. \n Momencik...	[0, 52, 'DINRoundOffcPro']
dm01_00330k_040	Poziomy energii \n odpowiednie. \n Możemy przeprowadzić \n eksperyment.	[0, 62, 'DINRoundOffcPro']
dm01_00330k_043	Uważam, że warto \n to zaznaczyć...	[0, 32, 'DINRoundOffcPro']
dm01_00330k_045	Dzisiejszy eksperyment \n jest zasługą mojego \n szefa, doktora \n Brahmana.	[0, 67, 'DINRoundOffcPro']
dm01_00330k_048	Dzisiejszy dzień \n przyniesie mu rozgłos.	[0, 39, 'DINRoundOffcPro']
dm01_00330k_050	Muszę zająć się tymi \n zbiornikami \n energetycznymi. \n Dziękuję wam za pomoc!	[0, 71, 'DINRoundOffcPro']
dm01_00330k_060	...	[0, 3, 'DINRoundOffcPro']
dm01_00330k_065	On chyba uważa, \n że to wszystko jest \n robione tylko na pokaz.	[0, 59, 'DINRoundOffcPro']
dm01_00330k_070	Chyba zrobiłyśmy \n wszystko, co w naszej \n mocy...	[0, 46, 'DINRoundOffcPro']
dm01_00330k_080	Ruszajmy na plac \n i dołączmy do tłumów.	[0, 38, 'DINRoundOffcPro']
dm01_00330k_090	Gade i Cyanea \n powinni już tam być.	[0, 34, 'DINRoundOffcPro']
dm01_00330k_100	Szkoda, że Syd akurat \n dzisiaj musiał się \n rozchorować.	[0, 53, 'DINRoundOffcPro']
dm01_00330k_105	Niewiarygodne. \n Wolne w taki ważny \n dzień?	[0, 40, 'DINRoundOffcPro']
dm01_00330k_110	Kat... Czy ty naprawdę \n myślisz, że to obudzi \n dzieci z Arki?	[0, 59, 'DINRoundOffcPro']
dm01_00330k_120	Masz wątpliwości? \n Przecież to ty całym \n sercem byłaś za \n eksperymentem.	[0, 69, 'DINRoundOffcPro']
dm01_00330k_160	Wszystko na pewno \n będzie dobrze.	[0, 32, 'DINRoundOffcPro']
dm01_00330k_170	Masz rację. Zrobię \n wszystko, aby \n sprowadzić je \n do domu.	[0, 55, 'DINRoundOffcPro']
dm01_00330k_180	Dziwnie się dziś \n zachowujesz. \n Wszystko gra?	[0, 43, 'DINRoundOffcPro']
dm01_00330k_190	...	[0, 3, 'DINRoundOffcPro']
dm01_00330k_200	Ruszajmy! Chyba \n nie chcesz stracić \n okazji na spotkanie \n z Zazą.	[0, 62, 'DINRoundOffcPro']
dm01_00400c_010	„Plan ratunkowy dla dzieci z Arki”	[0, 34, 'DINRoundOffcPro']
dm01_00400c_020	„Eksperyment na Placu Wolności”	[0, 31, 'DINRoundOffcPro']
dm01_00400c_030	Teraz możemy tylko mieć \n nadzieję, że to obudzi \n Zazę i resztę...	[0, 63, 'DINRoundOffcPro']
dm01_00400c_040	Tak...	[0, 6, 'DINRoundOffcPro']
dm01_00400c_050	Jeśli się uda, znajdziemy sposób \n na uwolnienie dzieci \n z więzienia czasu.	[0, 72, 'DINRoundOffcPro']
dm01_00400c_060	A teraz-	[0, 8, 'DINRoundOffcPro']
dm01_00400c_070	Przepraszam?	[0, 12, 'DINRoundOffcPro']
dm01_00400c_080	?!	[0, 2, 'DINRoundOffcPro']
dm01_00400c_090	Ta Arka nie \n powinna istnieć.	[0, 28, 'DINRoundOffcPro']
dm01_00400c_100	Nie uzyskasz wyników, \n których szukasz, z iluzji.	[0, 48, 'DINRoundOffcPro']
dm01_00400c_110	S-skąd ty się wziąłeś?	[0, 22, 'DINRoundOffcPro']
dm01_00400c_120	Czasem kiepskie \n metody przynoszą \n dobre wyniki.	[0, 46, 'DINRoundOffcPro']
dm01_00400c_130	Przeprowadzenie tego \n eksperymentu na pewno \n mocno namiesza.	[0, 58, 'DINRoundOffcPro']
dm01_00400c_140	Przepraszam, ale chyba \n chcesz bawić się \n w naukowca?	[0, 51, 'DINRoundOffcPro']
dm01_00400c_150	!	[0, 1, 'DINRoundOffcPro']
dm01_00400c_160	Wiem, co ukrywasz.	[0, 18, 'DINRoundOffcPro']
dm01_00400c_170	Ale na razie ci \n odpuszczę.	[0, 26, 'DINRoundOffcPro']
dm01_00400c_180	?!	[0, 2, 'DINRoundOffcPro']
dm01_00400c_190	Szybko zamilkł. \n Ciekawe, o co chodzi.	[0, 37, 'DINRoundOffcPro']
dm01_00400c_200	Nie wiem, ale \n zaczyna się.	[0, 26, 'DINRoundOffcPro']
dm01_00500m_010	Nie...	[0, 6, 'DINRoundOffcPro']
dm01_00500m_020	Raven?!	[0, 7, 'DINRoundOffcPro']
dm01_00500m_030	Wiedziałem, że dzisiejszy dzień będzie ciekawy.	[0, 47, 'DINRoundOffcPro']
dm01_00500m_040	Sen zaczyna się rozpadać.	[0, 25, 'DINRoundOffcPro']
dm01_00500m_050	Świat nie jest w stanie przetworzyć tej komplikacji. \n A ona tkwi w jej centrum.	[0, 78, 'DINRoundOffcPro']
dm01_00500m_060	Tego problemu nie będzie łatwo naprawić.	[0, 40, 'DINRoundOffcPro']
dm01_01116	Hmm, z tak wysoka praktycznie nic nie widzę.	[0, 44, 'DINRoundOffcPro']
dm01_01132	Teraz kolejny zbiornik energetyczny.	[0, 36, 'DINRoundOffcPro']
dm01_01133	Gdzie oni ustawili kolejny?	[0, 27, 'DINRoundOffcPro']
dm01_01134	Muszę się porządnie rozejrzeć. Może z wysoka?	[0, 45, 'DINRoundOffcPro']
dm01_01135	Zmień grawitację, aby \n wzlecieć w górę \n i się rozejrzeć.	[0, 54, 'DINRoundOffcPro']
dm01_01136	Stąd nie widzę zbyt dobrze.	[0, 27, 'DINRoundOffcPro']
dm01_01137	Czas się rozejrzeć.	[0, 19, 'DINRoundOffcPro']
dm01_01138	Tam.	[0, 4, 'DINRoundOffcPro']
dm01_01144	Muszę pokonać Nevi i napełnić zbiornik energetyczny \n tej maszyny.	[0, 64, 'DINRoundOffcPro']
dm01_01145	Nadlatują z powietrza. Lepiej się z nimi rozprawić.	[0, 51, 'DINRoundOffcPro']
dm01_01146	Powinno wystarczyć.	[0, 19, 'DINRoundOffcPro']
dm01_01150	Gotowe. Teraz kolejna maszyna.	[0, 30, 'DINRoundOffcPro']
dm01_01154	Muszę pokonać Nevi, aby zebrać ich energię...	[0, 45, 'DINRoundOffcPro']
dm01_01156	Problem Nevi załatwiony.	[0, 24, 'DINRoundOffcPro']
dm01_01160	Kolejna maszyna powinna być ostatnią.	[0, 37, 'DINRoundOffcPro']
dm01_01164	Powinnam się ruszać.	[0, 20, 'DINRoundOffcPro']
dm01_01166	To już ostatni zbiornik, którego potrzebuję. \n Mam nadzieję, że Kat załatwiła swoją część.	[0, 88, 'DINRoundOffcPro']
dm01_01169	Zaza, zaczekaj!	[0, 15, 'DINRoundOffcPro']
dm01_01170	Co wy tu robicie?	[0, 17, 'DINRoundOffcPro']
dm01_01171	Muszę odnieść te zbiorniki energetyczne.	[0, 40, 'DINRoundOffcPro']
dm01_01172	Czas odstawić te zbiorniki energetyczne.	[0, 40, 'DINRoundOffcPro']
dm01_01173	Dostarcz zbiorniki	[0, 18, 'DINRoundOffcPro']
dm01_01174	Policjant: \n Jakieś zbiry przedostały się przez nasz kordon.	[0, 11, 'DINRoundOffcPro'], [11, 58, 'DINRoundOffcPro']
dm01_01175	Gade: \n Próbowałem was ostrzec. Teraz jest już za późno.	[0, 6, 'DINRoundOffcPro'], [6, 54, 'DINRoundOffcPro']
dm01_01176	Cyanea: \n Hej, Raven. Zamierzam obejrzeć eksperyment z Arką.	[0, 8, 'DINRoundOffcPro'], [8, 58, 'DINRoundOffcPro']
dm01_01178	Kolejne Nevi? No dobrze, rozprawię się z nimi.	[0, 46, 'DINRoundOffcPro']
dm01_01179	???: \n Sachya...	[0, 5, 'DINRoundOffcPro'], [5, 14, 'DINRoundOffcPro']
dm01_01180	Hej, Raven!	[0, 11, 'DINRoundOffcPro']
dm01_01181	Policjant: \n Raven! Mam złe wieści!	[0, 11, 'DINRoundOffcPro'], [11, 33, 'DINRoundOffcPro']
dm01_01190	Gdy tylko to dostarczę, zabiorę Zazę do domu.	[0, 45, 'DINRoundOffcPro']
dm01_09000	Zabierz	[0, 7, 'DINRoundOffcPro']
dm01_09001	Rozmawiaj	[0, 9, 'DINRoundOffcPro']
dm01_09002	Pokonaj Nevi	[0, 12, 'DINRoundOffcPro']
dm01_09003	Muszę wypełnić i zebrać resztę zbiorników energetycznych.	[0, 57, 'DINRoundOffcPro']
dm01_09004	Ruszaj do kolejnego \n zbieracza energii	[0, 37, 'DINRoundOffcPro']
dm01_09005	Zbieracz energii: \n Włączono tryb wabienia Nevi. Przetwarzanie energii.	[0, 18, 'DINRoundOffcPro'], [18, 69, 'DINRoundOffcPro']
dm01_09006	Zabierz zbiornik energetyczny \n z maszyny	[0, 39, 'DINRoundOffcPro']
dm01_09007	Policjant: \n Zabezpieczamy dla was ten obszar.	[0, 11, 'DINRoundOffcPro'], [11, 44, 'DINRoundOffcPro']
dm01_09008	Policjant: \n Dajcie znać, gdyby coś się działo.	[0, 11, 'DINRoundOffcPro'], [11, 45, 'DINRoundOffcPro']
dm01_09009	Policjant: \n Jakieś zbiry kombinowały coś przy zbieraczu?	[0, 11, 'DINRoundOffcPro'], [11, 55, 'DINRoundOffcPro']
dm01_09010	Policjant: \n Pozostajemy w gotowości. Ten eksperyment \n jest bardzo ważny.	[0, 11, 'DINRoundOffcPro'], [11, 52, 'DINRoundOffcPro'], [52, 70, 'DINRoundOffcPro']
dm01_09011	Policjant: \n Jak to dobrze, że pomagają nam trans grawitorki!	[0, 11, 'DINRoundOffcPro'], [11, 59, 'DINRoundOffcPro']
dm01_09012	Policjant: \n Bardzo dziękujemy za pomoc przy zbieraniu energii!	[0, 11, 'DINRoundOffcPro'], [11, 61, 'DINRoundOffcPro']
dm01_09013	Policjant: \n Kto by pomyślał, że Nevi mogą być takie użyteczne?	[0, 11, 'DINRoundOffcPro'], [11, 61, 'DINRoundOffcPro']
dm01_09014	Policjant: \n Nie mam nic do zgłoszenia. Pilnuję dalej.	[0, 11, 'DINRoundOffcPro'], [11, 52, 'DINRoundOffcPro']
dm01_09015	Policjant: \n Gdy zbierzecie energię, rozpoczniemy eksperyment.	[0, 11, 'DINRoundOffcPro'], [11, 60, 'DINRoundOffcPro']
dm01_09016	Policjant: \n Zaczynają się niecierpliwić. Czekają na energię.	[0, 11, 'DINRoundOffcPro'], [11, 59, 'DINRoundOffcPro']
dm01_09017	Policjant: \n Ponoć kierownik eksperymentu to jakaś gruba ryba.	[0, 11, 'DINRoundOffcPro'], [11, 60, 'DINRoundOffcPro']
dm01_09018	Policjant: \n Wszyscy na placu czekają na rozpoczęcie eksperymentu.	[0, 11, 'DINRoundOffcPro'], [11, 64, 'DINRoundOffcPro']
