Reference Name	Text	Font
ep19_00410k_010	现在，我很重， \n 还是不能操控...	[0, 17, 'DFHEI5-V-SONY']
ep19_00410k_020	瑞雯听不到我， \n 不知道她是不是 \n 也在进行同样的试练...	[0, 28, 'DFHEI5-V-SONY']
ep19_00410k_030	如果我能抓住那个奇怪 \n 的女人，也许我能 \n 得到一些答案...	[0, 29, 'DFHEI5-V-SONY']
ep19_00420k_010	啊，我又能操控重力了！	[0, 11, 'DFHEI5-V-SONY']
ep19_00420k_020	但还是不能改变模式...	[0, 12, 'DFHEI5-V-SONY']
ep19_00420k_030	我真的必须抓住那个女人！	[0, 12, 'DFHEI5-V-SONY']
ep19_00510k_010	我变得好强！	[0, 6, 'DFHEI5-V-SONY']
ep19_00510k_020	为什么她给我这么多的 \n 力量？	[0, 14, 'DFHEI5-V-SONY']
ep19_00510k_030	她想做什么？	[0, 6, 'DFHEI5-V-SONY']
ep19_01000	另一个碑碣。	[0, 6, 'DFHEI5-V-SONY']
ep19_01001	哎哟，就在我努力寻找瑞雯的时候。	[0, 16, 'DFHEI5-V-SONY']
ep19_01002	击败所有敌人	[0, 6, 'DFHEI5-V-SONY']
ep19_01003	剩余敌人数	[0, 5, 'DFHEI5-V-SONY']
ep19_01004	知道我的厉害了吧！	[0, 9, 'DFHEI5-V-SONY']
ep19_02000	跟着瑞雯继续深入	[0, 8, 'DFHEI5-V-SONY']
ep19_03000	那下一个挑战是什么？	[0, 10, 'DFHEI5-V-SONY']
ep19_03001	现在在空中了，哈？	[0, 9, 'DFHEI5-V-SONY']
ep19_03002	击败所有敌人	[0, 6, 'DFHEI5-V-SONY']
ep19_03003	剩余敌人数	[0, 5, 'DFHEI5-V-SONY']
ep19_03004	搞定了！	[0, 4, 'DFHEI5-V-SONY']
ep19_04000	跟着瑞雯继续深入	[0, 8, 'DFHEI5-V-SONY']
ep19_04001	瑞雯！	[0, 3, 'DFHEI5-V-SONY']
ep19_04002	又不见了...	[0, 7, 'DFHEI5-V-SONY']
ep19_04003	那是谁？	[0, 4, 'DFHEI5-V-SONY']
ep19_05000	跟着神秘的女人	[0, 7, 'DFHEI5-V-SONY']
ep19_05001	啊！	[0, 2, 'DFHEI5-V-SONY']
ep19_05002	等等！	[0, 3, 'DFHEI5-V-SONY']
ep19_05003	她走了。	[0, 4, 'DFHEI5-V-SONY']
ep19_06000	跟着神秘的女人 \n 继续深入	[0, 12, 'DFHEI5-V-SONY']
ep19_06001	马上停下！	[0, 5, 'DFHEI5-V-SONY']
ep19_06002	她这么快...	[0, 7, 'DFHEI5-V-SONY']
ep19_06003	噢，拜托...	[0, 7, 'DFHEI5-V-SONY']
ep19_06004	走了...	[0, 5, 'DFHEI5-V-SONY']
ep19_07000	跟着神秘的女人 \n 继续深入	[0, 12, 'DFHEI5-V-SONY']
ep19_07001	她去哪儿了？	[0, 6, 'DFHEI5-V-SONY']
ep19_08000	另一个碑碣意味着另一个挑战。	[0, 14, 'DFHEI5-V-SONY']
ep19_08001	轻力量能奏效吗？	[0, 8, 'DFHEI5-V-SONY']
ep19_08002	击败所有敌人	[0, 6, 'DFHEI5-V-SONY']
ep19_08003	剩余敌人数	[0, 5, 'DFHEI5-V-SONY']
ep19_08004	呼！	[0, 2, 'DFHEI5-V-SONY']
ep19_09000	c 阅读碑文	[0, 1, 'Gravity2_Gaiji'], [1, 6, 'DFHEI5-V-SONY']
ep19_09001	c 调查	[0, 1, 'Gravity2_Gaiji'], [1, 4, 'DFHEI5-V-SONY']
ep19_09002	碑碣： \n 击败所有敌人。	[0, 4, 'DFHEI5-V-SONY'], [4, 11, 'DFHEI5-V-SONY']
ep19_09003	碑碣： \n 击败所有敌人。	[0, 4, 'DFHEI5-V-SONY'], [4, 11, 'DFHEI5-V-SONY']
ep19_09004	碑碣： \n 继续而不操控重力。	[0, 4, 'DFHEI5-V-SONY'], [4, 13, 'DFHEI5-V-SONY']
ep19_09005	碑碣： \n 击败敌人而不操控重力。	[0, 4, 'DFHEI5-V-SONY'], [4, 15, 'DFHEI5-V-SONY']
ep19_09006	碑碣： \n 穿过脆弱的地面追赶神秘的女人。	[0, 4, 'DFHEI5-V-SONY'], [4, 19, 'DFHEI5-V-SONY']
ep19_09007	碑碣： \n 承受试练。	[0, 4, 'DFHEI5-V-SONY'], [4, 9, 'DFHEI5-V-SONY']
ep19_09008	击败所有敌人	[0, 6, 'DFHEI5-V-SONY']
ep19_09009	击败所有敌人	[0, 6, 'DFHEI5-V-SONY']
ep19_09010	继续而不操控重力	[0, 8, 'DFHEI5-V-SONY']
ep19_09011	击败敌人而不 \n 操控重力	[0, 11, 'DFHEI5-V-SONY']
ep19_09012	穿过脆弱的地面追赶神秘的女人。	[0, 15, 'DFHEI5-V-SONY']
ep19_09013	经受试练	[0, 4, 'DFHEI5-V-SONY']
ep19_09014	啊！	[0, 2, 'DFHEI5-V-SONY']
ep19_09015	我不能逃跑！	[0, 6, 'DFHEI5-V-SONY']
ep19_09016	我应该还能战斗。	[0, 8, 'DFHEI5-V-SONY']
ep19_09017	哼...喘不上...气来...	[0, 15, 'DFHEI5-V-SONY']
ep19_09018	嘿，毒气不会伤害我...	[0, 12, 'DFHEI5-V-SONY']
ep19_10000	追赶神秘的女人	[0, 7, 'DFHEI5-V-SONY']
ep19_10001	她在那儿！	[0, 5, 'DFHEI5-V-SONY']
ep19_11000	击败神秘的女人	[0, 7, 'DFHEI5-V-SONY']
ep19_11001	对方似乎也想一战！	[0, 9, 'DFHEI5-V-SONY']
ep19_11002	终于把你逼到角落了！	[0, 10, 'DFHEI5-V-SONY']
ep19_11010	我必须想办法避开那些碎片攻击...	[0, 17, 'DFHEI5-V-SONY']
ep19_11015	我可以在她收集那些碎片时攻击她。	[0, 16, 'DFHEI5-V-SONY']
ep19_12000	等一下！	[0, 4, 'DFHEI5-V-SONY']
ep19_13000	使用重力滑行来继续	[0, 9, 'DFHEI5-V-SONY']
ep19_13001	我得追上瑞雯！	[0, 7, 'DFHEI5-V-SONY']
ep19_14000	跟着神秘的女人 \n 继续深入	[0, 12, 'DFHEI5-V-SONY']
ep19_15000	好吧，下一个是什么？	[0, 10, 'DFHEI5-V-SONY']
ep19_16000	击败神秘的女人	[0, 7, 'DFHEI5-V-SONY']
ep19_16001	她是试练吗？	[0, 6, 'DFHEI5-V-SONY']
ep19_16002	试练？哪种试练？	[0, 8, 'DFHEI5-V-SONY']
ep19_16003	我在这儿遇到麻烦了！	[0, 10, 'DFHEI5-V-SONY']
ep19_17000	继续深入搜寻 \n 神秘的女人	[0, 12, 'DFHEI5-V-SONY']
ep19_17001	找到她了！	[0, 5, 'DFHEI5-V-SONY']
ep19_18000	击败神秘的女人	[0, 7, 'DFHEI5-V-SONY']
ep19_18001	事不过三！	[0, 5, 'DFHEI5-V-SONY']
