Reference Name	Text	Font
sm29_00120	Je dois emmener le garçon avec moi.	[0, 35, 'DINRoundOffcPro']
sm29_00200k_010	Est-ce que c'est le bon \n endroit ?	[0, 33, 'DINRoundOffcPro']
sm29_00200k_020	Oui, sûrement... Ça \n a changé, mais je \n crois que c'est bien \n cet endroit.	[0, 71, 'DINRoundOffcPro']
sm29_00200k_030	Maintenant que j'y \n pense, je crois que \n c'est là où papi \n m'emmenait jouer.	[0, 73, 'DINRoundOffcPro']
sm29_00200k_040	Tu sais, il m'avait \n acheté un ballon une \n fois, mais je l'ai \n laissé s'échapper.	[0, 78, 'DINRoundOffcPro']
sm29_00200k_050	Je me souviens l'avoir \n coincé sous ce toit. \n Bon sang, ce que j'en \n ai pleuré.	[0, 76, 'DINRoundOffcPro']
sm29_00200k_060	Mais il me l'a descendu \n et m'a juste caressé \n la tête.	[0, 53, 'DINRoundOffcPro']
sm29_00200k_070	Oh, tu veux dire ce \n toit là-bas ?	[0, 33, 'DINRoundOffcPro']
sm29_00200k_080	Hé... Il y a quelque \n chose de coincé ici.	[0, 41, 'DINRoundOffcPro']
sm29_00200k_090	Une... photo ?	[0, 14, 'DINRoundOffcPro']
sm29_00200k_100	Il y a aussi quelque \n chose d'écrit derrière \n elle !	[0, 50, 'DINRoundOffcPro']
sm29_00200k_110	"Tu l'as trouvée cette \n fois-ci, mais auras-tu \n autant de chance \n la prochaine fois" ?	[0, 83, 'DINRoundOffcPro']
sm29_00200k_120	Ton papi aimait vraiment \n les énigmes.	[0, 37, 'DINRoundOffcPro']
sm29_00200k_130	Il pensait toujours à \n de nouveaux jeux \n pour nous deux.	[0, 54, 'DINRoundOffcPro']
sm29_00200k_140	Mais quand je suis parti \n étudier...	[0, 35, 'DINRoundOffcPro']
sm29_00200k_150	Je ferais bien de \n l'occuper pour ne pas \n qu'il déprime.	[0, 54, 'DINRoundOffcPro']
sm29_00200k_160	Très bien, on dirait que \n notre nouveau défi tombe \n à point nommé !	[0, 65, 'DINRoundOffcPro']
sm29_00300k_010	C'est le bon endroit ?	[0, 22, 'DINRoundOffcPro']
sm29_00300k_020	Les choses ont un peu \n changé, mais je crois, \n oui.	[0, 49, 'DINRoundOffcPro']
sm29_00300k_030	Je m'asseyais sur ce \n banc et j'écoutais les \n histoires de papi.	[0, 62, 'DINRoundOffcPro']
sm29_00300k_040	L'apparition du Pilier, \n ce qui se trouve en \n haut...	[0, 51, 'DINRoundOffcPro']
sm29_00300k_050	Ou bien où mènent \n les bouches d'égout \n de la ville...	[0, 52, 'DINRoundOffcPro']
sm29_00300k_060	Hm ? En parlant de \n bouches d'égout, il y en \n a une juste ici.	[0, 60, 'DINRoundOffcPro']
sm29_00300k_070	Attends ! Tu es sûre \n qu'on a le droit \n d'ouvrir ça ?!	[0, 52, 'DINRoundOffcPro']
sm29_00300k_080	E-Est-ce que ça va ?	[0, 20, 'DINRoundOffcPro']
sm29_00300k_090	Je vais bien, ne t'en \n fais pas. Et regarde, \n une autre photo !	[0, 61, 'DINRoundOffcPro']
sm29_00300k_100	Cette fois on voit le \n Pilier et un arbre. \n Il y a aussi un mot, \n derrière.	[0, 72, 'DINRoundOffcPro']
sm29_00300k_110	"Te voici à la dernière \n énigme. Ce que tu \n trouveras ici \n t'appartiendra."	[0, 72, 'DINRoundOffcPro']
sm29_00300k_120	Hé, tu crois qu'il \n pourrait s'agir \n d'un trésor ?!	[0, 49, 'DINRoundOffcPro']
sm29_00300k_130	...	[0, 3, 'DINRoundOffcPro']
sm29_00300k_140	Cet arbre... Je l'ai \n déjà vu auparavant... \n Mais où ?	[0, 52, 'DINRoundOffcPro']
sm29_00300k_150	Je vais te faire grimper \n d'un cran pour mieux \n observer, ça devrait \n raviver tes souvenirs.	[0, 89, 'DINRoundOffcPro']
sm29_00300k_160	Hé, et si tu m'aidais à \n trouver l'endroit \n suivant ?	[0, 51, 'DINRoundOffcPro']
sm29_00300k_170	Tu crois que je pourrais \n le trouver ? La photo \n est assez vieille, et \n tout a bien changé.	[0, 88, 'DINRoundOffcPro']
sm29_00300k_180	C'est ça qui rend les \n énigmes de ton papi \n si intéressantes !	[0, 60, 'DINRoundOffcPro']
sm29_00400k_010	Hmm... Un arbre. Assez \n faible comme indice, \n non ?	[0, 49, 'DINRoundOffcPro']
sm29_00400k_020	Une minute... Je me \n souviens maintenant !	[0, 41, 'DINRoundOffcPro']
sm29_00400k_030	Quand j'étais petit, je \n voulais m'enfuir de chez \n mes parents qui \n voulaient que j'étudie.	[0, 88, 'DINRoundOffcPro']
sm29_00400k_040	Afin d'y échapper, je \n demandais à mon papi \n de me faire sortir \n de ma chambre.	[0, 76, 'DINRoundOffcPro']
sm29_00400k_050	Un jour, mes parents \n l'ont découvert et m'ont \n dit que jamais je ne \n reverrai mon papi.	[0, 85, 'DINRoundOffcPro']
sm29_00400k_060	Ce n'était pas sa faute. \n C'était la mienne...	[0, 45, 'DINRoundOffcPro']
sm29_00400k_070	Je vois... Mais je ne \n crois pas qu'il t'en \n voudrait pour ce qu'il \n s'est passé.	[0, 78, 'DINRoundOffcPro']
sm29_00400k_080	Avant qu'ils l'empêchent \n de me voir, il m'a \n emmené quelque part...	[0, 66, 'DINRoundOffcPro']
sm29_00400k_090	Je crois que c'est \n l'endroit sur la photo.	[0, 42, 'DINRoundOffcPro']
sm29_00400k_100	Avec un peu de chance, \n je vais me rappeler où \n ça se trouve...	[0, 61, 'DINRoundOffcPro']
sm29_00400k_110	Si c'est le cas, dis-moi \n et nous irons voir.	[0, 44, 'DINRoundOffcPro']
sm29_00500k_010	Oui ! C'est bien \n cet endroit !	[0, 30, 'DINRoundOffcPro']
sm29_00500k_020	Génial !	[0, 8, 'DINRoundOffcPro']
sm29_00500k_030	Je descendais par \n ces marches et je venais \n jouer sur cet arbre-	[0, 63, 'DINRoundOffcPro']
sm29_00500k_040	Hein ?	[0, 6, 'DINRoundOffcPro']
sm29_01001	Garçon : \n On voit le centre-ville en arrière-plan.	[0, 9, 'DINRoundOffcPro'], [9, 49, 'DINRoundOffcPro']
sm29_01002	Garçon : \n Je crois que c'était près d'une parcelle vide...	[0, 9, 'DINRoundOffcPro'], [9, 57, 'DINRoundOffcPro']
sm29_01003	Garçon : \n Quand tu trouveras l'endroit, prends-le en photo pour moi.	[0, 9, 'DINRoundOffcPro'], [9, 67, 'DINRoundOffcPro']
sm29_01004	Garçon : \n Je crois que la parcelle vide était près de l'usine.	[0, 9, 'DINRoundOffcPro'], [9, 61, 'DINRoundOffcPro']
sm29_01005	L'usine était par là, n'est-ce pas ?	[0, 36, 'DINRoundOffcPro']
sm29_01006	Garçon : \n Hé, ça ressemble bien à l'endroit, prends-le en photo.	[0, 9, 'DINRoundOffcPro'], [9, 63, 'DINRoundOffcPro']
sm29_01007	Garçon : \n Je croyais que c'était par ici...	[0, 9, 'DINRoundOffcPro'], [9, 42, 'DINRoundOffcPro']
sm29_01008	Garçon : \n Non, ça n'a pas l'air bon.	[0, 9, 'DINRoundOffcPro'], [9, 35, 'DINRoundOffcPro']
sm29_01009	Garçon : \n Quelque chose cloche...	[0, 9, 'DINRoundOffcPro'], [9, 32, 'DINRoundOffcPro']
sm29_01010	Garçon : \n Quelque chose cloche...	[0, 9, 'DINRoundOffcPro'], [9, 32, 'DINRoundOffcPro']
sm29_01011	Garçon : \n Aucun doute possible, voilà l'endroit !	[0, 9, 'DINRoundOffcPro'], [9, 48, 'DINRoundOffcPro']
sm29_01012	Garçon : \n Je ne vois pas très bien, on pourrait essayer de s'approcher ?	[0, 9, 'DINRoundOffcPro'], [9, 71, 'DINRoundOffcPro']
sm29_01013	Garçon : \n Je sais que c'est quelque part par ici !	[0, 9, 'DINRoundOffcPro'], [9, 49, 'DINRoundOffcPro']
sm29_01014	Garçon : \n Peut-être sous un angle différent ?	[0, 9, 'DINRoundOffcPro'], [9, 44, 'DINRoundOffcPro']
sm29_01015	Garçon : \n Pourrais-tu essayer de reculer un peu pour prendre la photo ?	[0, 9, 'DINRoundOffcPro'], [9, 70, 'DINRoundOffcPro']
sm29_01017	Je dois trouver l'endroit qui est sur cette photo !	[0, 51, 'DINRoundOffcPro']
sm29_01018	Hm ? Est-ce que c'est le bon endroit ?	[0, 38, 'DINRoundOffcPro']
sm29_01019	Je dois emmener le garçon avec moi.	[0, 35, 'DINRoundOffcPro']
sm29_02000	Emmène le garçon et trouve \n l'endroit sur la photo	[0, 27, 'DINRoundOffcPro'], [27, 49, 'DINRoundOffcPro']
sm29_02001	Hmm, on dispose seulement d'un arbre comme indice...	[0, 52, 'DINRoundOffcPro']
sm29_02002	Garçon : \n On pourrait peut-être jeter un œil \n près de la place de la fontaine...	[0, 9, 'DINRoundOffcPro'], [9, 44, 'DINRoundOffcPro'], [44, 78, 'DINRoundOffcPro']
sm29_02003	Garçon : \n Quand on regardait en l'air, on pouvait voir \n un panneau avec un pigeon.	[0, 9, 'DINRoundOffcPro'], [9, 54, 'DINRoundOffcPro'], [54, 80, 'DINRoundOffcPro']
sm29_02004	Garçon : \n Je crois que le panneau était celui de la poste.	[0, 9, 'DINRoundOffcPro'], [9, 57, 'DINRoundOffcPro']
sm29_02005	La poste, hein ? Je crois que c'est par là.	[0, 43, 'DINRoundOffcPro']
sm29_02006	Garçon : \n Ça me rappelle quelque chose, allons voir !	[0, 9, 'DINRoundOffcPro'], [9, 52, 'DINRoundOffcPro']
sm29_02007	Garçon : \n Je croyais que c'était par ici...	[0, 9, 'DINRoundOffcPro'], [9, 42, 'DINRoundOffcPro']
sm29_02008	Garçon : \n On a trouvé, voilà l'endroit !	[0, 9, 'DINRoundOffcPro'], [9, 39, 'DINRoundOffcPro']
sm29_02009	Garçon : \n Emmène-moi là-bas.	[0, 9, 'DINRoundOffcPro'], [9, 27, 'DINRoundOffcPro']
sm29_02011	Je dois trouver l'endroit qui est sur cette photo !	[0, 51, 'DINRoundOffcPro']
sm29_02012	Je dois emmener le garçon avec moi.	[0, 35, 'DINRoundOffcPro']
sm29_02013	Garçon : \n Hé, je crois que c'est quelque part dans le coin.	[0, 9, 'DINRoundOffcPro'], [9, 58, 'DINRoundOffcPro']
sm29_09000	Je devrais reprendre mes activités.	[0, 35, 'DINRoundOffcPro']
