Reference Name	Text	Font
dm05_00165k_040	Tu n'as pas encore \n la puissance nécessaire \n pour les arrêter.	[0, 60, 'DINRoundOffcPro']
dm05_00170k_010	Où sont mes \n souvenirs ?!	[0, 24, 'DINRoundOffcPro']
dm05_00170k_020	Changement de plan. \n Tu dois répliquer.	[0, 38, 'DINRoundOffcPro']
dm05_00170k_030	Comment ?!	[0, 10, 'DINRoundOffcPro']
dm05_00170k_040	D'une manière ou d'une \n autre, tes souvenirs \n sont connectés à \n ces deux éléments.	[0, 79, 'DINRoundOffcPro']
dm05_00170k_050	Et les éliminer m'aidera \n peut-être à trouver \n ceux qui me manquent.	[0, 66, 'DINRoundOffcPro']
dm05_00210k_010	Je me souviens, \n maintenant...	[0, 29, 'DINRoundOffcPro']
dm05_00210k_020	Tu as désormais ce qu'il \n faut pour récupérer les \n éléments de la lumière \n et des ténèbres.	[0, 88, 'DINRoundOffcPro']
dm05_00210k_030	Créateur ! Tu ne t'en \n sortiras pas comme ça !	[0, 45, 'DINRoundOffcPro']
dm05_00210k_040	Le monde ne peut exister \n sans la lumière et les \n ténèbres. Nous contrôler \n est impossible.	[0, 88, 'DINRoundOffcPro']
dm05_00210k_050	Le grand et puissant \n Créateur, qui s'allie \n aux humains... \n Pathétique.	[0, 69, 'DINRoundOffcPro']
dm05_00210k_060	Je suis vraiment déçue.	[0, 23, 'DINRoundOffcPro']
dm05_00210k_070	Je n'ai pas interféré, \n j'ai simplement guidé.	[0, 45, 'DINRoundOffcPro']
dm05_00210k_080	Dépêche-toi, Raven. Il \n nous faut leur pouvoir \n pour tout remettre \n en place.	[0, 74, 'DINRoundOffcPro']
dm05_01000	Neutralise Lumino et Tenebria	[0, 29, 'DINRoundOffcPro']
dm05_01001	Je dois les vaincre et tout ramener à la normale.	[0, 49, 'DINRoundOffcPro']
dm05_01002	Je prendrai votre pouvoir !	[0, 27, 'DINRoundOffcPro']
dm05_01003	Je n'abandonnerai pas.	[0, 22, 'DINRoundOffcPro']
dm05_01004	Je suis la seule qui peut sauver tout le monde.	[0, 47, 'DINRoundOffcPro']
dm05_01005	Encore un petit peu...	[0, 22, 'DINRoundOffcPro']
dm05_01006	Cette fois-ci, vous ne m'échapperez pas !	[0, 41, 'DINRoundOffcPro']
dm05_01007	Bit : \n Ils vont se renforcer l'un l'autre.	[0, 6, 'DINRoundOffcPro'], [6, 41, 'DINRoundOffcPro']
dm05_01008	Bit : \n Ils se préparent à se renforcer l'un l'autre.	[0, 6, 'DINRoundOffcPro'], [6, 51, 'DINRoundOffcPro']
dm05_01009	Bit : \n Tu dois les arrêter avant qu'ils ne se renforcent mutuellement.	[0, 6, 'DINRoundOffcPro'], [6, 69, 'DINRoundOffcPro']
dm05_01010	Bit : \n Empêche-les de se renforcer mutuellement.	[0, 6, 'DINRoundOffcPro'], [6, 47, 'DINRoundOffcPro']
dm05_01011	Non, ils ont gagné en puissance !	[0, 33, 'DINRoundOffcPro']
dm05_01012	Ça va rendre les choses plus difficiles.	[0, 40, 'DINRoundOffcPro']
dm05_01013	Super, maintenant ils sont plus puissants que jamais.	[0, 53, 'DINRoundOffcPro']
dm05_01014	Ça devrait les ralentir.	[0, 24, 'DINRoundOffcPro']
dm05_01015	Oh non, je ne vous laisserai pas devenir plus forts.	[0, 52, 'DINRoundOffcPro']
dm05_01016	Voilà qui devrait les stopper un moment.	[0, 40, 'DINRoundOffcPro']
dm05_01017	Bit : \n Ils sont revenus à la normale. \n C'est le moment de contre-attaquer.	[0, 6, 'DINRoundOffcPro'], [6, 37, 'DINRoundOffcPro'], [37, 72, 'DINRoundOffcPro']
dm05_01018	Bit : \n Je crois qu'ils n'ont plus de puissance pour l'instant.	[0, 6, 'DINRoundOffcPro'], [6, 61, 'DINRoundOffcPro']
dm05_01019	Bit : \n Ils ont perdu leur puissance, tu dois aller les attaquer.	[0, 6, 'DINRoundOffcPro'], [6, 63, 'DINRoundOffcPro']
dm05_01030	Quelle est cette lumière... ?	[0, 29, 'DINRoundOffcPro']
dm05_01031	Bit : \n Cette lumière te guidera vers tes souvenirs perdus.	[0, 6, 'DINRoundOffcPro'], [6, 57, 'DINRoundOffcPro']
dm05_01032	La lumière mène à un de mes souvenirs.	[0, 38, 'DINRoundOffcPro']
dm05_01033	C'est le moment de retrouver un autre souvenir.	[0, 47, 'DINRoundOffcPro']
dm05_01034	La lumière devrait me mener là où je dois aller.	[0, 48, 'DINRoundOffcPro']
dm05_01035	Bit : \n Je ne détecte aucun souvenir ici, essaie ailleurs.	[0, 6, 'DINRoundOffcPro'], [6, 56, 'DINRoundOffcPro']
dm05_01036	Bit : \n Il ne semble pas y avoir de souvenirs par ici.	[0, 6, 'DINRoundOffcPro'], [6, 52, 'DINRoundOffcPro']
dm05_01037	Bit : \n Essaie de chercher tes souvenirs ailleurs.	[0, 6, 'DINRoundOffcPro'], [6, 48, 'DINRoundOffcPro']
dm05_01038	Bit : \n Je détecte un souvenir perdu à proximité, explore les environs.	[0, 6, 'DINRoundOffcPro'], [6, 69, 'DINRoundOffcPro']
dm05_01039	Bit : \n Il y a un souvenir perdu par ici, je le sens.	[0, 6, 'DINRoundOffcPro'], [6, 51, 'DINRoundOffcPro']
dm05_01040	Bit : \n Cherche dans les environs, je crois qu'il y a un souvenir perdu.	[0, 6, 'DINRoundOffcPro'], [6, 70, 'DINRoundOffcPro']
dm05_01041	J'ai besoin de mes souvenirs perdus si je veux les affronter.	[0, 61, 'DINRoundOffcPro']
dm05_01042	Bit : \n Je détecte un souvenir perdu non loin d'ici.	[0, 6, 'DINRoundOffcPro'], [6, 50, 'DINRoundOffcPro']
dm05_01043	Bit : \n Je ne détecte aucun souvenir, essaie dans un autre endroit.	[0, 6, 'DINRoundOffcPro'], [6, 65, 'DINRoundOffcPro']
