Reference Name	Text	Font
ep20_00103	Permet: \n Begrepen. Ik heb het doelwit in zicht. \n Ik kom eraan om te helpen.	[0, 8, 'DINRoundOffcPro'], [8, 47, 'DINRoundOffcPro'], [47, 73, 'DINRoundOffcPro']
ep20_00104	Ik kan niet dichterbij komen...	[0, 31, 'DINRoundOffcPro']
ep20_00105	Zolang die Bubs er zijn, gaat het veld niet omlaag.	[0, 51, 'DINRoundOffcPro']
ep20_00106	Vernietig het relatieve- \n verplaatsingsveld	[0, 42, 'DINRoundOffcPro']
ep20_00107	Het veld is zwak. Dit is onze kans om het te breken!	[0, 52, 'DINRoundOffcPro']
ep20_00108	Het is te stevig. Ik kan er niets mee uithalen.	[0, 47, 'DINRoundOffcPro']
ep20_00109	Ik heb meer gewicht nodig voor mijn aanvallen...	[0, 48, 'DINRoundOffcPro']
ep20_00110	Dat werkte!	[0, 11, 'DINRoundOffcPro']
ep20_00110k_010	Wat is dat allemaal in \n de lucht?	[0, 32, 'DINRoundOffcPro']
ep20_00110k_020	Terwijl jullie sliepen, \n is Brahman begonnen met \n zijn project.	[0, 61, 'DINRoundOffcPro']
ep20_00110k_030	Hij omringt Hekseville \n met de tijdskristallen \n waar hij in het geheim \n aan werkte.	[0, 80, 'DINRoundOffcPro']
ep20_00110k_040	Hij probeert de tijd te \n stoppen...	[0, 34, 'DINRoundOffcPro']
ep20_00110k_050	Ben je er nu eindelijk \n achter wat hij van plan \n is, Sea Cat?!	[0, 60, 'DINRoundOffcPro']
ep20_00110k_060	Sea Wasp! \n Het kristalveld \n zet uit.	[0, 34, 'DINRoundOffcPro']
ep20_00110k_070	We hebben geen tijd \n voor discussies.	[0, 36, 'DINRoundOffcPro']
ep20_00110k_080	We moeten eerst de Bubs \n uitschakelen.	[0, 37, 'DINRoundOffcPro']
ep20_00110k_090	De opgeslagen \n zwaartekracht-energie \n voedt de Angels.	[0, 52, 'DINRoundOffcPro']
ep20_00110k_100	Als we de Bubs \n vernietigen, breiden de \n Angels hopelijk het \n kristalveld langzamer \n uit.	[0, 85, 'DINRoundOffcPro']
ep20_00110k_110	Sea Slug lanceert.	[0, 18, 'DINRoundOffcPro']
ep20_00110k_120	Wij gaan voorop! Schakel \n die Bubs uit!	[0, 38, 'DINRoundOffcPro']
ep20_00110k_130	Kom op, Raven!	[0, 14, 'DINRoundOffcPro']
ep20_00110k_140	We moeten die grote \n bloemachtige machines \n dus uitschakelen? Komt \n voor elkaar!	[0, 77, 'DINRoundOffcPro']
ep20_00111	Dit moet ik blijven doen!	[0, 25, 'DINRoundOffcPro']
ep20_00112	Permet: \n Vijandelijke versterkingen. Opgepast.	[0, 8, 'DINRoundOffcPro'], [8, 45, 'DINRoundOffcPro']
ep20_00113	Yunica: \n Het veld zet uit!	[0, 8, 'DINRoundOffcPro'], [8, 25, 'DINRoundOffcPro']
ep20_00114	Yunica: \n Schakel die Bubs uit!	[0, 8, 'DINRoundOffcPro'], [8, 29, 'DINRoundOffcPro']
ep20_00115	Dat waren alle Bubs.	[0, 20, 'DINRoundOffcPro']
ep20_00116	Nu kan ik het veld nog eens proberen.	[0, 37, 'DINRoundOffcPro']
ep20_00117	Yunica: \n Verzoek om Stinger-ondersteuning.	[0, 8, 'DINRoundOffcPro'], [8, 41, 'DINRoundOffcPro']
ep20_00118	Permet: \n Bevestigd. Stingers komen eraan.	[0, 8, 'DINRoundOffcPro'], [8, 40, 'DINRoundOffcPro']
ep20_00119	Yunica: \n Bub vernietigd!	[0, 8, 'DINRoundOffcPro'], [8, 23, 'DINRoundOffcPro']
ep20_00120	Permet: \n Bub neergehaald.	[0, 8, 'DINRoundOffcPro'], [8, 24, 'DINRoundOffcPro']
ep20_00121	Durga: \n We gaan de wereld redden...	[0, 7, 'DINRoundOffcPro'], [7, 34, 'DINRoundOffcPro']
ep20_00122	Kali: \n Inderdaad, zus.	[0, 6, 'DINRoundOffcPro'], [6, 21, 'DINRoundOffcPro']
ep20_00123	Durga: \n We moeten doorgaan...	[0, 7, 'DINRoundOffcPro'], [7, 28, 'DINRoundOffcPro']
ep20_00124	Kali: \n We zorgen ervoor dat de tijd blijft waar hij het mooist is.	[0, 6, 'DINRoundOffcPro'], [6, 65, 'DINRoundOffcPro']
ep20_00125	Ik moet snel dat veld tegenhouden!	[0, 34, 'DINRoundOffcPro']
ep20_00126	Permet: \n Veld wordt opnieuw geactiveerd.	[0, 8, 'DINRoundOffcPro'], [8, 39, 'DINRoundOffcPro']
ep20_00127	Permet: \n Nieuw doelwit is Bubs.	[0, 8, 'DINRoundOffcPro'], [8, 30, 'DINRoundOffcPro']
ep20_00128	Yunica: \n Alle Bubs vernietigd.	[0, 8, 'DINRoundOffcPro'], [8, 29, 'DINRoundOffcPro']
ep20_00129	Yunica: \n Mik op dat veld!	[0, 8, 'DINRoundOffcPro'], [8, 24, 'DINRoundOffcPro']
ep20_00130	Yunica: \n Bub uitgeschakeld! Blijf aanvallen!	[0, 8, 'DINRoundOffcPro'], [8, 43, 'DINRoundOffcPro']
ep20_00131	Raven: \n We moeten dat veld tegenhouden!	[0, 7, 'DINRoundOffcPro'], [7, 38, 'DINRoundOffcPro']
ep20_00132	Raven: \n Vlug! We moeten die twee tegenhouden!	[0, 7, 'DINRoundOffcPro'], [7, 44, 'DINRoundOffcPro']
ep20_00133	Yunica: \n We kunnen er niet doorheen!	[0, 8, 'DINRoundOffcPro'], [8, 35, 'DINRoundOffcPro']
ep20_00134	Permet: \n Ik heb bijna geen munitie meer. \n Geen tijd om het aan te vullen!	[0, 8, 'DINRoundOffcPro'], [8, 40, 'DINRoundOffcPro'], [40, 71, 'DINRoundOffcPro']
ep20_00135	Yunica: \n We hebben bijna geen tijd meer!	[0, 8, 'DINRoundOffcPro'], [8, 39, 'DINRoundOffcPro']
ep20_00136	Permet: \n Sea Wasp, we mogen het nu niet opgeven.	[0, 8, 'DINRoundOffcPro'], [8, 47, 'DINRoundOffcPro']
ep20_00200m_010	Kat...	[0, 6, 'DINRoundOffcPro']
ep20_00200m_020	Cecie!?	[0, 7, 'DINRoundOffcPro']
ep20_00200m_030	Sea Slug, verander van doelwit.	[0, 31, 'DINRoundOffcPro']
ep20_00200m_040	Begrepen, Sea Wasp!	[0, 19, 'DINRoundOffcPro']
ep20_00200m_050	Kom op!	[0, 7, 'DINRoundOffcPro']
ep20_00210k_010	Het schild is \n gedeactiveerd! Nu kunnen \n we de Angels \n uitschakelen.	[0, 65, 'DINRoundOffcPro']
ep20_00210k_020	Yunica, wacht! Degene \n die zichzelf Durga \n noemt, staat aan onze \n kant.	[0, 68, 'DINRoundOffcPro']
ep20_00210k_030	Ze wordt alleen bestuurd \n door Brahman.	[0, 38, 'DINRoundOffcPro']
ep20_00210k_040	We moeten haar eraan \n blijven herinneren wie \n ze echt is.	[0, 55, 'DINRoundOffcPro']
ep20_00210k_050	Denk je soms dat we dat \n risico kunnen nemen?	[0, 44, 'DINRoundOffcPro']
ep20_00210k_060	Als we beide Angels \n moeten uitschakelen om \n Brahman te dwarsbomen, \n dan doen we dat.	[0, 82, 'DINRoundOffcPro']
ep20_00210k_070	De stad wordt toch niet \n de dupe van jouw \n gevoelens, hè?	[0, 55, 'DINRoundOffcPro']
ep20_00210k_080	De Angels zijn ons \n belangrijkste doelwit!	[0, 41, 'DINRoundOffcPro']
ep20_00210k_090	We moeten Yunica en \n Permet stoppen	[0, 34, 'DINRoundOffcPro']
ep20_00210k_100	We moeten het proberen. \n Ik weet zeker dat Cecie \n er nog is...	[0, 60, 'DINRoundOffcPro']
ep20_00300m_010	Yunica, stop!	[0, 13, 'DINRoundOffcPro']
ep20_00300m_020	Aan de kant, Sea Cat!	[0, 21, 'DINRoundOffcPro']
ep20_00300m_030	Onmogelijk...	[0, 13, 'DINRoundOffcPro']
ep20_00300m_040	Volk van Hekseville, ik ben Lisa en ik vertegenwoordig het volk \n van Jirga Para Lhao.	[0, 84, 'DINRoundOffcPro']
ep20_00300m_050	We zijn hierheen geleid \n om te helpen.	[0, 37, 'DINRoundOffcPro']
ep20_00310k_010	Het veld!	[0, 9, 'DINRoundOffcPro']
ep20_00310k_020	Cecie, waarom doe je \n dit? Je vernietigt de \n stad.	[0, 48, 'DINRoundOffcPro']
ep20_00310k_030	Het is mijn schuld. \n Misschien had Yunica \n gelijk...	[0, 50, 'DINRoundOffcPro']
ep20_00310k_040	...	[0, 3, 'DINRoundOffcPro']
ep20_00310k_050	Wat voor geluid is dat?	[0, 23, 'DINRoundOffcPro']
ep20_00310k_060	Het lijkt op-	[0, 13, 'DINRoundOffcPro']
ep20_00320k_010	Cecie, luister naar me!	[0, 23, 'DINRoundOffcPro']
ep20_00320k_020	Cecie...?	[0, 9, 'DINRoundOffcPro']
ep20_00320k_030	Ik ben hier om je tegen \n jezelf te beschermen.	[0, 45, 'DINRoundOffcPro']
ep20_00320k_040	Ik ben Durga... Ik ben \n almachtig...	[0, 35, 'DINRoundOffcPro']
ep20_00320k_050	Ik ben Durga... Ik ben-	[0, 23, 'DINRoundOffcPro']
ep20_00320k_060	Echte kracht ontstaat in \n jezelf. Het wordt je \n niet aangereikt.	[0, 62, 'DINRoundOffcPro']
ep20_00320k_070	Cecie, kom terug. Laat \n je niet verblinden door \n die valse kracht.	[0, 64, 'DINRoundOffcPro']
ep20_00320k_080	Cecie...? \n Wie... \n Wie roept me?	[0, 30, 'DINRoundOffcPro']
ep20_00320k_090	Cecie, luister naar mijn \n stem. Ik ben het, je \n moeder.	[0, 53, 'DINRoundOffcPro']
ep20_00320k_100	Mijn moeder... Ik ben... \n Cecie...	[0, 33, 'DINRoundOffcPro']
ep20_00320k_110	Cecie! Heeft ze Lisa's \n stem gehoord?	[0, 36, 'DINRoundOffcPro']
ep20_00320k_120	Hou op! Cecie bestaat \n niet, alleen Durga. En \n ze is van mij!	[0, 59, 'DINRoundOffcPro']
ep20_00400m_010	Cecie!	[0, 6, 'DINRoundOffcPro']
ep20_00400m_020	Ik geef...	[0, 10, 'DINRoundOffcPro']
ep20_00400m_030	Mijn zus niet op...	[0, 19, 'DINRoundOffcPro']
ep20_00410k_010	W-Wat gebeurt er \n met Kali?	[0, 26, 'DINRoundOffcPro']
ep20_00410k_020	Ze heeft Cecie \n ingeslikt!	[0, 25, 'DINRoundOffcPro']
ep20_00410k_030	Afwijkende warmteafgifte \n van Kali Angel \n gedetecteerd.	[0, 53, 'DINRoundOffcPro']
ep20_00410k_040	Haar regeneratievermogen \n wordt positief \n teruggekoppeld.	[0, 55, 'DINRoundOffcPro']
ep20_00410k_050	Ze zet alles wat ze \n aanraakt om in energie \n en groeit met een \n alarmerende snelheid...	[0, 84, 'DINRoundOffcPro']
ep20_00410k_060	Monster!	[0, 8, 'DINRoundOffcPro']
ep20_00410k_070	Sea Slug, remmen en \n aanvallen!	[0, 30, 'DINRoundOffcPro']
ep20_00410k_080	Richten op Kali Angel.	[0, 22, 'DINRoundOffcPro']
ep20_00410k_090	We moeten Cecie redden!	[0, 23, 'DINRoundOffcPro']
ep20_00410k_100	Ja!	[0, 3, 'DINRoundOffcPro']
ep20_00500m_010	Nu!	[0, 3, 'DINRoundOffcPro']
ep20_01000	Hou Yunica en Permet tegen	[0, 26, 'DINRoundOffcPro']
ep20_01001	Hou op, Yunica! Doe Cecie geen pijn!	[0, 36, 'DINRoundOffcPro']
ep20_01002	Nee! Cecie!	[0, 11, 'DINRoundOffcPro']
ep20_01003	Cecie!	[0, 6, 'DINRoundOffcPro']
ep20_01004	Durga's gezondheid	[0, 18, 'DINRoundOffcPro']
ep20_01005	Ik moet snel Yunica en Permet tegenhouden!	[0, 42, 'DINRoundOffcPro']
ep20_02000	Versla Kali en \n haal Cecie terug	[0, 31, 'DINRoundOffcPro']
ep20_02001	Ik zal je beschermen, Cecie.	[0, 28, 'DINRoundOffcPro']
ep20_02002	Nee...	[0, 6, 'DINRoundOffcPro']
ep20_02003	Cecie!	[0, 6, 'DINRoundOffcPro']
ep20_02004	Cecie, zeg iets!	[0, 16, 'DINRoundOffcPro']
ep20_02005	Durga: \n Mijn naam is... Durga. Er is geen Cecie.	[0, 7, 'DINRoundOffcPro'], [7, 47, 'DINRoundOffcPro']
ep20_02006	Durga: \n Ik ben... Ik ben...	[0, 7, 'DINRoundOffcPro'], [7, 26, 'DINRoundOffcPro']
ep20_02007	Kali: \n Zus, kijk naar me.	[0, 6, 'DINRoundOffcPro'], [6, 24, 'DINRoundOffcPro']
ep20_02008	Durga: \n Lisa... Banga...	[0, 7, 'DINRoundOffcPro'], [7, 23, 'DINRoundOffcPro']
ep20_02009	Durga: \n Ben ik... Cecie?	[0, 7, 'DINRoundOffcPro'], [7, 23, 'DINRoundOffcPro']
ep20_02010	Ja, je bent Cecie! Weet je het weer?	[0, 36, 'DINRoundOffcPro']
ep20_02011	Kali: \n Luister niet naar hen! Durga, focus op mij.	[0, 6, 'DINRoundOffcPro'], [6, 49, 'DINRoundOffcPro']
ep20_02012	Ik moet Cecie helpen!	[0, 21, 'DINRoundOffcPro']
ep20_02015	Die gil! Ik kan niet dichtbij komen...	[0, 38, 'DINRoundOffcPro']
ep20_02016	Permet: \n Sea Wasp, van dichtbij aanvallen is te gevaarlijk!	[0, 8, 'DINRoundOffcPro'], [8, 58, 'DINRoundOffcPro']
ep20_02017	Yunica: \n Overschakelen naar langeafstandsopties.	[0, 8, 'DINRoundOffcPro'], [8, 47, 'DINRoundOffcPro']
ep20_02100	Raven: \n Kali brengt Cecie in verwarring!	[0, 7, 'DINRoundOffcPro'], [7, 39, 'DINRoundOffcPro']
ep20_02101	Tijd om haar uit te schakelen!	[0, 30, 'DINRoundOffcPro']
ep20_03000	Versla gemuteerde Kali	[0, 22, 'DINRoundOffcPro']
ep20_03001	Ik denk dat het werkte...	[0, 25, 'DINRoundOffcPro']
ep20_03002	Raven: \n Haar ogen zijn een zwakke plek.	[0, 7, 'DINRoundOffcPro'], [7, 38, 'DINRoundOffcPro']
ep20_03003	Yunica: \n Zet de aanval voort!	[0, 8, 'DINRoundOffcPro'], [8, 28, 'DINRoundOffcPro']
ep20_03004	Yunica: \n Alle ogen zijn weg!	[0, 8, 'DINRoundOffcPro'], [8, 27, 'DINRoundOffcPro']
ep20_03005	Permet: \n Hittepunt gedetecteerd!	[0, 8, 'DINRoundOffcPro'], [8, 31, 'DINRoundOffcPro']
ep20_03006	Yunica: \n Wat krijgen we nou?!	[0, 8, 'DINRoundOffcPro'], [8, 28, 'DINRoundOffcPro']
ep20_03007	Yunica, we moeten doorgaan!	[0, 27, 'DINRoundOffcPro']
ep20_03008	Raven: \n Onze aanvallen hebben effect!	[0, 7, 'DINRoundOffcPro'], [7, 36, 'DINRoundOffcPro']
ep20_03009	Yunica: \n Dan blijven we druk uitoefenen!	[0, 8, 'DINRoundOffcPro'], [8, 39, 'DINRoundOffcPro']
ep20_03010	Raven: \n Wat doet ze?	[0, 7, 'DINRoundOffcPro'], [7, 19, 'DINRoundOffcPro']
ep20_03011	Yunica: \n Ze heeft haar arm eraf gescheurd... Ze is losgeslagen.	[0, 8, 'DINRoundOffcPro'], [8, 62, 'DINRoundOffcPro']
ep20_03012	Kali...	[0, 7, 'DINRoundOffcPro']
ep20_03014	Yunica: \n Dit is je kans!	[0, 8, 'DINRoundOffcPro'], [8, 23, 'DINRoundOffcPro']
ep20_03015	Oké!	[0, 4, 'DINRoundOffcPro']
ep20_03016	Raven: \n Ze heeft me te pakken!	[0, 7, 'DINRoundOffcPro'], [7, 29, 'DINRoundOffcPro']
ep20_03019	Hou vol. Ik kom eraan!	[0, 22, 'DINRoundOffcPro']
ep20_03020	Zo!	[0, 3, 'DINRoundOffcPro']
ep20_03021	Raven: \n Bedankt.	[0, 7, 'DINRoundOffcPro'], [7, 15, 'DINRoundOffcPro']
ep20_03024	Aah! Laat me los!	[0, 17, 'DINRoundOffcPro']
ep20_03025	Raven: \n Hou vol, Kat. Ik kom eraan.	[0, 7, 'DINRoundOffcPro'], [7, 34, 'DINRoundOffcPro']
ep20_03026	Yunica: \n Ik kom eraan.	[0, 8, 'DINRoundOffcPro'], [8, 21, 'DINRoundOffcPro']
ep20_03027	Permet: \n Ik kom eraan om te helpen.	[0, 8, 'DINRoundOffcPro'], [8, 34, 'DINRoundOffcPro']
ep20_03028	Dank je!	[0, 8, 'DINRoundOffcPro']
ep20_03029	Raven: \n Wees voorzichtig.	[0, 7, 'DINRoundOffcPro'], [7, 24, 'DINRoundOffcPro']
ep20_03030	Doe ik...	[0, 9, 'DINRoundOffcPro']
ep20_03031	Yunica: \n Misschien kan ik volgende keer niet helpen.	[0, 8, 'DINRoundOffcPro'], [8, 51, 'DINRoundOffcPro']
ep20_03032	Ik zal voorzichtig zijn.	[0, 24, 'DINRoundOffcPro']
ep20_03033	Permet: \n Wees alsjeblieft voorzichtig.	[0, 8, 'DINRoundOffcPro'], [8, 37, 'DINRoundOffcPro']
ep20_03034	Zal ik doen.	[0, 12, 'DINRoundOffcPro']
ep20_03035	Ze kan niemand grijpen zonder haar armen!	[0, 41, 'DINRoundOffcPro']
ep20_03036	Ik moet Cecie helpen!	[0, 21, 'DINRoundOffcPro']
ep20_03037	Raven: \n Het spijt me...	[0, 7, 'DINRoundOffcPro'], [7, 22, 'DINRoundOffcPro']
ep20_03038	Raven: \n Dank je!	[0, 7, 'DINRoundOffcPro'], [7, 15, 'DINRoundOffcPro']
ep20_03039	Yunica: \n Wees volgende keer voorzichtiger.	[0, 8, 'DINRoundOffcPro'], [8, 41, 'DINRoundOffcPro']
ep20_03040	Yunica: \n Terug naar het gevecht.	[0, 8, 'DINRoundOffcPro'], [8, 31, 'DINRoundOffcPro']
ep20_03041	Raven: \n Dank je wel.	[0, 7, 'DINRoundOffcPro'], [7, 19, 'DINRoundOffcPro']
ep20_03042	Permet: \n Geen probleem.	[0, 8, 'DINRoundOffcPro'], [8, 22, 'DINRoundOffcPro']
ep20_03043	Raven: \n Ik kan weer vechten!	[0, 7, 'DINRoundOffcPro'], [7, 27, 'DINRoundOffcPro']
ep20_03044	Ja, maar wees voorzichtig!	[0, 26, 'DINRoundOffcPro']
ep20_03045	Dat waren ze!	[0, 13, 'DINRoundOffcPro']
ep20_03046	Ze komen toch niet terug?	[0, 25, 'DINRoundOffcPro']
ep20_03047	Raven: \n Is dat een kern?	[0, 7, 'DINRoundOffcPro'], [7, 23, 'DINRoundOffcPro']
ep20_03048	Permet: \n Hittepunt gedetecteerd. Dat zou de zwakke plek \n van Kali kunnen zijn.	[0, 8, 'DINRoundOffcPro'], [8, 55, 'DINRoundOffcPro'], [55, 76, 'DINRoundOffcPro']
ep20_03049	Wat is er gebeurd?	[0, 18, 'DINRoundOffcPro']
ep20_03050	Raven: \n Ik zal haar aandacht trekken. Schakel haar uit!	[0, 7, 'DINRoundOffcPro'], [7, 54, 'DINRoundOffcPro']
ep20_03051	En jij dan?	[0, 11, 'DINRoundOffcPro']
ep20_03052	Raven: \n We hebben geen andere keuze.	[0, 7, 'DINRoundOffcPro'], [7, 35, 'DINRoundOffcPro']
ep20_03053	Raven: \n Schakel haar snel uit zodat we Cecie kunnen redden.	[0, 7, 'DINRoundOffcPro'], [7, 58, 'DINRoundOffcPro']
ep20_03054	Oké!	[0, 4, 'DINRoundOffcPro']
ep20_03055	Raven leidt Kali af...	[0, 22, 'DINRoundOffcPro']
ep20_03056	Dit is mijn kans... Hou vol, Cecie.	[0, 35, 'DINRoundOffcPro']
f183d113	Kat, ken jij trouwens een man die \n Alias heet?	[0, 45, 'DINRoundOffcPro']
f438d84e	kwamen ten einde toen de tijd zonder \n hen doorging.	[0, 50, 'DINRoundOffcPro']
facbd319	"Het monster in de stad \n kondigde het einde van de \n wereld aan."	[0, 62, 'DINRoundOffcPro']
fbe9a236	Alles is donker...	[0, 18, 'DINRoundOffcPro']
fd80da54	Cecie!	[0, 6, 'DINRoundOffcPro']
