Reference Name	Text	Font
028ea8c9	第 81 层	[0, 6, 'DFHEI5-V-SONY']
029554ab	增强组合攻击， \n 或增强特定模式下的踢技	[0, 19, 'DFHEI5-V-SONY']
02c34025	故事进度	[0, 4, 'DFHEI5-V-SONY']
02deb3aa	失重领域战斗	[0, 6, 'DFHEI5-V-SONY']
030aeb58	对战	[0, 2, 'DFHEI5-V-SONY']
032633fe	柔软	[0, 2, 'DFHEI5-V-SONY']
0328a235	水中涟漪	[0, 4, 'DFHEI5-V-SONY']
039e4f64	炫丽壳石	[0, 4, 'DFHEI5-V-SONY']
03c8d584	确定	[0, 2, 'DFHEI5-V-SONY']
03d27169	第 20 层	[0, 6, 'DFHEI5-V-SONY']
03db95b5	迷糊保镖	[0, 4, 'DFHEI5-V-SONY']
03e34b71	女子肖像 5	[0, 6, 'DFHEI5-V-SONY']
03f69d6b	孙氏宅邸	[0, 4, 'DFHEI5-V-SONY']
03f779e5	木星模式	[0, 4, 'DFHEI5-V-SONY']
0407e53f	矿藏丰富	[0, 4, 'DFHEI5-V-SONY']
045bd811	哈克萨维景象 5	[0, 8, 'DFHEI5-V-SONY']
046f618d	滑行竞赛 I	[0, 6, 'DFHEI5-V-SONY']
0475b6f6	奇异组合	[0, 4, 'DFHEI5-V-SONY']
049a3a01	服装	[0, 2, 'DFHEI5-V-SONY']
04c04344	岱尔夫矿沟呼救信号	[0, 9, 'DFHEI5-V-SONY']
04c2a1a5	噙泪	[0, 2, 'DFHEI5-V-SONY']
04c49b73	暴风之盾塔遗迹	[0, 7, 'DFHEI5-V-SONY']
04fcc698	态度的改变	[0, 5, 'DFHEI5-V-SONY']
05429320	第 18 层	[0, 6, 'DFHEI5-V-SONY']
05518e32	天空之家	[0, 4, 'DFHEI5-V-SONY']
0557c251	内心的黑暗	[0, 5, 'DFHEI5-V-SONY']
056ec270	漫游的艺术	[0, 5, 'DFHEI5-V-SONY']
0578294a	花盆	[0, 2, 'DFHEI5-V-SONY']
0583fb22	删除	[0, 2, 'DFHEI5-V-SONY']
05a09573	放置五个护符。 \n 它们将回收改造 \n 为新护符。	[0, 21, 'DFHEI5-V-SONY']
05afdc2d	旧街市	[0, 3, 'DFHEI5-V-SONY']
05c33066	得到“操控使 1.0”！ \n 按 l 并进入“照片模式”来使用。	[0, 15, 'DFHEI5-V-SONY'], [15, 16, 'Gravity2_Gaiji'], [16, 30, 'DFHEI5-V-SONY']
05d1d6c6	动作灵敏度	[0, 5, 'DFHEI5-V-SONY']
05f072e7	第 18 层	[0, 6, 'DFHEI5-V-SONY']
0625ecdf	第 3 集	[0, 5, 'DFHEI5-V-SONY']
062988be	第 52 层	[0, 6, 'DFHEI5-V-SONY']
064041d3	传说诞生	[0, 4, 'DFHEI5-V-SONY']
0643a273	闪避	[0, 2, 'DFHEI5-V-SONY']
066779f3	第 78 层	[0, 6, 'DFHEI5-V-SONY']
067a99c3	第 27 层	[0, 6, 'DFHEI5-V-SONY']
067afaf0	水泥管之家	[0, 5, 'DFHEI5-V-SONY']
068d0586	照片评估	[0, 4, 'DFHEI5-V-SONY']
06c556e9	第 92 层	[0, 6, 'DFHEI5-V-SONY']
06c5efad	你已获得拍照道具： \n “特殊拍照道具 #12”。	[0, 23, 'DFHEI5-V-SONY']
070cfabc	宛如收音机	[0, 5, 'DFHEI5-V-SONY']
071971d0	接受挑战	[0, 4, 'DFHEI5-V-SONY']
07358cf6	木框镜	[0, 3, 'DFHEI5-V-SONY']
07361ebd	d 排名    p 清除导航记号    r 返回	[0, 1, 'Gravity2_Gaiji'], [1, 8, 'DFHEI5-V-SONY'], [8, 9, 'Gravity2_Gaiji'], [9, 20, 'DFHEI5-V-SONY'], [20, 21, 'Gravity2_Gaiji'], [21, 24, 'DFHEI5-V-SONY']
0768f37d	寻宝报告	[0, 4, 'DFHEI5-V-SONY']
0787cdc9	老城区“旧街市” \n 在邮局邮筒附近晃悠的男人。	[0, 22, 'DFHEI5-V-SONY']
078ba7c7	黑猫	[0, 2, 'DFHEI5-V-SONY']
07ce402c	消失人数	[0, 4, 'DFHEI5-V-SONY']
07e9b3b1	激进销售策略 II	[0, 9, 'DFHEI5-V-SONY']
07f33f40	发送	[0, 2, 'DFHEI5-V-SONY']
07febddb	全城第一	[0, 4, 'DFHEI5-V-SONY']
08271f66	按任意键	[0, 4, 'DFHEI5-V-SONY']
084223dc	萨嘉西的画： 哈克萨维 6	[0, 13, 'DFHEI5-V-SONY']
088c94f3	自由式竞赛 I	[0, 7, 'DFHEI5-V-SONY']
08ae4b67	魔境区	[0, 3, 'DFHEI5-V-SONY']
08b2b8f5	快乐机器	[0, 4, 'DFHEI5-V-SONY']
08bd5bbf	逃家浪子的后日谈	[0, 8, 'DFHEI5-V-SONY']
08d73c	能力强化	[0, 4, 'DFHEI5-V-SONY']
08dbb3bf	此护符目前已装备， \n 仍然继续选择？	[0, 17, 'DFHEI5-V-SONY']
08dd7170	第 29 层	[0, 6, 'DFHEI5-V-SONY']
08e695bc	浪子	[0, 2, 'DFHEI5-V-SONY']
090d4d01	最后一击	[0, 4, 'DFHEI5-V-SONY']
090e8ecd	一位编辑需要帮助， \n 请以小说和相片为线索， \n 找出为了灵感而乔装出巡的作家！	[0, 37, 'DFHEI5-V-SONY']
092ead26	金钱万能	[0, 4, 'DFHEI5-V-SONY']
093da591	第 87 层	[0, 6, 'DFHEI5-V-SONY']
0953a5d3	剧情任务	[0, 4, 'DFHEI5-V-SONY']
095941e0	按住 k：进入黑豹模式	[0, 3, 'DFHEI5-V-SONY'], [3, 4, 'Gravity2_Gaiji'], [4, 11, 'DFHEI5-V-SONY']
0969dcd9	莫里斯公司苹果地标 \n 变成具有象征意义地标的公司徽标。	[0, 26, 'DFHEI5-V-SONY']
096ed970	第 21 层	[0, 6, 'DFHEI5-V-SONY']
09bfea75	第 94 层	[0, 6, 'DFHEI5-V-SONY']
09c0c54e	光亮壳石	[0, 4, 'DFHEI5-V-SONY']
09e3f779	投掷臂	[0, 3, 'DFHEI5-V-SONY']
09eb8458	第 87 层	[0, 6, 'DFHEI5-V-SONY']
09fccb4b	滑行竞赛 I	[0, 6, 'DFHEI5-V-SONY']
0a4d9327	第 11 层	[0, 6, 'DFHEI5-V-SONY']
0a60dc48	耀目花石	[0, 4, 'DFHEI5-V-SONY']
0a647423	未能加载系统数据。 \n 重试？	[0, 13, 'DFHEI5-V-SONY']
0a720eb4	推翻组织	[0, 4, 'DFHEI5-V-SONY']
0a7266fb	光与影	[0, 3, 'DFHEI5-V-SONY']
0a79c277	恐惧的代价	[0, 5, 'DFHEI5-V-SONY']
0a832951	信标	[0, 2, 'DFHEI5-V-SONY']
0a8efb29	所持护符已超过 999 个，请移除一些。	[0, 20, 'DFHEI5-V-SONY']
0aa58d3d	服装：“操控使 1.0”	[0, 12, 'DFHEI5-V-SONY']
0acb91ac	实验与通道	[0, 5, 'DFHEI5-V-SONY']
0ad81289	苹果	[0, 2, 'DFHEI5-V-SONY']
0afb72ee	第 11 层	[0, 6, 'DFHEI5-V-SONY']
0b0ad254	蜈蚣新血	[0, 4, 'DFHEI5-V-SONY']
0b120fbc	重力滑行竞赛。 \n 像专业人士一样滑行，及时到达目的地。	[0, 26, 'DFHEI5-V-SONY']
0b30ece6	第 8 集	[0, 5, 'DFHEI5-V-SONY']
0b3488c5	第 59 层	[0, 6, 'DFHEI5-V-SONY']
0b48fa39	拍摄可收集的图片！	[0, 9, 'DFHEI5-V-SONY']
0b552f82	达斯缇代币礼品	[0, 7, 'DFHEI5-V-SONY']
0b5673cf	退出	[0, 2, 'DFHEI5-V-SONY']
0b7279fa	第 73 层	[0, 6, 'DFHEI5-V-SONY']
0bac6cba	四处走动	[0, 4, 'DFHEI5-V-SONY']
0bd056f0	深渊	[0, 2, 'DFHEI5-V-SONY']
0bd0efb4	你已获得拍照道具： \n “特殊拍照道具 #5”。	[0, 22, 'DFHEI5-V-SONY']
0c1a746f	第 50 层	[0, 6, 'DFHEI5-V-SONY']
0c2760e3	你的提示引导 \n 某人找到了财宝！	[0, 15, 'DFHEI5-V-SONY']
0c3d3df9	关	[0, 1, 'DFHEI5-V-SONY']
0c4d457c	重力风暴肆虐中	[0, 7, 'DFHEI5-V-SONY']
0c70a43b	再次孤单	[0, 4, 'DFHEI5-V-SONY']
0c7a729f	一家商店的经营状况没能达到业主的期望。 \n 使用失重领域抓住一些顾客。	[0, 33, 'DFHEI5-V-SONY']
0c7a83	飞船的传说	[0, 5, 'DFHEI5-V-SONY']
0c7ea544	第 90 层	[0, 6, 'DFHEI5-V-SONY']
0c9fc130	你得到了新服装：“操控使 1.0” \n 作为收集 5000 个达斯缇代币的奖励！ \n 你可以通过按 l 并进入“照片模式”来使用它。 \n 从“系统菜单”中的“统计数据”检查达斯缇代币数。	[0, 46, 'DFHEI5-V-SONY'], [46, 47, 'Gravity2_Gaiji'], [47, 87, 'DFHEI5-V-SONY']
0caf622a	第 3 集	[0, 5, 'DFHEI5-V-SONY']
0cf1f630	千言万语	[0, 4, 'DFHEI5-V-SONY']
0d0c9e79	哈维纳终点站	[0, 6, 'DFHEI5-V-SONY']
0d2463fd	达成交易	[0, 4, 'DFHEI5-V-SONY']
0d321f6d	©2017 Sony Interactive Entertainment Inc.	[0, 41, 'HelveticaNeueLTStd-Th']
0d4d23e3	萨嘉西的画： 哈克萨维 1	[0, 13, 'DFHEI5-V-SONY']
0d6be5b9	地下入口传送点	[0, 7, 'DFHEI5-V-SONY']
0d9794fa	送报纸 I	[0, 5, 'DFHEI5-V-SONY']
0db94b6e	火炬区	[0, 3, 'DFHEI5-V-SONY']
0dbdb8fc	佳人倩影	[0, 4, 'DFHEI5-V-SONY']
0df195c3	寻人启事	[0, 4, 'DFHEI5-V-SONY']
0df42a6f	（往滑碰的方向闪避）	[0, 10, 'DFHEI5-V-SONY']
0e018858	达斯缇代币	[0, 5, 'DFHEI5-V-SONY']
0e2d44d6	“遗失已久的爱” \n 又是一天，又是一封没有送出的情书。	[0, 26, 'DFHEI5-V-SONY']
0e3bac2e	要塞部队的突然撤退、瑞雯与军方的合作—— \n 凯特的脑海中充满疑问，让她决定到班加聚落 \n 和瑞雯摊牌。	[0, 48, 'DFHEI5-V-SONY']
0e79d977	第 28 层	[0, 6, 'DFHEI5-V-SONY']
0e913136	开	[0, 1, 'DFHEI5-V-SONY']
0e918e14	皮革地垫	[0, 4, 'DFHEI5-V-SONY']
0eb66f7f	第 34 层	[0, 6, 'DFHEI5-V-SONY']
0eb7fdf0	护符：“电击恢复”	[0, 9, 'DFHEI5-V-SONY']
0ec02772	关	[0, 1, 'DFHEI5-V-SONY']
0ec98f4f	第 63 层	[0, 6, 'DFHEI5-V-SONY']
0ee9408c	接收挑战结果	[0, 6, 'DFHEI5-V-SONY']
0eeef780	盗贼代号	[0, 4, 'DFHEI5-V-SONY']
0f0d59ef	第 86 层	[0, 6, 'DFHEI5-V-SONY']
0f5b8e3b	能力强化	[0, 4, 'DFHEI5-V-SONY']
0f718ac4	第 46 层	[0, 6, 'DFHEI5-V-SONY']
0f796b62	深渊	[0, 2, 'DFHEI5-V-SONY']
0f852aef	5 条消息...	[0, 8, 'DFHEI5-V-SONY']
0f8843d9	我的好恶	[0, 4, 'DFHEI5-V-SONY']
0faf7bf9	第 68 层	[0, 6, 'DFHEI5-V-SONY']
0fb802a5	男子肖像 6	[0, 6, 'DFHEI5-V-SONY']
0fe3a6a3	凯特过起了阿鲁哇女王的日子，直到一个 \n 久违的音乐盒的旋律引导她找到了被关在 \n 宫殿里的达斯缇和瑞雯。凯特即将发现参 \n 议院院长西塞罗和神秘的艾里亚斯共同经 \n 历的不为人知的过往。	[0, 86, 'DFHEI5-V-SONY']
101b6cd7	第 66 层	[0, 6, 'DFHEI5-V-SONY']
1023b174	冒充管理员	[0, 5, 'DFHEI5-V-SONY']
104be854	失重领域战斗	[0, 6, 'DFHEI5-V-SONY']
106d8c10	第 66 层	[0, 6, 'DFHEI5-V-SONY']
1073975e	限时抓取	[0, 4, 'DFHEI5-V-SONY']
1081e9a2	显示地图图标	[0, 6, 'DFHEI5-V-SONY']
1086cd87	融合护符的次数。	[0, 8, 'DFHEI5-V-SONY']
108f8651	居民眼中的怪人需帮忙。 \n 越过重力风暴，调查采矿场。 \n 并将调查结果带回去！	[0, 36, 'DFHEI5-V-SONY']
109d1a85	护符管理	[0, 4, 'DFHEI5-V-SONY']
10ce3814	阿克比斯学院	[0, 6, 'DFHEI5-V-SONY']
10ed125d	继续	[0, 2, 'DFHEI5-V-SONY']
10efd1f4	第 79 层	[0, 6, 'DFHEI5-V-SONY']
10fe2e47	尤吉提示	[0, 4, 'DFHEI5-V-SONY']
1149a078	比斯玛利亚要塞平台	[0, 9, 'DFHEI5-V-SONY']
1189d001	哈克萨维	[0, 4, 'DFHEI5-V-SONY']
11aa42bc	魔境区	[0, 3, 'DFHEI5-V-SONY']
11aac137	你得到了新服装：“校服” \n 作为收集 2000 个达斯缇代币的奖励！ \n 你可以通过按 l 并进入“照片模式”来使用它。 \n 从“系统菜单”中的“统计数据”检查达斯缇代币数。	[0, 41, 'DFHEI5-V-SONY'], [41, 42, 'Gravity2_Gaiji'], [42, 82, 'DFHEI5-V-SONY']
11d4fb35	已获得拍照道具： \n “PSO2 红色集装箱”。	[0, 22, 'DFHEI5-V-SONY']
11d9b02c	限时战斗III	[0, 7, 'DFHEI5-V-SONY']
11dca0bf	杰嘉·帕拉·劳景象 3	[0, 11, 'DFHEI5-V-SONY']
11e8a920	欢乐出航	[0, 4, 'DFHEI5-V-SONY']
11fabafb	寻找偶像	[0, 4, 'DFHEI5-V-SONY']
11fcf637	暗光	[0, 2, 'DFHEI5-V-SONY']
122590a1	书架	[0, 2, 'DFHEI5-V-SONY']
122fab43	市场“雷·科尔莫斯纳” \n 在远离中心的大楼底层附近。	[0, 25, 'DFHEI5-V-SONY']
1233875e	第 91 层	[0, 6, 'DFHEI5-V-SONY']
12349692	第 24 层	[0, 6, 'DFHEI5-V-SONY']
123d88ba	红与黑	[0, 3, 'DFHEI5-V-SONY']
125370ae	仅使用重力滑行的竞赛。 \n 为每种场景选择最佳重力模式。	[0, 26, 'DFHEI5-V-SONY']
1265ca71	第 46 层	[0, 6, 'DFHEI5-V-SONY']
12803a33	未发现的服装	[0, 6, 'DFHEI5-V-SONY']
1285a797	第 91 层	[0, 6, 'DFHEI5-V-SONY']
12b6db76	第 33 层	[0, 6, 'DFHEI5-V-SONY']
12e27559	第 24 层	[0, 6, 'DFHEI5-V-SONY']
12e2d42f	炫丽壳石	[0, 4, 'DFHEI5-V-SONY']
12e42b18	c 进入	[0, 1, 'Gravity2_Gaiji'], [1, 4, 'DFHEI5-V-SONY']
13242751	是否举报不当或冒犯性内容？	[0, 13, 'DFHEI5-V-SONY']
13629f8e	信息	[0, 2, 'DFHEI5-V-SONY']
136fa839	重置为默认设置	[0, 7, 'DFHEI5-V-SONY']
137434d3	新世界	[0, 3, 'DFHEI5-V-SONY']
13902e29	工厂区“工业区” \n 在重力能源箱下面的某个地方。	[0, 23, 'DFHEI5-V-SONY']
1394c849	天空之梦	[0, 4, 'DFHEI5-V-SONY']
13a61ba2	地下入口	[0, 4, 'DFHEI5-V-SONY']
13ae8cc3	第 77 层	[0, 6, 'DFHEI5-V-SONY']
13afe7f0	第 85 层	[0, 6, 'DFHEI5-V-SONY']
13c22cee	火炬区	[0, 3, 'DFHEI5-V-SONY']
13d3f4f4	都市烈火	[0, 4, 'DFHEI5-V-SONY']
13f3972c	剩余时间	[0, 4, 'DFHEI5-V-SONY']
1404ccad	地图	[0, 2, 'DFHEI5-V-SONY']
1422f36b	比斯玛利亚要塞	[0, 7, 'DFHEI5-V-SONY']
14383dad	世事难料	[0, 4, 'DFHEI5-V-SONY']
1448a1fb	d 举报内容	[0, 1, 'Gravity2_Gaiji'], [1, 6, 'DFHEI5-V-SONY']
14597294	和平沦陷	[0, 4, 'DFHEI5-V-SONY']
145a11c2	一家商店处于破产的边缘。 \n 分发尽可能多的传单。	[0, 23, 'DFHEI5-V-SONY']
14696afb	第 14 层	[0, 6, 'DFHEI5-V-SONY']
146e3c5b	采掘场	[0, 3, 'DFHEI5-V-SONY']
149343e0	探险者如是说	[0, 6, 'DFHEI5-V-SONY']
14ba7b	第 61 层	[0, 6, 'DFHEI5-V-SONY']
14bd2b90	更换道具	[0, 4, 'DFHEI5-V-SONY']
14c5a7ea	无法发送从这个位置拍摄的照片。	[0, 15, 'DFHEI5-V-SONY']
14e005c9	确认发送给随机玩家？	[0, 10, 'DFHEI5-V-SONY']
14e05fcd	“很久很久以前” \n 她喜欢回忆工作之前的校园时光。	[0, 24, 'DFHEI5-V-SONY']
15092f4e	检查音乐盒	[0, 5, 'DFHEI5-V-SONY']
151935e3	感恩节	[0, 3, 'DFHEI5-V-SONY']
15266cde	第 61 层	[0, 6, 'DFHEI5-V-SONY']
152eb17b	不当或冒犯性内容	[0, 8, 'DFHEI5-V-SONY']
154644f8	特殊位置	[0, 4, 'DFHEI5-V-SONY']
15788c17	第 61 层	[0, 6, 'DFHEI5-V-SONY']
157e9765	幕后信息 I	[0, 6, 'DFHEI5-V-SONY']
1591cd8e	所收集的服装数量。	[0, 9, 'DFHEI5-V-SONY']
15c3971b	天使双姝	[0, 4, 'DFHEI5-V-SONY']
15d9381b	旧街市喷泉	[0, 5, 'DFHEI5-V-SONY']
15f145bd	木星模式	[0, 4, 'DFHEI5-V-SONY']
15f8d4bd	齐心协力	[0, 4, 'DFHEI5-V-SONY']
161f7858	第 37 层	[0, 6, 'DFHEI5-V-SONY']
1620878c	第 42 层	[0, 6, 'DFHEI5-V-SONY']
1629d0d3	起锚II	[0, 4, 'DFHEI5-V-SONY']
163e9cc8	星探经理的后日谈	[0, 8, 'DFHEI5-V-SONY']
16403b41	萨嘉西的画《开花》 \n 于是充满光明和生命的世界，在一片紊乱中成形。	[0, 32, 'DFHEI5-V-SONY']
1650ac24	变形	[0, 2, 'DFHEI5-V-SONY']
1658579d	月亮模式	[0, 4, 'DFHEI5-V-SONY']
16719891	第 37 层	[0, 6, 'DFHEI5-V-SONY']
16a2cc70	第 51 层	[0, 6, 'DFHEI5-V-SONY']
16ca05b1	载货量	[0, 3, 'DFHEI5-V-SONY']
16ce6653	第 42 层	[0, 6, 'DFHEI5-V-SONY']
16e70914	p 设置导航点	[0, 1, 'Gravity2_Gaiji'], [1, 7, 'DFHEI5-V-SONY']
170fb0e8	反转	[0, 2, 'DFHEI5-V-SONY']
17119255	第 11 层	[0, 6, 'DFHEI5-V-SONY']
171ab59e	照片模式设置	[0, 6, 'DFHEI5-V-SONY']
173aab4a	老居民区“雷·哈维纳” \n 在带游泳池的房子附近的某个地方。	[0, 28, 'DFHEI5-V-SONY']
174fce58	客户服务 I	[0, 6, 'DFHEI5-V-SONY']
175e70b5	叠起所有东西，准备大搬家！ \n 叠放东西的顺序将会是关键所在。	[0, 29, 'DFHEI5-V-SONY']
1783d9e5	拼花窗帘	[0, 4, 'DFHEI5-V-SONY']
17bcdee6	重力防御主塔废墟 \n 抵御风暴的塔的遗迹。	[0, 19, 'DFHEI5-V-SONY']
17c1db7d	第 38 层	[0, 6, 'DFHEI5-V-SONY']
17d5f446	沙之堡	[0, 3, 'DFHEI5-V-SONY']
18066b2a	在时间限制内击败敌人！ \n 使出浑身解数吧。	[0, 20, 'DFHEI5-V-SONY']
182ba9a9	希德成功突破了这座沦陷之城的外壳。 \n 凯特朝城里前发，并获得了木星模式 \n 重力转换动力，这使得她和瑞雯得以 \n 抵达怪物之城的动力源：重力引擎， \n 而这个重力引擎已经失去控制了。	[0, 84, 'DFHEI5-V-SONY']
182f2758	由于网络错误，上传失败。	[0, 12, 'DFHEI5-V-SONY']
186fa38a	统计数据	[0, 4, 'DFHEI5-V-SONY']
187c1011	重力滑行（按住）	[0, 8, 'DFHEI5-V-SONY']
189fc850	操控使的选择	[0, 6, 'DFHEI5-V-SONY']
18a66cfa	第 3 层	[0, 5, 'DFHEI5-V-SONY']
18b2c4ca	教程	[0, 2, 'DFHEI5-V-SONY']
18d93d07	剧情任务	[0, 4, 'DFHEI5-V-SONY']
18fa2d8f	缩小	[0, 2, 'DFHEI5-V-SONY']
18fc8b62	你已获得服装： \n “猫服”。	[0, 13, 'DFHEI5-V-SONY']
19064271	达斯缇代币	[0, 5, 'DFHEI5-V-SONY']
191d4881	拉达雷纪念公园中旅人之神的雕像 \n 据说是第一次访问陆地的佩戴鹿角的神。	[0, 34, 'DFHEI5-V-SONY']
19338d9b	火已成灰	[0, 4, 'DFHEI5-V-SONY']
19503f7f	得到“特殊拍照道具 #2”！ \n 按 l 并进入“照片模式”来使用。	[0, 17, 'DFHEI5-V-SONY'], [17, 18, 'Gravity2_Gaiji'], [18, 32, 'DFHEI5-V-SONY']
197a9bf0	已恢复记忆的比例。	[0, 9, 'DFHEI5-V-SONY']
1993ea5a	滑行竞赛 II	[0, 7, 'DFHEI5-V-SONY']
19adff42	完成！	[0, 3, 'DFHEI5-V-SONY']
19d78857	悲伤的女孩需要有人帮忙找到她 \n 失踪的小狗。	[0, 21, 'DFHEI5-V-SONY']
19e08bbb	友情无价	[0, 4, 'DFHEI5-V-SONY']
19e1bd66	通往明日的桥	[0, 6, 'DFHEI5-V-SONY']
19eb2440	特殊拍照道具 #8	[0, 9, 'DFHEI5-V-SONY']
1a05d202	第 77 层	[0, 6, 'DFHEI5-V-SONY']
1a1a2166	护符：矿工的技术	[0, 8, 'DFHEI5-V-SONY']
1a30b0bc	退出	[0, 2, 'DFHEI5-V-SONY']
1a316ce5	第 68 层	[0, 6, 'DFHEI5-V-SONY']
1a3bc460	寻找偶像	[0, 4, 'DFHEI5-V-SONY']
1a4d38bb	还好...	[0, 5, 'DFHEI5-V-SONY']
1a61e862	幕后信息 I	[0, 6, 'DFHEI5-V-SONY']
1a6af40f	光亮种石	[0, 4, 'DFHEI5-V-SONY']
1a838c1e	第 68 层	[0, 6, 'DFHEI5-V-SONY']
1a97e9b0	隐藏地图图标	[0, 6, 'DFHEI5-V-SONY']
1a9ccd95	所发现的宝物箱数量。	[0, 10, 'DFHEI5-V-SONY']
1aa5865f	来自为营业额伤脑筋的咖啡馆老板的请求。 \n 请尽量地多帮他招揽顾客！	[0, 32, 'DFHEI5-V-SONY']
1aa8f761	PSO2 蓝色集装箱	[0, 10, 'DFHEI5-V-SONY']
1aacebca	剩余时间	[0, 4, 'DFHEI5-V-SONY']
1ace9722	人群	[0, 2, 'DFHEI5-V-SONY']
1ae95f9b	烹饪设备	[0, 4, 'DFHEI5-V-SONY']
1afd9994	得到新护符 r	[0, 6, 'DFHEI5-V-SONY'], [6, 7, 'Gravity2_Gaiji']
1b01d5f4	装饰品	[0, 3, 'DFHEI5-V-SONY']
1b04c4b8	萨嘉西的画《黑暗》 \n 罪恶开始出现，并向下流向深沉的底层。	[0, 28, 'DFHEI5-V-SONY']
1b06c7e5	退出	[0, 2, 'DFHEI5-V-SONY']
1b1257c2	书桌	[0, 2, 'DFHEI5-V-SONY']
1b143c64	作家的审慎魅力II	[0, 9, 'DFHEI5-V-SONY']
1b2302c6	（往滑碰的方向闪避）	[0, 10, 'DFHEI5-V-SONY']
1b2b8793	第 49 层	[0, 6, 'DFHEI5-V-SONY']
1b315da6	发光壳石	[0, 4, 'DFHEI5-V-SONY']
1b34d0da	重力游戏	[0, 4, 'DFHEI5-V-SONY']
1b423ba7	将这幅图片保存到你的收藏？	[0, 13, 'DFHEI5-V-SONY']
1b4e9454	第 6 层	[0, 5, 'DFHEI5-V-SONY']
1b67cae1	难度	[0, 2, 'DFHEI5-V-SONY']
1baed819	停靠港	[0, 3, 'DFHEI5-V-SONY']
1bc2b41c	当前采矿人口	[0, 6, 'DFHEI5-V-SONY']
1bc83c39	猫服	[0, 2, 'DFHEI5-V-SONY']
1bd9665a	第 49 层	[0, 6, 'DFHEI5-V-SONY']
1bde276c	红与黑	[0, 3, 'DFHEI5-V-SONY']
1be43ce1	第 4 集	[0, 5, 'DFHEI5-V-SONY']
1bf9e670	第 22 集	[0, 6, 'DFHEI5-V-SONY']
1c0a2372	市场“雷·科尔莫斯纳” \n 在拉达雷纪念公园中游客的神像	[0, 26, 'DFHEI5-V-SONY']
1c1f5f82	激进销售策略 I	[0, 8, 'DFHEI5-V-SONY']
1c21fae6	改变明天	[0, 4, 'DFHEI5-V-SONY']
1c2efdf8	没有足够的珍奇宝石	[0, 9, 'DFHEI5-V-SONY']
1c5991b2	痛彻心扉II	[0, 6, 'DFHEI5-V-SONY']
1c704139	新任务	[0, 3, 'DFHEI5-V-SONY']
1c99fadd	查看最新资讯和教程	[0, 9, 'DFHEI5-V-SONY']
1cb4c9f1	工业区	[0, 3, 'DFHEI5-V-SONY']
