Reference Name	Text	Font
05429320	18ª camada	[0, 10, 'DINRoundOffcPro']
05518e32	Uma Casa no Céu Azul	[0, 20, 'DINRoundOffcPro']
0557c251	A escuridão interna	[0, 19, 'GillSansStd-UltraBold']
056ec270	Arte Errante	[0, 12, 'GillSansStd-UltraBold']
0578294a	Cone	[0, 4, 'DINRoundOffcPro']
0583fb22	Excluir	[0, 7, 'DINRoundOffcPro']
05a09573	Coloque cinco talismãs. \n Eles serão reciclados para criar \n um novo.	[0, 65, 'DINRoundOffcPro']
05afdc2d	Auldnoir	[0, 8, 'DINRoundOffcPro']
05c33066	Você adquiriu a "Mutante 1.0"! \n Use-a pressionando l e entrando no Modo de Foto.	[0, 50, 'DINRoundOffcPro'], [50, 51, 'Gravity2_Gaiji'], [51, 79, 'DINRoundOffcPro']
05d1d6c6	Sensibilidade de movimento	[0, 26, 'DINRoundOffcPro']
05f072e7	18ª camada	[0, 10, 'DINRoundOffcPro']
0625ecdf	Episódio 3	[0, 10, 'HelveticaNeueLTStd-UltLt']
062988be	52ª camada	[0, 10, 'GillSansStd-UltraBold']
064041d3	O Nascimento de uma Lenda	[0, 25, 'GillSansStd-UltraBold']
0643a273	Escapar	[0, 7, 'DINRoundOffcPro']
066779f3	78ª camada	[0, 10, 'DINRoundOffcPro']
067a99c3	27ª camada	[0, 10, 'GillSansStd-UltraBold']
067afaf0	Casa na tubulação	[0, 17, 'DINRoundOffcPro']
068d0586	Teste de foto	[0, 13, 'GillSansStd-UltraBold']
06c556e9	92ª camada	[0, 10, 'DINRoundOffcPro']
06c5efad	Você adquiriu o item de foto: \n "Item de foto especial 12".	[0, 57, 'DINRoundOffcPro']
070cfabc	Como um Rádio	[0, 13, 'DINRoundOffcPro']
071971d0	Aceitar desafio	[0, 15, 'DINRoundOffcPro']
07358cf6	Espelho com moldura de madeira	[0, 30, 'DINRoundOffcPro']
07361ebd	d Classificações    p Remover marcador de navegação    r Voltar	[0, 1, 'Gravity2_Gaiji'], [1, 20, 'DINRoundOffcPro'], [20, 21, 'Gravity2_Gaiji'], [21, 55, 'DINRoundOffcPro'], [55, 56, 'Gravity2_Gaiji'], [56, 63, 'DINRoundOffcPro']
0768f37d	Relatórios de caça ao tesouro	[0, 29, 'DINRoundOffcPro']
0787cdc9	Cidade antiga de "Auldnoir" \n Um homem próximo à caixa de correio.	[0, 64, 'DINRoundOffcPro']
078ba7c7	Gato Negro	[0, 10, 'GillSansStd-UltraBold']
07ce402c	Desaparecimentos	[0, 16, 'DINRoundOffcPro']
07e9b3b1	Tática de venda agressiva II	[0, 28, 'DINRoundOffcPro']
07f33f40	Enviar	[0, 6, 'DINRoundOffcPro']
07febddb	Melhor da cidade	[0, 16, 'DINRoundOffcPro']
08271f66	PRESSIONE QUALQUER BOTÃO	[0, 24, 'GillSansStd-UltraBold']
084223dc	Pinturas de Saghassi: Hekseville 6	[0, 34, 'DINRoundOffcPro-Bold']
088c94f3	Corrida livre I	[0, 15, 'DINRoundOffcPro']
08ae4b67	Zona encantada	[0, 14, 'DINRoundOffcPro']
08b2b8f5	As Maquinações da Alegria	[0, 25, 'GillSansStd-UltraBold']
08bd5bbf	Continuação do inspetor	[0, 23, 'GillSansStd-UltraBold']
08d73c	Aprimoramentos	[0, 14, 'DINRoundOffcPro']
08dbb3bf	Este talismã já está equipado, \n deseja selecionar mesmo assim?	[0, 61, 'DINRoundOffcPro']
08dd7170	29ª camada	[0, 10, 'DINRoundOffcPro']
08e695bc	Filho Pródigo	[0, 13, 'DINRoundOffcPro']
090d4d01	Hit do momento	[0, 14, 'DINRoundOffcPro']
090e8ecd	Com apenas fotos e um livro, uma editora \n precisa de ajuda para achar um autor, que \n muda de aparência enquanto explora a cidade \n em busca de ideias.	[0, 146, 'DINRoundOffcPro']
092ead26	O dinheiro move o mundo	[0, 23, 'DINRoundOffcPro']
093da591	87ª camada	[0, 10, 'DINRoundOffcPro']
0953a5d3	Missões da história	[0, 19, 'DINRoundOffcPro']
095941e0	Segure k : entrar no Modo Pantera	[0, 7, 'DINRoundOffcPro'], [7, 8, 'Gravity2_Gaiji'], [8, 33, 'DINRoundOffcPro']
0969dcd9	Marco da maçã da empresa Merlitsol \n O logotipo de uma empresa que se transformou \n em um marco simbólico.	[0, 102, 'DINRoundOffcPro']
096ed970	21ª camada	[0, 10, 'GillSansStd-UltraBold']
09bfea75	94ª camada	[0, 10, 'GillSansStd-UltraBold']
09c0c54e	Pedra de concha brilhante	[0, 25, 'DINRoundOffcPro']
09e3f779	Braço de Lançamento	[0, 19, 'DINRoundOffcPro']
09eb8458	87ª camada	[0, 10, 'DINRoundOffcPro']
09fccb4b	Corrida deslizante I	[0, 20, 'DINRoundOffcPro']
0a4d9327	11ª camada	[0, 10, 'DINRoundOffcPro']
0a60dc48	Pedra de flor radiante	[0, 22, 'DINRoundOffcPro']
0a647423	Falha ao carregar dados do sistema. \n Tentar novamente?	[0, 53, 'DINRoundOffcPro']
0a720eb4	Derrote as máquinas	[0, 19, 'DINRoundOffcPro']
0a7266fb	Luz e Sombra	[0, 12, 'GillSansStd-UltraBold']
0a79c277	Os Frutos do Medo	[0, 17, 'GillSansStd-UltraBold']
0a832951	Sinalizador	[0, 11, 'DINRoundOffcPro']
0a8efb29	Você tem 999 talismãs, remova alguns.	[0, 37, 'DINRoundOffcPro']
0aa58d3d	Roupa: "Mutante 1.0"	[0, 20, 'DINRoundOffcPro']
0acb91ac	Prova e Passagem	[0, 16, 'DINRoundOffcPro']
0ad81289	Maçã	[0, 4, 'DINRoundOffcPro']
0afb72ee	11ª camada	[0, 10, 'DINRoundOffcPro']
0b0ad254	Um novo centopeia	[0, 17, 'DINRoundOffcPro']
0b120fbc	Corrida só com deslizamento de gravidade. \n Deslize como um profissional \n para chegar ao objetivo a tempo.	[0, 103, 'DINRoundOffcPro']
0b30ece6	Episódio 8	[0, 10, 'HelveticaNeueLTStd-UltLt']
0b3488c5	59ª camada	[0, 10, 'GillSansStd-UltraBold']
0b48fa39	Pegou uma imagem colecionável!	[0, 30, 'DINRoundOffcPro']
0b552f82	Presentes da ficha do Dusty	[0, 27, 'DINRoundOffcPro']
0b5673cf	Sair	[0, 4, 'DINRoundOffcPro']
0b7279fa	73ª camada	[0, 10, 'DINRoundOffcPro']
0bac6cba	Saindo por aí	[0, 13, 'GillSansStd-UltraBold']
0bd056f0	As Profundezas	[0, 14, 'DINRoundOffcPro']
0bd0efb4	Você adquiriu o item de foto: \n "Item de foto especial 5".	[0, 56, 'DINRoundOffcPro']
0c1a746f	50ª camada	[0, 10, 'DINRoundOffcPro']
0c2760e3	Sua dica ajudou \n alguém a encontrar o tesouro!	[0, 45, 'DINRoundOffcPro']
0c3d3df9	DESATIVADO	[0, 10, 'DINRoundOffcPro']
0c4d457c	T. de Gravidade em progresso	[0, 28, 'DINRoundOffcPro']
0c70a43b	Sozinha Outra Vez	[0, 17, 'GillSansStd-UltraBold']
0c7a729f	Uma loja não está tão bem quanto o \n esperado. Pegue uns clientes com o \n Campo de Estase.	[0, 86, 'DINRoundOffcPro']
0c7a83	Contos dos aerobarcos	[0, 21, 'GillSansStd-UltraBold']
0c7ea544	90ª camada	[0, 10, 'GillSansStd-UltraBold']
0c9fc130	Você adquiriu uma nova roupa: "Mutante 1.0" \n como recompensa por coletar 5.000 fichas do Dusty! \n Para usá-la, pressione l e entre no Modo de Foto. \n Confira as fichas do Dusty nas \n Estatísticas do Menu do Sistema.	[0, 118, 'DINRoundOffcPro'], [118, 119, 'Gravity2_Gaiji'], [119, 208, 'DINRoundOffcPro']
0caf622a	Episódio 3	[0, 10, 'HelveticaNeueLTStd-UltLt']
0cf1f630	Palavras, Palavras	[0, 18, 'DINRoundOffcPro']
0d0c9e79	Terminal Havina	[0, 15, 'GillSansStd-UltraBold']
0d2463fd	Negócio fechado	[0, 15, 'GillSansStd-UltraBold']
0d4d23e3	Pinturas de Saghassi: Hekseville 1	[0, 34, 'DINRoundOffcPro-Bold']
0d6be5b9	Bueiro de transporte	[0, 20, 'DINRoundOffcPro']
0d9794fa	Entrega de jornal I	[0, 19, 'DINRoundOffcPro']
0db94b6e	Zona das Velas	[0, 14, 'DINRoundOffcPro']
0dbdb8fc	Oh, Doce Mocinha	[0, 16, 'GillSansStd-UltraBold']
0df195c3	Encontrando Você	[0, 16, 'DINRoundOffcPro']
0df42a6f	(Desviar na direção deslizada)	[0, 30, 'DINRoundOffcPro']
0e018858	Fichas do Dusty	[0, 15, 'GillSansStd-UltraBold']
0e2d44d6	"Amor há muito perdido" \n Mais um dia, mais uma carta de amor não enviada.	[0, 72, 'DINRoundOffcPro']
0e3bac2e	A retirada repentina das forças da Guarnição, \n a aliança de Raven com o exército, \n muitas dúvidas passavam pela cabeça de Kat \n enquanto ela ia para o Povoado Banga \n para enfrentar Raven.	[0, 182, 'DINRoundOffcPro']
0e79d977	28ª camada	[0, 10, 'GillSansStd-UltraBold']
0e913136	ATIVADO	[0, 7, 'DINRoundOffcPro']
0e918e14	Capacho de couro	[0, 16, 'DINRoundOffcPro']
0eb66f7f	34ª camada	[0, 10, 'DINRoundOffcPro']
0eb7fdf0	Talismã: "Recuperação Dengeki"	[0, 30, 'DINRoundOffcPro']
0ec02772	DESATIVADO	[0, 10, 'DINRoundOffcPro']
0ec98f4f	63ª camada	[0, 10, 'GillSansStd-UltraBold']
0ee9408c	Novo resultado do desafio	[0, 25, 'DINRoundOffcPro']
0eeef780	Código de Ladrões	[0, 17, 'DINRoundOffcPro']
0f0d59ef	86ª camada	[0, 10, 'DINRoundOffcPro']
0f5b8e3b	Aprimoramento	[0, 13, 'GillSansStd-UltraBold']
0f718ac4	46ª camada	[0, 10, 'GillSansStd-UltraBold']
0f796b62	As Profundezas	[0, 14, 'GillSansStd-UltraBold']
0f852aef	5 mensagens...	[0, 14, 'DINRoundOffcPro']
0f8843d9	O Que Eu Gosto, O Que Eu Odeio	[0, 30, 'GillSansStd-UltraBold']
0faf7bf9	68ª camada	[0, 10, 'DINRoundOffcPro']
0fb802a5	Retratos de homens 6	[0, 20, 'DINRoundOffcPro-Bold']
0fe3a6a3	Kat passa seus dias como a Rainha Alua, até \n que a melodia de uma caixa de música perdida \n há muito tempo a guia para Dusty e Raven, \n que foram aprisionados no palácio. Kat está \n prestes a descobrir o passado secreto \n compartilhado entre o Chanceler Xicero \n e o misterioso Alias.	[0, 273, 'DINRoundOffcPro']
101b6cd7	66ª camada	[0, 10, 'DINRoundOffcPro']
1023b174	Apresentar-se como um administrador	[0, 35, 'DINRoundOffcPro']
104be854	Batalha de campo de estase	[0, 26, 'GillSansStd-UltraBold']
106d8c10	66ª camada	[0, 10, 'DINRoundOffcPro']
1073975e	Coleta com tempo limite	[0, 23, 'DINRoundOffcPro']
1081e9a2	Exibir ícones do mapa	[0, 21, 'DINRoundOffcPro']
1086cd87	Número de vezes que talismãs \n foram fundidos.	[0, 44, 'DINRoundOffcPro']
108f8651	Um homem considerado estranho pelos outros \n precisa de ajuda para investigar um campo \n de mineração além da tempestade de gravidade.	[0, 130, 'DINRoundOffcPro']
109d1a85	Gestão de talismãs	[0, 18, 'GillSansStd-UltraBold']
10ce3814	Academia Arquebus	[0, 17, 'DINRoundOffcPro']
10ed125d	Continuar	[0, 9, 'DINRoundOffcPro']
10efd1f4	79ª camada	[0, 10, 'GillSansStd-UltraBold']
10fe2e47	Dica de Eugie	[0, 13, 'DINRoundOffcPro']
1149a078	Terraço do Forte Bismalia	[0, 25, 'GillSansStd-UltraBold']
1189d001	Hekseville	[0, 10, 'GillSansStd-UltraBold']
11aa42bc	Zona Encantada	[0, 14, 'GillSansStd-UltraBold']
11aac137	Você adquiriu uma nova roupa: "Uniforme escolar 1.0" \n como recompensa por coletar 2.000 fichas do Dusty! \n Para usá-lo, pressione l e entre no Modo de Foto. \n Confira as fichas do Dusty nas \n Estatísticas do Menu do Sistema.	[0, 127, 'DINRoundOffcPro'], [127, 128, 'Gravity2_Gaiji'], [128, 217, 'DINRoundOffcPro']
11d4fb35	Você adquiriu o item de foto: \n "Contêiner vermelho do PSO2".	[0, 59, 'DINRoundOffcPro']
11d9b02c	Batalha com tempo limite III	[0, 28, 'DINRoundOffcPro']
11dca0bf	Vistas em Jirga Para Lhao 3	[0, 27, 'DINRoundOffcPro-Bold']
11e8a920	Cruzeiro de lazer	[0, 17, 'GillSansStd-UltraBold']
11fabafb	Encontre o Ídolo	[0, 16, 'GillSansStd-UltraBold']
11fcf637	Luz Esmaecida	[0, 13, 'DINRoundOffcPro']
122590a1	Estante	[0, 7, 'DINRoundOffcPro']
122fab43	Mercado de "Lei Colmosna" \n Próximo ao fundo do prédio, longe do centro.	[0, 70, 'DINRoundOffcPro']
1233875e	91ª camada	[0, 10, 'DINRoundOffcPro']
12349692	24ª camada	[0, 10, 'DINRoundOffcPro']
123d88ba	Vermelho e Preto	[0, 16, 'DINRoundOffcPro']
125370ae	Corrida só com deslizamento de gravidade. \n Escolha o estilo adequado para cada situação.	[0, 87, 'DINRoundOffcPro']
1265ca71	46ª camada	[0, 10, 'GillSansStd-UltraBold']
12803a33	Roupa não descoberta	[0, 20, 'DINRoundOffcPro']
1285a797	91ª camada	[0, 10, 'DINRoundOffcPro']
12b6db76	33ª camada	[0, 10, 'GillSansStd-UltraBold']
12e27559	24ª camada	[0, 10, 'DINRoundOffcPro']
12e2d42f	Pedra de concha reluzente	[0, 25, 'DINRoundOffcPro']
12e42b18	c Entrar	[0, 1, 'Gravity2_Gaiji'], [1, 8, 'DINRoundOffcPro']
13242751	Denunciar conteúdo inapropriado ou ofensivo?	[0, 44, 'DINRoundOffcPro']
13629f8e	Informações	[0, 11, 'DINRoundOffcPro']
136fa839	Redefinir padrões	[0, 17, 'DINRoundOffcPro']
137434d3	O Novo Mundo	[0, 12, 'GillSansStd-UltraBold']
13902e29	Zona industrial de "Endestria" \n Em algum lugar embaixo dos tanques de energia de gravidade.	[0, 90, 'DINRoundOffcPro']
1394c849	Sonhando com o Céu	[0, 18, 'DINRoundOffcPro']
13a61ba2	Bueiro	[0, 6, 'DINRoundOffcPro']
13ae8cc3	77ª camada	[0, 10, 'GillSansStd-UltraBold']
13afe7f0	85ª camada	[0, 10, 'GillSansStd-UltraBold']
13c22cee	Zona das Velas	[0, 14, 'DINRoundOffcPro']
13d3f4f4	Chama Metropolitana	[0, 19, 'DINRoundOffcPro']
13f3972c	Tempo restante	[0, 14, 'DINRoundOffcPro']
1404ccad	Mapa	[0, 4, 'MyriadPro-Regular']
1422f36b	Forte Bismalia	[0, 14, 'GillSansStd-UltraBold']
14383dad	Você nunca sabe	[0, 15, 'DINRoundOffcPro']
1448a1fb	d Denunciar conteúdo	[0, 1, 'Gravity2_Gaiji'], [1, 20, 'DINRoundOffcPro']
14597294	Aprisionado em Paz	[0, 18, 'DINRoundOffcPro']
145a11c2	Uma loja está quase indo à falência. \n Distribua o máximo de panfletos que puder.	[0, 79, 'DINRoundOffcPro']
14696afb	14ª camada	[0, 10, 'DINRoundOffcPro']
146e3c5b	Campos de mineração	[0, 19, 'DINRoundOffcPro']
149343e0	Assim Falou o Aventureiro	[0, 25, 'GillSansStd-UltraBold']
14ba7b	61ª camada	[0, 10, 'DINRoundOffcPro']
14bd2b90	Mudar itens	[0, 11, 'DINRoundOffcPro']
14c5a7ea	Fotos tiradas nesse local não podem ser enviadas.	[0, 49, 'DINRoundOffcPro']
14e005c9	Enviar para uma pessoa aleatória?	[0, 33, 'DINRoundOffcPro']
14e05fcd	"Há muito tempo" \n Ela gosta de recordar os tempos de escola antes do trabalho.	[0, 77, 'DINRoundOffcPro']
15092f4e	Examinar caixa de música	[0, 24, 'DINRoundOffcPro']
151935e3	Dia de Graças	[0, 13, 'DINRoundOffcPro']
15266cde	61ª camada	[0, 10, 'DINRoundOffcPro']
152eb17b	Conteúdo inapropriado ou ofensivo	[0, 33, 'DINRoundOffcPro']
154644f8	Local especial	[0, 14, 'DINRoundOffcPro']
15788c17	61ª camada	[0, 10, 'DINRoundOffcPro']
157e9765	Bastidores I	[0, 12, 'DINRoundOffcPro']
1591cd8e	O número de roupas obtidas.	[0, 27, 'DINRoundOffcPro']
15c3971b	Dois Anjos	[0, 10, 'GillSansStd-BoldExtraCond']
15d9381b	Fonte de Auldnoir	[0, 17, 'DINRoundOffcPro']
15f145bd	Estilo Júpiter	[0, 14, 'DINRoundOffcPro']
15f8d4bd	Trabalho em equipe	[0, 18, 'DINRoundOffcPro']
161f7858	37ª camada	[0, 10, 'DINRoundOffcPro']
1620878c	42ª camada	[0, 10, 'DINRoundOffcPro']
1629d0d3	Âncoras Suspensas II	[0, 20, 'DINRoundOffcPro']
163e9cc8	Continuação do empresário	[0, 25, 'GillSansStd-UltraBold']
16403b41	Pintura de Saghassi, "Floração" \n Assim o mundo da luz e da vida ganhou forma \n a partir do caos.	[0, 93, 'DINRoundOffcPro']
1650ac24	Transformar	[0, 11, 'DINRoundOffcPro']
1658579d	Estilo lunar	[0, 12, 'DINRoundOffcPro']
16719891	37ª camada	[0, 10, 'DINRoundOffcPro']
16a2cc70	51ª camada	[0, 10, 'GillSansStd-UltraBold']
16ca05b1	Carga	[0, 5, 'DINRoundOffcPro']
16ce6653	42ª camada	[0, 10, 'DINRoundOffcPro']
16e70914	p Definir ponto de navegação	[0, 1, 'Gravity2_Gaiji'], [1, 28, 'DINRoundOffcPro']
170fb0e8	Invertido	[0, 9, 'DINRoundOffcPro']
17119255	11ª camada	[0, 10, 'GillSansStd-UltraBold']
171ab59e	Configurações do Modo de Foto	[0, 29, 'DINRoundOffcPro']
173aab4a	Antigo povoado de "Lei Havina" \n Em algum lugar perto da mansão com piscina.	[0, 74, 'DINRoundOffcPro']
174fce58	Atendimento ao cliente I	[0, 24, 'DINRoundOffcPro']
175e70b5	Empilhe tudo para a grande mudança! \n A ordem em que você empilhar \n faz diferença.	[0, 79, 'DINRoundOffcPro']
1783d9e5	Cortinas em mosaico	[0, 19, 'DINRoundOffcPro']
17bcdee6	Ruínas da Torre Antitempestade \n O que restou da torre de proteção contra tempestades.	[0, 84, 'DINRoundOffcPro']
17c1db7d	38ª camada	[0, 10, 'GillSansStd-UltraBold']
17d5f446	Castelo de Areia	[0, 16, 'DINRoundOffcPro']
18066b2a	Derrote os inimigos no tempo limite! \n Use os poderes que você tiver disponível.	[0, 78, 'DINRoundOffcPro']
182ba9a9	Syd consegue sair da periferia da \n Cidade Perdida. Kat entra e obtém poderes de \n mudança da gravidade do estilo Júpiter, que \n ajudam ela e Raven a chegar à fonte de \n energia da cidade dos monstros: um motor de \n gravidade que está fora de controle.	[0, 242, 'DINRoundOffcPro']
182f2758	Houve uma falha no upload devido a um erro na rede.	[0, 51, 'DINRoundOffcPro']
186fa38a	Estatísticas	[0, 12, 'DINRoundOffcPro']
187c1011	Deslizamento grav. (segure)	[0, 27, 'DINRoundOffcPro']
189fc850	O Preferido dos Mutantes	[0, 24, 'DINRoundOffcPro']
18a66cfa	3ª camada	[0, 9, 'DINRoundOffcPro']
18b2c4ca	Tutoriais	[0, 9, 'DINRoundOffcPro']
18d93d07	Missões da história	[0, 19, 'DINRoundOffcPro']
18fa2d8f	Reduzir	[0, 7, 'DINRoundOffcPro']
18fc8b62	Você adquiriu a roupa: \n "Catsuit".	[0, 33, 'DINRoundOffcPro']
19064271	Fichas do Dusty	[0, 15, 'DINRoundOffcPro']
191d4881	Estátua do deus dos viajantes no Parque Memorial de Radale \n O deus com chifres foi o primeiro a visitar a terra.	[0, 111, 'DINRoundOffcPro']
19338d9b	Todo Fogo Vira Cinza	[0, 20, 'DINRoundOffcPro']
19503f7f	Você adquiriu o "Item de foto especial 2"! \n Para usá-lo, pressione l e entre no Modo de Foto.	[0, 66, 'DINRoundOffcPro'], [66, 67, 'Gravity2_Gaiji'], [67, 92, 'DINRoundOffcPro']
197a9bf0	Percentual de memórias recuperadas.	[0, 35, 'DINRoundOffcPro']
1993ea5a	Corrida deslizante II	[0, 21, 'GillSansStd-UltraBold']
19adff42	CONCLUÍDO!	[0, 10, 'GillSansStd-UltraBold']
19d78857	Uma garotinha triste precisa de ajuda para \n encontrar seu cãozinho perdido.	[0, 74, 'DINRoundOffcPro']
19e08bbb	Amizade não se compra	[0, 21, 'GillSansStd-UltraBold']
19e1bd66	Ponte para o Amanhã	[0, 19, 'GillSansStd-UltraBold']
19eb2440	Item de foto especial 8	[0, 23, 'DINRoundOffcPro']
1a05d202	77ª camada	[0, 10, 'GillSansStd-UltraBold']
1a1a2166	Talismã: Técnica de minerador	[0, 29, 'DINRoundOffcPro']
1a30b0bc	Desistir	[0, 8, 'DINRoundOffcPro']
1a316ce5	68ª camada	[0, 10, 'DINRoundOffcPro']
1a3bc460	Encontre o Ídolo	[0, 16, 'DINRoundOffcPro']
1a4d38bb	Tá bem...	[0, 9, 'DINRoundOffcPro']
1a61e862	Bastidores I	[0, 12, 'GillSansStd-UltraBold']
1a6af40f	Pedra de semente brilhante	[0, 26, 'DINRoundOffcPro']
1a838c1e	68ª camada	[0, 10, 'DINRoundOffcPro']
1a97e9b0	Ocultar ícones do mapa	[0, 22, 'DINRoundOffcPro']
1a9ccd95	Baús de tesouro encontrados.	[0, 28, 'DINRoundOffcPro']
1aa5865f	O dono de uma cafeteria está tendo problemas \n para cumprir sua meta de vendas e precisa \n de ajuda para atrair mais clientes.	[0, 122, 'DINRoundOffcPro']
1aa8f761	Contêiner amarelo do PSO2	[0, 25, 'DINRoundOffcPro']
1aacebca	Tempo restante	[0, 14, 'DINRoundOffcPro']
1ace9722	A Multidão	[0, 10, 'GillSansStd-BoldExtraCond']
1ae95f9b	Utensílios de cozinha	[0, 21, 'DINRoundOffcPro']
1afd9994	Adquira novo talismã r	[0, 21, 'DINRoundOffcPro'], [21, 22, 'Gravity2_Gaiji']
1b01d5f4	Ornamentos	[0, 10, 'DINRoundOffcPro']
1b04c4b8	Pintura de Saghassi, "Trevas" \n O mal começou a surgir e escorreu \n para a região baixa e pesada.	[0, 93, 'DINRoundOffcPro']
1b06c7e5	Desistir	[0, 8, 'DINRoundOffcPro']
1b1257c2	Mesa	[0, 4, 'DINRoundOffcPro']
1b143c64	O Discreto Charme do Autor II	[0, 29, 'GillSansStd-UltraBold']
1b2302c6	(Desviar na direção deslizada)	[0, 30, 'DINRoundOffcPro']
1b2b8793	49ª camada	[0, 10, 'DINRoundOffcPro']
1b315da6	Pedra de concha lustrosa	[0, 24, 'DINRoundOffcPro']
1b34d0da	Um Jogo de Gravidade	[0, 20, 'DINRoundOffcPro']
1b423ba7	Salvar esta imagem na sua coleção?	[0, 34, 'DINRoundOffcPro']
1b4e9454	6ª camada	[0, 9, 'GillSansStd-UltraBold']
