Reference Name	Text	Font
01f59ed8	e Filteren op skills    c Favorieten aan/uit    d Verwijderopties    f Talismaninventaris    p Afsluiten	[0, 1, 'Gravity2_Gaiji'], [1, 24, 'DINRoundOffcPro'], [24, 25, 'Gravity2_Gaiji'], [25, 48, 'DINRoundOffcPro'], [48, 49, 'Gravity2_Gaiji'], [49, 69, 'DINRoundOffcPro'], [69, 70, 'Gravity2_Gaiji'], [70, 93, 'DINRoundOffcPro'], [93, 94, 'Gravity2_Gaiji'], [94, 104, 'DINRoundOffcPro']
0201fab5	Proef en passage	[0, 16, 'DINRoundOffcPro']
0203792f	Verzoek om persoonlijke gegevens	[0, 32, 'DINRoundOffcPro']
0228f65e	Uitgaansgebied Pleajeune \n Poort van de dronken olifant	[0, 53, 'DINRoundOffcPro']
022a77f4	41e laag	[0, 8, 'DINRoundOffcPro']
02376368	Tekst nieuwe aankondiging	[0, 25, 'DINRoundOffcPro']
023d97c4	34e laag	[0, 8, 'GillSansStd-UltraBold']
025df376	Vreemde zwaartekracht-fenomenen	[0, 31, 'DINRoundOffcPro']
028ea8c9	81e laag	[0, 8, 'GillSansStd-UltraBold']
029554ab	Combo-aanvallen worden \n krachtiger of stijlspecifieke \n trappen worden krachtiger.	[0, 79, 'DINRoundOffcPro']
02c34025	Verhaalvoortgang	[0, 16, 'DINRoundOffcPro']
02deb3aa	Gevecht met staseveld	[0, 21, 'DINRoundOffcPro']
030aeb58	VS	[0, 2, 'GillSansStd-UltraBold']
031c1f5f	GRAVITY RUSH™2 ©2016 Sony Interactive Entertainment Inc. Published by Sony Interactive Entertainment Europe. \n Developed by JAPAN Studio. “GRAVITY RUSH” is a trademark or a registered trademark of Sony Interactive Entertainment Europe. All rights reserved.	[0, 254, 'MyriadPro-Light']
032633fe	Zacht	[0, 5, 'DINRoundOffcPro']
0328a235	Kringen in het water	[0, 20, 'GillSansStd-UltraBold']
039e4f64	Glinsterende schelpsteen	[0, 24, 'DINRoundOffcPro']
03c8d584	OK	[0, 2, 'DINRoundOffcPro']
03d27169	20e laag	[0, 8, 'DINRoundOffcPro']
03db95b5	Verstrooide lijfwacht	[0, 21, 'DINRoundOffcPro']
03e34b71	Vrouwenportretten 5	[0, 19, 'DINRoundOffcPro-Bold']
03f69d6b	Huize Sun	[0, 9, 'GillSansStd-UltraBold']
03f779e5	Jupiter-stijl	[0, 13, 'DINRoundOffcPro']
0407e53f	Rijke ertsafzettingen	[0, 21, 'DINRoundOffcPro']
045bd811	Bezienswaardigheden Hekseville 5	[0, 32, 'DINRoundOffcPro-Bold']
046f618d	Glijrace I	[0, 10, 'DINRoundOffcPro']
0475b6f6	Zo vreemd zo samen	[0, 18, 'GillSansStd-UltraBold']
049a3a01	Outfits	[0, 7, 'DINRoundOffcPro']
04c04344	Noodoproep Delvool-groeve	[0, 25, 'DINRoundOffcPro']
04c2a1a5	Waterige ogen	[0, 13, 'GillSansStd-BoldExtraCond']
04c49b73	Ruïne Stormschild-toren	[0, 23, 'GillSansStd-UltraBold']
04fcc698	Een andere houding	[0, 18, 'GillSansStd-UltraBold']
05429320	18e laag	[0, 8, 'DINRoundOffcPro']
05518e32	Een huis in de blauwe hemel	[0, 27, 'DINRoundOffcPro']
0557c251	Het duister van binnen	[0, 22, 'GillSansStd-UltraBold']
056ec270	Zwervend talent	[0, 15, 'GillSansStd-UltraBold']
0578294a	Plantenbak	[0, 10, 'DINRoundOffcPro']
0583fb22	Verwijderen	[0, 11, 'DINRoundOffcPro']
05a09573	Plaats vijf talismans. \n Ze worden hergebruikt \n om een nieuwe te maken.	[0, 68, 'DINRoundOffcPro']
05afdc2d	Auldnoir	[0, 8, 'DINRoundOffcPro']
05c33066	Shifter 1.0 gekregen! \n Je kunt het gebruiken door op l te drukken en \n naar de Fotomodus te gaan.	[0, 52, 'DINRoundOffcPro'], [52, 53, 'Gravity2_Gaiji'], [53, 94, 'DINRoundOffcPro']
05d1d6c6	Gevoeligheid bewegingssensor	[0, 28, 'DINRoundOffcPro']
05f072e7	18e laag	[0, 8, 'DINRoundOffcPro']
0625ecdf	Episode 3	[0, 9, 'HelveticaNeueLTStd-UltLt']
062988be	52e laag	[0, 8, 'GillSansStd-UltraBold']
064041d3	Het begin van een legende	[0, 25, 'GillSansStd-UltraBold']
0643a273	Ontwijken	[0, 9, 'DINRoundOffcPro']
066779f3	78e laag	[0, 8, 'DINRoundOffcPro']
067a99c3	27e laag	[0, 8, 'GillSansStd-UltraBold']
067afaf0	Buizenhuis	[0, 10, 'DINRoundOffcPro']
068d0586	Foto beoordelen	[0, 15, 'GillSansStd-UltraBold']
06c556e9	92e laag	[0, 8, 'DINRoundOffcPro']
06c5efad	Je hebt dit foto-item gekregen: \n Speciaal foto-item 12.	[0, 54, 'DINRoundOffcPro']
070cfabc	Als een radio	[0, 13, 'DINRoundOffcPro']
071971d0	Uitdaging aannemen	[0, 18, 'DINRoundOffcPro']
07358cf6	Spiegel met houten lijst	[0, 24, 'DINRoundOffcPro']
07361ebd	d Klassementen    p Navigatie-markering wissen    r Terug	[0, 1, 'Gravity2_Gaiji'], [1, 18, 'DINRoundOffcPro'], [18, 19, 'Gravity2_Gaiji'], [19, 50, 'DINRoundOffcPro'], [50, 51, 'Gravity2_Gaiji'], [51, 57, 'DINRoundOffcPro']
0768f37d	Schattenjacht-rapporten	[0, 23, 'DINRoundOffcPro']
0787cdc9	Oude stad Auldnoir \n Een man die rondhangt bij de brievenbus van het postkantoor.	[0, 79, 'DINRoundOffcPro']
078ba7c7	Zwarte kat	[0, 10, 'GillSansStd-UltraBold']
07ce402c	Verdwijningen	[0, 13, 'DINRoundOffcPro']
07e9b3b1	Agressieve verkooptechniek II	[0, 29, 'DINRoundOffcPro']
07f33f40	Sturen	[0, 6, 'DINRoundOffcPro']
07febddb	De beste van de stad	[0, 20, 'DINRoundOffcPro']
08271f66	DRUK OP EEN TOETS	[0, 17, 'GillSansStd-UltraBold']
084223dc	Saghassi's schilderijen: Hekseville 6	[0, 37, 'DINRoundOffcPro-Bold']
088c94f3	Freestyle race I	[0, 16, 'DINRoundOffcPro']
08ae4b67	Betoverde zone	[0, 14, 'DINRoundOffcPro']
08b2b8f5	De werking van vreugde	[0, 22, 'GillSansStd-UltraBold']
08bd5bbf	Wegloper vervolgd	[0, 17, 'GillSansStd-UltraBold']
08d73c	Powerups	[0, 8, 'DINRoundOffcPro']
08dbb3bf	Je gebruikt deze talisman al. \n Wil je hem toch selecteren?	[0, 57, 'DINRoundOffcPro']
08dd7170	29e laag	[0, 8, 'DINRoundOffcPro']
08e695bc	Verloren zoon	[0, 13, 'DINRoundOffcPro']
090d4d01	De nieuwste hit	[0, 15, 'DINRoundOffcPro']
090e8ecd	Een schrijver vermomt zich als hij in de stad \n op zoek gaat naar ideeën. Zijn redacteur \n zoekt hem met als enige aanwijzingen foto's \n en een roman.	[0, 144, 'DINRoundOffcPro']
092ead26	De wereld draait om geld	[0, 24, 'DINRoundOffcPro']
093da591	87e laag	[0, 8, 'DINRoundOffcPro']
0953a5d3	Verhaalmissies	[0, 14, 'DINRoundOffcPro']
095941e0	k ingedrukt houden: Pantermodus activeren	[0, 1, 'Gravity2_Gaiji'], [1, 41, 'DINRoundOffcPro']
0969dcd9	Appel-logo van Merlitsol \n Een bedrijfslogo dat een symbolisch oriëntatiepunt \n is geworden.	[0, 88, 'DINRoundOffcPro']
096ed970	21e laag	[0, 8, 'GillSansStd-UltraBold']
09bfea75	94e laag	[0, 8, 'GillSansStd-UltraBold']
09c0c54e	Heldere schelpsteen	[0, 19, 'DINRoundOffcPro']
09e3f779	Werparm	[0, 7, 'DINRoundOffcPro']
09eb8458	87e laag	[0, 8, 'DINRoundOffcPro']
09fccb4b	Glijrace I	[0, 10, 'DINRoundOffcPro']
0a4d9327	11e laag	[0, 8, 'DINRoundOffcPro']
0a60dc48	Stralende bloemsteen	[0, 20, 'DINRoundOffcPro']
0a647423	Systeemgegevens laden mislukt. \n Opnieuw proberen?	[0, 48, 'DINRoundOffcPro']
0a720eb4	Weg met de machines	[0, 19, 'DINRoundOffcPro']
0a7266fb	Licht en schaduw	[0, 16, 'GillSansStd-UltraBold']
0a79c277	De vergelding van angst	[0, 23, 'GillSansStd-UltraBold']
0a832951	Baken	[0, 5, 'DINRoundOffcPro']
0a8efb29	Je hebt 999 talismans. Verwijder er een paar.	[0, 45, 'DINRoundOffcPro']
0aa58d3d	Outfit: Shifter 1.0	[0, 19, 'DINRoundOffcPro']
0acb91ac	Proef en passage	[0, 16, 'DINRoundOffcPro']
0ad81289	Appel	[0, 5, 'DINRoundOffcPro']
0afb72ee	11e laag	[0, 8, 'DINRoundOffcPro']
0b0ad254	Een nieuwe Duizendpoot	[0, 22, 'DINRoundOffcPro']
0b120fbc	Een race met alleen de zwaartekracht-glijmove. \n Maak perfecte glijmoves om \n je doel op tijd te bereiken.	[0, 102, 'DINRoundOffcPro']
0b30ece6	Episode 8	[0, 9, 'HelveticaNeueLTStd-UltLt']
0b3488c5	59e laag	[0, 8, 'GillSansStd-UltraBold']
0b48fa39	Je hebt een verzamelfoto genomen!	[0, 33, 'DINRoundOffcPro']
0b552f82	Dusty-tokencadeaus	[0, 18, 'DINRoundOffcPro']
0b5673cf	Afsluiten	[0, 9, 'DINRoundOffcPro']
0b7279fa	73e laag	[0, 8, 'DINRoundOffcPro']
0bac6cba	In de weer	[0, 10, 'GillSansStd-UltraBold']
0bd056f0	De diepte	[0, 9, 'DINRoundOffcPro']
0bd0efb4	Je hebt dit foto-item gekregen: \n Speciaal foto-item 5.	[0, 53, 'DINRoundOffcPro']
0c1a746f	50e laag	[0, 8, 'DINRoundOffcPro']
0c2760e3	Iemand heeft de schat gevonden \n dankzij jouw hint!	[0, 49, 'DINRoundOffcPro']
0c3d3df9	UIT	[0, 3, 'DINRoundOffcPro']
0c4d457c	Zwaartekracht-storm gaande	[0, 26, 'DINRoundOffcPro']
0c70a43b	Weer alleen	[0, 11, 'GillSansStd-UltraBold']
0c7a729f	Een winkel heeft niet de vliegende start die \n de eigenaar had verwacht. Grijp wat klanten \n met je staseveld.	[0, 106, 'DINRoundOffcPro']
0c7a83	Verhalen van de luchtschepen	[0, 28, 'GillSansStd-UltraBold']
0c7ea544	90e laag	[0, 8, 'GillSansStd-UltraBold']
0c9fc130	Je hebt deze outfit gekregen: "Shifter 1.0" \n als beloning voor het verzamelen van 5000 Dusty-tokens! \n Je kunt het gebruiken door op l te drukken en \n naar de Fotomodus te gaan. \n Bekijk je Dusty-tokens onder Statistieken in Systeem.	[0, 130, 'DINRoundOffcPro'], [130, 131, 'Gravity2_Gaiji'], [131, 226, 'DINRoundOffcPro']
0caf622a	Episode 3	[0, 9, 'HelveticaNeueLTStd-UltLt']
0cf1f630	Alleen maar woorden	[0, 19, 'DINRoundOffcPro']
0d0c9e79	Havina-terminal	[0, 15, 'GillSansStd-UltraBold']
0d2463fd	Een deal sluiten	[0, 16, 'GillSansStd-UltraBold']
0d4d23e3	Saghassi's schilderijen: Hekseville 1	[0, 37, 'DINRoundOffcPro-Bold']
0d6be5b9	Putdeksel-warp	[0, 14, 'DINRoundOffcPro']
0d9794fa	Kranten bezorgen I	[0, 18, 'DINRoundOffcPro']
0db94b6e	Kaars-zone	[0, 10, 'DINRoundOffcPro']
0dbdb8fc	Oh, kleine zoete schat	[0, 22, 'GillSansStd-UltraBold']
0df195c3	Op zoek naar jou	[0, 16, 'DINRoundOffcPro']
0df42a6f	(Ontwijken in de \n veegrichting)	[0, 30, 'DINRoundOffcPro']
0e018858	Dusty-tokens	[0, 12, 'GillSansStd-UltraBold']
0e2d44d6	"Oude liefde" \n Een nieuwe dag, een nieuwe niet-verstuurde liefdesbrief.	[0, 70, 'DINRoundOffcPro']
0e3bac2e	De plotselinge aftocht van de \n Garnizoen-troepen, Raven's samenwerking met \n het leger... Kat had een hoop vragen toen ze \n op weg ging naar de Banga-nederzetting voor \n een confrontatie met Raven.	[0, 190, 'DINRoundOffcPro']
0e79d977	28e laag	[0, 8, 'GillSansStd-UltraBold']
0e913136	AAN	[0, 3, 'DINRoundOffcPro']
0e918e14	Leren vloermat	[0, 14, 'DINRoundOffcPro']
0eb66f7f	34e laag	[0, 8, 'DINRoundOffcPro']
0eb7fdf0	Talisman: Dengeki Herstel	[0, 25, 'DINRoundOffcPro']
0ec02772	UIT	[0, 3, 'DINRoundOffcPro']
0ec98f4f	63e laag	[0, 8, 'GillSansStd-UltraBold']
0ee9408c	Uitslag uitdaging binnen	[0, 24, 'DINRoundOffcPro']
0eeef780	Dievencode	[0, 10, 'DINRoundOffcPro']
0f0d59ef	86e laag	[0, 8, 'DINRoundOffcPro']
0f5b8e3b	Powerup	[0, 7, 'GillSansStd-UltraBold']
0f718ac4	46e laag	[0, 8, 'GillSansStd-UltraBold']
0f796b62	De diepte	[0, 9, 'GillSansStd-UltraBold']
0f852aef	5 berichten...	[0, 14, 'DINRoundOffcPro']
0f8843d9	Wat ik leuk vind, wat ik haat	[0, 29, 'GillSansStd-UltraBold']
0faf7bf9	68e laag	[0, 8, 'DINRoundOffcPro']
0fb802a5	Mannenportretten 6	[0, 18, 'DINRoundOffcPro-Bold']
0fe3a6a3	Kat brengt haar dagen door als koningin Alua, \n tot een melodie uit een lang verloren \n muziekdoos haar naar Dusty en Raven leidt, \n die gevangenzitten in het paleis. Kat staat \n op het punt het geheime verleden van \n kanselier Xicero en de geheimzinnige Alias te \n ontdekken.	[0, 264, 'DINRoundOffcPro']
101b6cd7	66e laag	[0, 8, 'DINRoundOffcPro']
1023b174	Voordoen als een beheerder	[0, 26, 'DINRoundOffcPro']
104be854	Gevecht met staseveld	[0, 21, 'GillSansStd-UltraBold']
106d8c10	66e laag	[0, 8, 'DINRoundOffcPro']
1073975e	Grijpen met tijdlimiet	[0, 22, 'DINRoundOffcPro']
1081e9a2	Kaartpictogrammen tonen	[0, 23, 'DINRoundOffcPro']
1086cd87	Het aantal keer dat je talismans \n hebt samengevoegd.	[0, 51, 'DINRoundOffcPro']
108f8651	Een man die door anderen voor gek wordt \n verklaard, wil een mijn onderzoeken voorbij \n de zwaartekracht-storm.	[0, 107, 'DINRoundOffcPro']
109d1a85	Talismans beheren	[0, 17, 'GillSansStd-UltraBold']
10ce3814	Arquebus-academie	[0, 17, 'DINRoundOffcPro']
10ed125d	Doorgaan	[0, 8, 'DINRoundOffcPro']
10efd1f4	79e laag	[0, 8, 'GillSansStd-UltraBold']
10fe2e47	Eugie-hint	[0, 10, 'DINRoundOffcPro']
1149a078	Dek Fort Bismalia	[0, 17, 'GillSansStd-UltraBold']
1189d001	Hekseville	[0, 10, 'GillSansStd-UltraBold']
11aa42bc	Betoverde zone	[0, 14, 'GillSansStd-UltraBold']
11aac137	Je hebt deze outfit gekregen: "Schooluniform 1.0" \n als beloning voor het verzamelen van 2000 Dusty-tokens! \n Je kunt het gebruiken door op l te drukken en \n naar de Fotomodus te gaan. \n Bekijk je Dusty-tokens onder Statistieken in Systeem.	[0, 136, 'DINRoundOffcPro'], [136, 137, 'Gravity2_Gaiji'], [137, 232, 'DINRoundOffcPro']
11d4fb35	Je hebt dit foto-item gekregen: \n PSO2 Rode kist.	[0, 47, 'DINRoundOffcPro']
11d9b02c	Gevecht met tijdlimiet III	[0, 26, 'DINRoundOffcPro']
11dca0bf	Bezienswaardigheden Jirga Para Lhao 3	[0, 37, 'DINRoundOffcPro-Bold']
11e8a920	Cruise	[0, 6, 'GillSansStd-UltraBold']
11fabafb	Zoek het idool	[0, 14, 'GillSansStd-UltraBold']
11fcf637	Gedimd licht	[0, 12, 'DINRoundOffcPro']
122590a1	Boekenplank	[0, 11, 'DINRoundOffcPro']
122fab43	Markt Lei Colmosna \n Onder aan het gebouw buiten het centrum.	[0, 59, 'DINRoundOffcPro']
1233875e	91e laag	[0, 8, 'DINRoundOffcPro']
12349692	24e laag	[0, 8, 'DINRoundOffcPro']
123d88ba	Rood en zwart	[0, 13, 'DINRoundOffcPro']
125370ae	Een race met alleen de zwaartekracht- \n glijmove. \n Kies de beste zwaartekracht-stijl \n voor elke situatie.	[0, 101, 'DINRoundOffcPro']
1265ca71	46e laag	[0, 8, 'GillSansStd-UltraBold']
12803a33	Niet-ontdekte outfit	[0, 20, 'DINRoundOffcPro']
1285a797	91e laag	[0, 8, 'DINRoundOffcPro']
12b6db76	33e laag	[0, 8, 'GillSansStd-UltraBold']
12e27559	24e laag	[0, 8, 'DINRoundOffcPro']
12e2d42f	Glinsterende schelpsteen	[0, 24, 'DINRoundOffcPro']
12e42b18	c Naar binnen	[0, 1, 'Gravity2_Gaiji'], [1, 13, 'DINRoundOffcPro']
13242751	Ongepaste of aanstootgevende content melden?	[0, 44, 'DINRoundOffcPro']
13629f8e	Informatie	[0, 10, 'DINRoundOffcPro']
136fa839	Standaardwaarden herstellen	[0, 27, 'DINRoundOffcPro']
137434d3	De nieuwe wereld	[0, 16, 'GillSansStd-UltraBold']
13902e29	Industriegebied Endestria \n Ergens onder de zwaartekracht-energietanks.	[0, 69, 'DINRoundOffcPro']
1394c849	Een luchtdroom	[0, 14, 'DINRoundOffcPro']
13a61ba2	Putdeksel	[0, 9, 'DINRoundOffcPro']
13ae8cc3	77e laag	[0, 8, 'GillSansStd-UltraBold']
13afe7f0	85e laag	[0, 8, 'GillSansStd-UltraBold']
13c22cee	Kaars-zone	[0, 10, 'DINRoundOffcPro']
13d3f4f4	Metropoolbrand	[0, 14, 'DINRoundOffcPro']
13f3972c	Resterende tijd	[0, 15, 'DINRoundOffcPro']
1404ccad	Kaart	[0, 5, 'MyriadPro-Regular']
1422f36b	Fort Bismalia	[0, 13, 'GillSansStd-UltraBold']
14383dad	Je weet maar nooit	[0, 18, 'DINRoundOffcPro']
1448a1fb	d Content melden	[0, 1, 'Gravity2_Gaiji'], [1, 16, 'DINRoundOffcPro']
14597294	Vast in vrede	[0, 13, 'DINRoundOffcPro']
145a11c2	Een winkel staat op het punt failliet te gaan. \n Deel zo veel mogelijk flyers uit.	[0, 80, 'DINRoundOffcPro']
14696afb	14e laag	[0, 8, 'DINRoundOffcPro']
146e3c5b	Mijnen	[0, 6, 'DINRoundOffcPro']
149343e0	Aldus de avonturier	[0, 19, 'GillSansStd-UltraBold']
14ba7b	61e laag	[0, 8, 'DINRoundOffcPro']
14bd2b90	Ander item	[0, 10, 'DINRoundOffcPro']
14c5a7ea	Foto's die je op deze locatie hebt gemaakt, \n kun je niet versturen.	[0, 66, 'DINRoundOffcPro']
14e005c9	Naar een willekeurig persoon sturen?	[0, 36, 'DINRoundOffcPro']
14e05fcd	"Lang geleden" \n Ze denkt graag terug aan haar schooljaren.	[0, 57, 'DINRoundOffcPro']
15092f4e	Muziekdoos onderzoeken	[0, 22, 'DINRoundOffcPro']
151935e3	Bedankdag	[0, 9, 'DINRoundOffcPro']
15266cde	61e laag	[0, 8, 'DINRoundOffcPro']
152eb17b	Ongepaste of aanstootgevende content	[0, 36, 'DINRoundOffcPro']
154644f8	Speciale locatie	[0, 16, 'DINRoundOffcPro']
15788c17	61e laag	[0, 8, 'DINRoundOffcPro']
157e9765	Achter de schermen I	[0, 20, 'DINRoundOffcPro']
1591cd8e	Het aantal outfits dat je hebt \n verzameld.	[0, 41, 'DINRoundOffcPro']
15c3971b	Twee engelen	[0, 12, 'GillSansStd-BoldExtraCond']
15d9381b	Fontein Auldnoir	[0, 16, 'DINRoundOffcPro']
15f145bd	Jupiter-stijl	[0, 13, 'DINRoundOffcPro']
15f8d4bd	Samenwerken	[0, 11, 'DINRoundOffcPro']
161f7858	37e laag	[0, 8, 'DINRoundOffcPro']
1620878c	42e laag	[0, 8, 'DINRoundOffcPro']
1629d0d3	Ankers wegen zwaar II	[0, 21, 'DINRoundOffcPro']
163e9cc8	Sterrenmanager vervolgd	[0, 23, 'GillSansStd-UltraBold']
16403b41	Saghassi-schilderij Bloei \n Aldus werd de wereld van licht en leven gevormd \n uit de wanordelijke chaos.	[0, 100, 'DINRoundOffcPro']
1650ac24	Morphen	[0, 7, 'DINRoundOffcPro']
1658579d	Maan-stijl	[0, 10, 'DINRoundOffcPro']
16719891	37e laag	[0, 8, 'DINRoundOffcPro']
16a2cc70	51e laag	[0, 8, 'GillSansStd-UltraBold']
16ca05b1	Vracht	[0, 6, 'DINRoundOffcPro']
16ce6653	42e laag	[0, 8, 'DINRoundOffcPro']
16e70914	p Navigatiepunt instellen	[0, 1, 'Gravity2_Gaiji'], [1, 25, 'DINRoundOffcPro']
170fb0e8	Omgekeerd	[0, 9, 'DINRoundOffcPro']
17119255	11e laag	[0, 8, 'GillSansStd-UltraBold']
171ab59e	Instellingen Fotomodus	[0, 22, 'DINRoundOffcPro']
173aab4a	Oude nederzetting Lei Havina \n Ergens bij het huis met het zwembad.	[0, 65, 'DINRoundOffcPro']
174fce58	Klantenservice I	[0, 16, 'DINRoundOffcPro']
175e70b5	Stapel alles op voor de grote verhuizing! Let \n op de volgorde waarin je dingen stapelt.	[0, 86, 'DINRoundOffcPro']
1783d9e5	Mozaïekgordijnen	[0, 16, 'DINRoundOffcPro']
17bcdee6	Ruïne Stormschild-toren \n De restanten van de toren die bescherming \n bood tegen stormen.	[0, 85, 'DINRoundOffcPro']
17c1db7d	38e laag	[0, 8, 'GillSansStd-UltraBold']
17d5f446	Zandkasteel	[0, 11, 'DINRoundOffcPro']
18066b2a	Versla vijanden binnen de tijd! Gebruik alle \n krachten die je tot je beschikking hebt.	[0, 85, 'DINRoundOffcPro']
182ba9a9	Het lukt Syd om het buitenste schild van de \n Verloren stad te doorbreken. Kat gaat naar \n binnen en leert zwaartekracht te shiften in \n Jupiter-stijl. Daarmee weten zij en Raven de \n energiebron van de monsterstad te bereiken: \n een zwaartekracht-motor die is losgeslagen.	[0, 263, 'DINRoundOffcPro']
182f2758	Uploaden mislukt wegens netwerkfout.	[0, 36, 'DINRoundOffcPro']
186fa38a	Statistieken	[0, 12, 'DINRoundOffcPro']
187c1011	Glijmove (ingedrukt houden)	[0, 27, 'DINRoundOffcPro']
189fc850	De keuze van Shifter	[0, 20, 'DINRoundOffcPro']
18a66cfa	3e laag	[0, 7, 'DINRoundOffcPro']
18b2c4ca	Tutorials	[0, 9, 'DINRoundOffcPro']
18d93d07	Verhaalmissies	[0, 14, 'DINRoundOffcPro']
18fa2d8f	Uitzoomen	[0, 9, 'DINRoundOffcPro']
18fc8b62	Je hebt deze outfit gekregen: \n Jumpsuit.	[0, 39, 'DINRoundOffcPro']
19064271	Dusty-tokens	[0, 12, 'DINRoundOffcPro']
191d4881	Reisgod-beeld in Radale Memorial Park \n Men zegt dat deze god met gewei als eerste \n naar het land kwam.	[0, 100, 'DINRoundOffcPro']
19338d9b	Elk vuur eindigt in as	[0, 22, 'DINRoundOffcPro']
19503f7f	Speciaal foto-item 2 gekregen! \n Je kunt het gebruiken door op l te drukken \n en naar de Fotomodus te gaan.	[0, 61, 'DINRoundOffcPro'], [61, 62, 'Gravity2_Gaiji'], [62, 103, 'DINRoundOffcPro']
197a9bf0	Het percentage teruggevonden \n herinneringen.	[0, 43, 'DINRoundOffcPro']
1993ea5a	Glijrace II	[0, 11, 'GillSansStd-UltraBold']
19adff42	VOLTOOID!	[0, 9, 'GillSansStd-UltraBold']
19d78857	Een droevig meisje zoekt haar verdwenen \n hondje.	[0, 47, 'DINRoundOffcPro']
19e08bbb	Vrienden zijn niet te koop	[0, 26, 'GillSansStd-UltraBold']
19e1bd66	Brug naar morgen	[0, 16, 'GillSansStd-UltraBold']
19eb2440	Speciaal foto-item 8	[0, 20, 'DINRoundOffcPro']
1a05d202	77e laag	[0, 8, 'GillSansStd-UltraBold']
1a1a2166	Talisman: Mijnwerkerstechniek	[0, 29, 'DINRoundOffcPro']
1a30b0bc	Terugtrekken	[0, 12, 'DINRoundOffcPro']
1a316ce5	68e laag	[0, 8, 'DINRoundOffcPro']
1a3bc460	Zoek het idool	[0, 14, 'DINRoundOffcPro']
1a4d38bb	Oké...	[0, 6, 'DINRoundOffcPro']
1a61e862	Achter de schermen I	[0, 20, 'GillSansStd-UltraBold']
1a6af40f	Heldere kiemsteen	[0, 17, 'DINRoundOffcPro']
1a838c1e	68e laag	[0, 8, 'DINRoundOffcPro']
1a97e9b0	Kaartpictogrammen verbergen	[0, 27, 'DINRoundOffcPro']
1a9ccd95	Het aantal schatkisten dat je hebt \n gevonden.	[0, 44, 'DINRoundOffcPro']
1aa5865f	Een café-eigenaar die moeite heeft om \n voldoende omzet te draaien, heeft meer \n klanten nodig.	[0, 91, 'DINRoundOffcPro']
1aa8f761	PSO2 Gele kist	[0, 14, 'DINRoundOffcPro']
1aacebca	Tijd over	[0, 9, 'DINRoundOffcPro']
1ace9722	De menigte	[0, 10, 'GillSansStd-BoldExtraCond']
1ae95f9b	Keukenapparatuur	[0, 16, 'DINRoundOffcPro']
1afd9994	Nieuwe talisman r	[0, 16, 'DINRoundOffcPro'], [16, 17, 'Gravity2_Gaiji']
1b01d5f4	Decoraties	[0, 10, 'DINRoundOffcPro']
1b04c4b8	Saghassi-schilderij Duisternis \n Het kwaad verscheen en stroomde omlaag \n naar de lage, zware plaats.	[0, 97, 'DINRoundOffcPro']
1b06c7e5	Stoppen	[0, 7, 'DINRoundOffcPro']
1b1257c2	Bureau	[0, 6, 'DINRoundOffcPro']
1b143c64	Charme van een auteur II	[0, 24, 'GillSansStd-UltraBold']
1b2302c6	(Ontwijken in de \n veegrichting)	[0, 30, 'DINRoundOffcPro']
