Reference Name	Text	Font
sm47_00400k_080	Hm?	[0, 3, 'DINRoundOffcPro']
sm47_00400k_090	We're flooded over here!	[0, 24, 'DINRoundOffcPro']
sm47_00400k_100	Your new pile-it-high \n service is a big hit.	[0, 43, 'DINRoundOffcPro']
sm47_00400k_110	Wow, word travels fast!	[0, 23, 'DINRoundOffcPro']
sm47_00400k_120	Looks like I'm gonna be \n busier than ever!	[0, 41, 'DINRoundOffcPro']
sm47_00400k_130	The moving boat piled to the sky soon became \n a famous sight in Jirga Para Lhao.	[0, 79, 'DINRoundOffcPro']
sm47_01000	I need to hurry if I want to get all of this on.	[0, 48, 'DINRoundOffcPro']
sm47_01001	Doing good so far.	[0, 18, 'DINRoundOffcPro']
sm47_01002	Uh-oh, I better pick up the pace.	[0, 33, 'DINRoundOffcPro']
sm47_01003	Not bad, not bad.	[0, 17, 'DINRoundOffcPro']
sm47_01004	Why does she have to have so much stuff!?	[0, 41, 'DINRoundOffcPro']
sm47_01005	Job's all done!	[0, 15, 'DINRoundOffcPro']
sm47_01006	I need to hurry!	[0, 16, 'DINRoundOffcPro']
sm47_01007	Deliveryman: \n Come on, we've still got so much to go!	[0, 13, 'DINRoundOffcPro'], [13, 52, 'DINRoundOffcPro']
sm47_01008	Formerly Rich Woman: \n Be careful with those.	[0, 21, 'DINRoundOffcPro'], [21, 43, 'DINRoundOffcPro']
sm47_01009	Formerly Rich Woman: \n You better not leave a single thing behind.	[0, 21, 'DINRoundOffcPro'], [21, 64, 'DINRoundOffcPro']
sm47_01011	Did it!	[0, 7, 'DINRoundOffcPro']
sm47_01012	Shoot, I'm out of time!	[0, 23, 'DINRoundOffcPro']
sm47_01013	I need to move faster...	[0, 24, 'DINRoundOffcPro']
sm47_01014	Moving Job	[0, 10, 'DINRoundOffcPro']
sm47_01015	Formerly Rich Woman: \n Oh no, that's irreplaceable!	[0, 21, 'DINRoundOffcPro'], [21, 49, 'DINRoundOffcPro']
sm47_01016	I need to be more careful...	[0, 28, 'DINRoundOffcPro']
sm47_01017	I have to get this stuff moved faster.	[0, 38, 'DINRoundOffcPro']
