Reference Name	Text	Font
ep10_00111k_030	Perfect!	[0, 8, 'DINRoundOffcPro']
ep10_00112	The hostages must be somewhere around here.	[0, 43, 'DINRoundOffcPro']
ep10_00112k_010	That's the last of the \n hostages in the lower \n cells.	[0, 51, 'DINRoundOffcPro']
ep10_00112k_020	Now it's time we set our \n sights on the cells in \n the well-guarded upper \n level.	[0, 77, 'DINRoundOffcPro']
ep10_00112k_030	Syd and Cecie might be \n up there. We should \n hurry.	[0, 49, 'DINRoundOffcPro']
ep10_00113	Hostage: \n You saved me, thank you!	[0, 9, 'DINRoundOffcPro'], [9, 33, 'DINRoundOffcPro']
ep10_00114	Hostage: \n Can I go home now?	[0, 9, 'DINRoundOffcPro'], [9, 27, 'DINRoundOffcPro']
ep10_00115	Hostage: \n You're here to rescue me?	[0, 9, 'DINRoundOffcPro'], [9, 34, 'DINRoundOffcPro']
ep10_00116	Hostage: \n I was hoping help would come, thank you!	[0, 9, 'DINRoundOffcPro'], [9, 49, 'DINRoundOffcPro']
ep10_00117	I need to get the hostages back to the mining boat.	[0, 51, 'DINRoundOffcPro']
ep10_00118	The hostages are all back at the Council Hall.	[0, 46, 'DINRoundOffcPro']
ep10_00119	Take Down the Guards \n with Raven at the Same Time	[0, 48, 'DINRoundOffcPro']
ep10_00120	Guard: \n Intruders! HQ, we need reinforcements!	[0, 7, 'DINRoundOffcPro'], [7, 45, 'DINRoundOffcPro']
ep10_00120k_010	There's someone in that \n cell above us, but \n unless we take out the \n guards on the bridge...	[0, 89, 'DINRoundOffcPro']
ep10_00120k_020	Let's hit 'em together. \n I'll take the one in \n front, you get the \n one in back.	[0, 76, 'DINRoundOffcPro']
ep10_00120k_030	Got it! We'll take 'em \n down before they even \n know what's happening.	[0, 67, 'DINRoundOffcPro']
ep10_00121	They reported me!	[0, 17, 'DINRoundOffcPro']
ep10_00122	I need to save the hostages near the bottom first.	[0, 50, 'DINRoundOffcPro']
ep10_00123	Oh no, I dropped the hostage!	[0, 29, 'DINRoundOffcPro']
ep10_00124	I need to get the hostages back to the mining boat.	[0, 51, 'DINRoundOffcPro']
ep10_00125	If we go up, we'll be spotted, better start from the bottom.	[0, 60, 'DINRoundOffcPro']
ep10_00126	I have to get them to the boat!	[0, 31, 'DINRoundOffcPro']
ep10_00130k_010	Cecie and Syd were taken \n by the soldiers!	[0, 41, 'DINRoundOffcPro']
ep10_00130k_020	Taken!? Where!?	[0, 15, 'DINRoundOffcPro']
ep10_00130k_030	The soldiers said \n something about bringing \n 'em to the barracks for \n questioning.	[0, 79, 'DINRoundOffcPro']
ep10_00130k_040	The barracks were above \n us, right?	[0, 34, 'DINRoundOffcPro']
ep10_00130k_050	They're on top of \n the island.	[0, 29, 'DINRoundOffcPro']
ep10_00130k_060	You can be sure the \n guards will be on the \n lookout for intruders \n coming from the sky.	[0, 84, 'DINRoundOffcPro']
ep10_00130k_070	If you want in, you'll \n have to take the path up \n through the rock.	[0, 65, 'DINRoundOffcPro']
ep10_00130k_080	Thanks, we'll do that!	[0, 22, 'DINRoundOffcPro']
ep10_00140k_010	Soldiers in those \n armored suits are \n patrolling around, we \n better avoid the air.	[0, 79, 'DINRoundOffcPro']
ep10_00140k_020	We'll play it safe and \n go in from the ground.	[0, 45, 'DINRoundOffcPro']
ep10_00150k_010	There are guards up \n ahead... Ready to take \n 'em out together?	[0, 60, 'DINRoundOffcPro']
ep10_00150k_020	Yep, let's do it.	[0, 17, 'DINRoundOffcPro']
ep10_00151	Raven: \n Wait until they start talking.	[0, 7, 'DINRoundOffcPro'], [7, 37, 'DINRoundOffcPro']
ep10_00152	Raven: \n Now!	[0, 7, 'DINRoundOffcPro'], [7, 11, 'DINRoundOffcPro']
ep10_00153	Guards...	[0, 9, 'DINRoundOffcPro']
ep10_00154	Raven: \n We'll do this like we did before. You lead.	[0, 7, 'DINRoundOffcPro'], [7, 50, 'DINRoundOffcPro']
ep10_00155	Raven: \n Hey, what are you doing!?	[0, 7, 'DINRoundOffcPro'], [7, 32, 'DINRoundOffcPro']
ep10_00160k_010	Cecie and Syd, it's \n them!	[0, 25, 'DINRoundOffcPro']
ep10_00160k_020	The guards haven't seen \n us, so you know what \n that means...	[0, 58, 'DINRoundOffcPro']
ep10_00160k_030	Yep, you take one, I'll \n take the other.	[0, 39, 'DINRoundOffcPro']
ep10_00170k_010	K-Kat! Raven!	[0, 13, 'DINRoundOffcPro']
ep10_00170k_020	Phew, thanks for the \n help. But how'd you get \n up here?	[0, 53, 'DINRoundOffcPro']
ep10_00170k_030	We had help. Lisa said \n she was done with this \n corrupt government.	[0, 65, 'DINRoundOffcPro']
ep10_00170k_040	Come on, let's get back \n to Banga.	[0, 33, 'DINRoundOffcPro']
ep10_00170k_050	You're the last ones \n being held here, we need \n to get you out.	[0, 61, 'DINRoundOffcPro']
ep10_00180k_010	Uh-oh, we've got \n company!	[0, 25, 'DINRoundOffcPro']
ep10_00180k_020	Watch it!	[0, 9, 'DINRoundOffcPro']
ep10_00180k_030	Raven, get Syd and Cecie \n to safety, I'll take \n care of this.	[0, 59, 'DINRoundOffcPro']
ep10_00200m_010	Lisa!	[0, 5, 'DINRoundOffcPro']
ep10_00200m_020	Get on!	[0, 7, 'DINRoundOffcPro']
ep10_00200m_030	No!	[0, 3, 'DINRoundOffcPro']
ep10_00205k_010	Okay! \n Everyone's on board.	[0, 26, 'DINRoundOffcPro']
ep10_00205k_020	*Beep* *Beep*	[0, 13, 'DINRoundOffcPro']
ep10_00205k_030	Gawan? Lisa here. \n Everyone's safe, let's \n head back to Banga.	[0, 60, 'DINRoundOffcPro']
ep10_00205k_040	That's wonderful news!	[0, 22, 'DINRoundOffcPro']
ep10_00205k_050	It is... But I fear the \n real battle has just \n begun.	[0, 51, 'DINRoundOffcPro']
ep10_00205k_060	I can't imagine the \n Garrison will give up \n without a fight.	[0, 58, 'DINRoundOffcPro']
ep10_00205k_070	Oh!	[0, 3, 'DINRoundOffcPro']
ep10_00205k_080	Speak of the devil...	[0, 21, 'DINRoundOffcPro']
ep10_00205k_090	Lisa!? What's \n going on?	[0, 23, 'DINRoundOffcPro']
ep10_00210k_010	I'll handle the ones on \n the ground, you get the \n Bismalia!	[0, 57, 'DINRoundOffcPro']
ep10_00210k_020	Fi!	[0, 3, 'DINRoundOffcPro']
ep10_00210k_030	I'll work with Syd to \n fix the airboat!	[0, 38, 'DINRoundOffcPro']
ep10_00210k_040	Keep the Bismalia off of \n us, Kat!	[0, 33, 'DINRoundOffcPro']
ep10_00210k_050	Come on, Raven, let's \n buy 'em some time!	[0, 40, 'DINRoundOffcPro']
ep10_00220k_010	I can handle the ones on \n the ground.	[0, 36, 'DINRoundOffcPro']
ep10_00220k_020	Just do something \n about the Bismalia!	[0, 37, 'DINRoundOffcPro']
ep10_00300m_010	Vogo?	[0, 5, 'DINRoundOffcPro']
ep10_00300m_020	VOGO!!!	[0, 7, 'DINRoundOffcPro']
ep10_00310k_010	The Sun lion, a symbol \n of courage...	[0, 36, 'DINRoundOffcPro']
ep10_00310k_020	I can't believe Fi \n is still holding on \n to that nonsense...	[0, 58, 'DINRoundOffcPro']
ep10_00310k_030	It's not like Sun \n Shipping is some \n noble house.	[0, 47, 'DINRoundOffcPro']
ep10_00310k_040	We weren't even good \n enough to live in \n Lei Havina...	[0, 52, 'DINRoundOffcPro']
ep10_00310k_050	And to top it off, \n my foster brother...	[0, 39, 'DINRoundOffcPro']
ep10_00310k_060	Fi resembles Dad \n more than me.	[0, 30, 'DINRoundOffcPro']
ep10_00310k_070	I'm done with this!	[0, 19, 'DINRoundOffcPro']
ep10_00310k_080	I should just run off \n and wait for the \n dust to settle...	[0, 56, 'DINRoundOffcPro']
ep10_00310k_090	Farewell, Jirga Para \n Lhao!	[0, 26, 'DINRoundOffcPro']
ep10_00310k_100	... \n ... \n ...	[0, 11, 'DINRoundOffcPro']
ep10_00310k_110	I can't do it! \n I can't run... \n Fi's not the only Sun \n who can be noble.	[0, 69, 'DINRoundOffcPro']
ep10_00320k_010	Vogo!	[0, 5, 'DINRoundOffcPro']
ep10_00320k_020	We can't waste his \n sacrifice! Now! While \n the guns on the Bismalia \n are down.	[0, 75, 'DINRoundOffcPro']
ep10_00320k_030	Let's put a stop to the \n Bismalia, once and for \n all!	[0, 51, 'DINRoundOffcPro']
ep10_01000	Head for the Pier	[0, 17, 'DINRoundOffcPro']
ep10_01001	Knock Out the Guards	[0, 20, 'DINRoundOffcPro']
ep10_01002	Raven: \n They just keep coming.	[0, 7, 'DINRoundOffcPro'], [7, 29, 'DINRoundOffcPro']
ep10_01003	There's the pier.	[0, 17, 'DINRoundOffcPro']
ep10_01004	Guard: \n Intruders! Call HQ for reinforcements!	[0, 7, 'DINRoundOffcPro'], [7, 45, 'DINRoundOffcPro']
ep10_01005	Guard: \n Confirming passage of two hostages.	[0, 7, 'DINRoundOffcPro'], [7, 42, 'DINRoundOffcPro']
ep10_01006	Guard: \n Hey, about those hostages...	[0, 7, 'DINRoundOffcPro'], [7, 35, 'DINRoundOffcPro']
ep10_01007	Guard: \n The Council wanted to interrogate them personally.	[0, 7, 'DINRoundOffcPro'], [7, 57, 'DINRoundOffcPro']
ep10_01008	We need to hurry.	[0, 17, 'DINRoundOffcPro']
ep10_01009	Guard: \n So all the hostages are over in the courtyard now?	[0, 7, 'DINRoundOffcPro'], [7, 57, 'DINRoundOffcPro']
ep10_01010	Raven: \n The courtyard, that's where we need to go.	[0, 7, 'DINRoundOffcPro'], [7, 49, 'DINRoundOffcPro']
ep10_01011	Guard: \n Intruders! HQ, we need reinforcements!	[0, 7, 'DINRoundOffcPro'], [7, 45, 'DINRoundOffcPro']
ep10_01013	I can't just leave Syd and Cecie.	[0, 33, 'DINRoundOffcPro']
ep10_01014	Find Syd and Cecie	[0, 18, 'DINRoundOffcPro']
ep10_01100	Follow the Path to \n Find Syd and Cecie	[0, 37, 'DINRoundOffcPro']
ep10_02000	Disable the Cannon	[0, 18, 'DINRoundOffcPro']
ep10_02001	I have to stop the Bismalia.	[0, 28, 'DINRoundOffcPro']
ep10_02002	Captain: \n Prepare for another volley!	[0, 9, 'DINRoundOffcPro'], [9, 36, 'DINRoundOffcPro']
ep10_02003	Soldier: \n Readying cannon!	[0, 9, 'DINRoundOffcPro'], [9, 25, 'DINRoundOffcPro']
ep10_02004	Soldier: \n Cannon ready!	[0, 9, 'DINRoundOffcPro'], [9, 22, 'DINRoundOffcPro']
ep10_02005	Captain: \n Aim cannon!	[0, 9, 'DINRoundOffcPro'], [9, 20, 'DINRoundOffcPro']
ep10_02006	Soldier: \n Aiming cannon!	[0, 9, 'DINRoundOffcPro'], [9, 23, 'DINRoundOffcPro']
ep10_02007	Soldier: \n Almost on target!	[0, 9, 'DINRoundOffcPro'], [9, 26, 'DINRoundOffcPro']
ep10_02008	Soldier: \n Target acquired!	[0, 9, 'DINRoundOffcPro'], [9, 25, 'DINRoundOffcPro']
ep10_02009	Captain: \n Fire!	[0, 9, 'DINRoundOffcPro'], [9, 14, 'DINRoundOffcPro']
ep10_02010	I'm not going to stop it in time!	[0, 33, 'DINRoundOffcPro']
ep10_02011	I have to get to the Bismalia!	[0, 30, 'DINRoundOffcPro']
ep10_02012	I can't get any closer.	[0, 23, 'DINRoundOffcPro']
ep10_02013	Time to Fire	[0, 12, 'DINRoundOffcPro']
ep10_02020	Raven: \n We have to do something about those guns!	[0, 7, 'DINRoundOffcPro'], [7, 48, 'DINRoundOffcPro']
ep10_02021	That's another one of those things we fought in Banga!	[0, 54, 'DINRoundOffcPro']
ep10_02022	Raven: \n Then we'll just have to take it down too.	[0, 7, 'DINRoundOffcPro'], [7, 48, 'DINRoundOffcPro']
ep10_03000	Take Over the Bismalia	[0, 22, 'DINRoundOffcPro']
ep10_03001	I have to stop the Bismalia.	[0, 28, 'DINRoundOffcPro']
ep10_03002	Raven: \n Another big guy incoming!	[0, 7, 'DINRoundOffcPro'], [7, 32, 'DINRoundOffcPro']
ep10_03003	They're really pulling out all the stops!	[0, 41, 'DINRoundOffcPro']
ep10_09000	Guard: \n Huh? Someone there?	[0, 7, 'DINRoundOffcPro'], [7, 26, 'DINRoundOffcPro']
ep10_09001	Guard: \n Mm?	[0, 7, 'DINRoundOffcPro'], [7, 10, 'DINRoundOffcPro']
ep10_09002	Guard: \n Moving to high alert!	[0, 7, 'DINRoundOffcPro'], [7, 28, 'DINRoundOffcPro']
ep10_09003	Guard: \n Eh, not my problem.	[0, 7, 'DINRoundOffcPro'], [7, 26, 'DINRoundOffcPro']
ep10_09004	Guard: \n Who's there!?	[0, 7, 'DINRoundOffcPro'], [7, 20, 'DINRoundOffcPro']
ep10_09005	Guard: \n Wh-where'd you go?	[0, 7, 'DINRoundOffcPro'], [7, 25, 'DINRoundOffcPro']
ep10_09006	Guard: \n Must've been my imagination.	[0, 7, 'DINRoundOffcPro'], [7, 35, 'DINRoundOffcPro']
ep10_09008	Guard: \n We've got an intruder!	[0, 7, 'DINRoundOffcPro'], [7, 29, 'DINRoundOffcPro']
ep10_09009	Guard: \n Gah!?	[0, 7, 'DINRoundOffcPro'], [7, 12, 'DINRoundOffcPro']
ep10_09010	Guard: \n Hm?	[0, 7, 'DINRoundOffcPro'], [7, 10, 'DINRoundOffcPro']
ep10_09013	Guard: \n Who's there!?	[0, 7, 'DINRoundOffcPro'], [7, 20, 'DINRoundOffcPro']
ep10_09014	Guard: \n Wh-where'd you go?	[0, 7, 'DINRoundOffcPro'], [7, 25, 'DINRoundOffcPro']
ep10_09015	Guard: \n Must've been my imagination.	[0, 7, 'DINRoundOffcPro'], [7, 35, 'DINRoundOffcPro']
ep10_09017	Guard: \n We've got an intruder!	[0, 7, 'DINRoundOffcPro'], [7, 29, 'DINRoundOffcPro']
ep10_09018	Alert Level	[0, 11, 'DINRoundOffcPro']
ep10_09019	I'm worried about Lisa, I better get over to her.	[0, 49, 'DINRoundOffcPro']
