Reference Name	Text	Font
0d4d23e3	사가시의 그림: 헥사빌 1	[0, 14, 'Korean for MaruFolkPro']
0d6be5b9	맨홀 워프	[0, 5, 'Korean for MaruFolkPro']
0d9794fa	신문 배달 1	[0, 7, 'Korean for MaruFolkPro']
0db94b6e	캔들 존	[0, 4, 'Korean for MaruFolkPro']
0dbdb8fc	착한 꼬마 아가씨여	[0, 10, 'Korean for MaruFolkPro']
0df195c3	너를 찾아서	[0, 6, 'Korean for MaruFolkPro']
0df42a6f	(플릭한 방향으로 회피)	[0, 13, 'Korean for MaruFolkPro']
0e018858	더스티 토큰	[0, 6, 'Korean for MaruFolkPro']
0e2d44d6	"오랜 과거의 사랑" \n 또 하루, 또 한 장의 러브레터를 보내지 못한다.	[0, 39, 'Korean for MaruFolkPro']
0e3bac2e	주둔군의 갑작스러운 퇴각, \n 군에 협력하는 레이븐, \n 방가 정착지로 향하는 캣의 \n 머리엔 수많은 의문이 맴돌고, \n 결국 레이븐과 대결을 벌입니다.	[0, 77, 'Korean for MaruFolkPro']
0e79d977	심도 28	[0, 5, 'Korean for MaruFolkPro']
0e913136	켬	[0, 1, 'Korean for MaruFolkPro']
0e918e14	가죽 매트	[0, 5, 'Korean for MaruFolkPro']
0eb66f7f	심도 34	[0, 5, 'Korean for MaruFolkPro']
0eb7fdf0	탤리스먼: "전격적 리커버리"	[0, 16, 'Korean for MaruFolkPro']
0ec02772	끔	[0, 1, 'Korean for MaruFolkPro']
0ec98f4f	심도 63	[0, 5, 'Korean for MaruFolkPro']
0ee9408c	챌린지 결과 수신	[0, 9, 'Korean for MaruFolkPro']
0eeef780	도둑의 규칙	[0, 6, 'Korean for MaruFolkPro']
0f0d59ef	심도 86	[0, 5, 'Korean for MaruFolkPro']
0f5b8e3b	파워업	[0, 3, 'Korean for MaruFolkPro']
0f718ac4	심도 46	[0, 5, 'Korean for MaruFolkPro']
0f796b62	최심부	[0, 3, 'Korean for MaruFolkPro']
0f852aef	메시지 5개…	[0, 7, 'Korean for MaruFolkPro']
0f8843d9	내가 좋아하는 것, 내가 싫어하는 것	[0, 20, 'Korean for MaruFolkPro']
0faf7bf9	심도 68	[0, 5, 'Korean for MaruFolkPro']
0fb802a5	남자의 초상 6	[0, 8, 'Korean for MaruFolkPro']
0fe3a6a3	캣은 알루아 여왕 역할을 수행하다가 \n 오래전 잃어버린 오르골 멜로디에 인도받아 \n 왕궁에 갇혀있던 더스티, 레이븐과 만납니다. \n 캣은 이제 곧 키세로 원로원장과 \n 정체불명의 에일리어스만이 알고 있는 \n 과거의 비밀을 깨닫게 될 것입니다.	[0, 125, 'Korean for MaruFolkPro']
101b6cd7	심도 66	[0, 5, 'Korean for MaruFolkPro']
1023b174	운영자 사칭	[0, 6, 'Korean for MaruFolkPro']
104be854	중력 잡기 전투	[0, 8, 'Korean for MaruFolkPro']
106d8c10	심도 66	[0, 5, 'Korean for MaruFolkPro']
1073975e	시간 제한 잡기	[0, 8, 'Korean for MaruFolkPro']
1081e9a2	지도 아이콘 표시	[0, 9, 'Korean for MaruFolkPro']
1086cd87	탤리스먼 합성을 시도한 수	[0, 14, 'Korean for MaruFolkPro']
108f8651	사람들 사이에서 괴짜라 불리는 \n 남자를 도와줘야 합니다. \n 중력풍 너머의 채굴지를 조사해야 합니다.	[0, 53, 'Korean for MaruFolkPro']
109d1a85	탤리스먼 관리	[0, 7, 'Korean for MaruFolkPro']
10ce3814	아르케뷔스 학교	[0, 8, 'Korean for MaruFolkPro']
10ed125d	계속하기	[0, 4, 'Korean for MaruFolkPro']
10efd1f4	심도 79	[0, 5, 'Korean for MaruFolkPro']
10fe2e47	유지 힌트	[0, 5, 'Korean for MaruFolkPro']
1149a078	포트 비스말리아 갑판	[0, 11, 'Korean for MaruFolkPro']
1189d001	헥사빌	[0, 3, 'Korean for MaruFolkPro']
11aa42bc	신비경	[0, 3, 'Korean for MaruFolkPro']
11aac137	더스티 토큰 2,000개를 수집한 보상으로 \n 새로운 코스튬 "교복 1.0"을 획득했습니다! \n l를 눌러 사진 모드에 들어가 사용할 수 있습니다. \n 시스템 메뉴에서 더스티 토큰의 개수를 확인할 수 있습니다.	[0, 50, 'Korean for MaruFolkPro'], [50, 51, 'Gravity2_Gaiji'], [51, 111, 'Korean for MaruFolkPro']
11d4fb35	사진 아이템을 획득했습니다. \n "PSO2 적색 컨테이너"	[0, 30, 'Korean for MaruFolkPro']
11d9b02c	시간 제한 전투 3	[0, 10, 'Korean for MaruFolkPro']
11dca0bf	지르가 파라 라오 명소 3	[0, 14, 'Korean for MaruFolkPro']
11e8a920	유람선 여행	[0, 6, 'Korean for MaruFolkPro']
11fabafb	아이돌을 찾아라	[0, 8, 'Korean for MaruFolkPro']
11fcf637	어둑한 빛	[0, 5, 'Korean for MaruFolkPro']
122590a1	책장	[0, 2, 'Korean for MaruFolkPro']
122fab43	시장 "레이 콜모스나" \n 중심가에서 떨어진 건물의 하층 근처.	[0, 33, 'Korean for MaruFolkPro']
1233875e	심도 91	[0, 5, 'Korean for MaruFolkPro']
12349692	심도 24	[0, 5, 'Korean for MaruFolkPro']
123d88ba	적과 흑	[0, 4, 'Korean for MaruFolkPro']
125370ae	중력 슬라이드 전용 레이스입니다. \n 상황에 맞는 최선의 중력 스타일을 \n 선택해야 합니다.	[0, 47, 'Korean for MaruFolkPro']
1265ca71	심도 46	[0, 5, 'Korean for MaruFolkPro']
12803a33	미입수 코스튬	[0, 7, 'Korean for MaruFolkPro']
1285a797	심도 91	[0, 5, 'Korean for MaruFolkPro']
12b6db76	심도 33	[0, 5, 'Korean for MaruFolkPro']
12e27559	심도 23	[0, 5, 'Korean for MaruFolkPro']
12e2d42f	훌륭한 셸 스톤	[0, 8, 'Korean for MaruFolkPro']
12e42b18	c 입장	[0, 1, 'Gravity2_Gaiji'], [1, 4, 'Korean for MaruFolkPro']
13242751	모욕 및 욕설 관련 내용으로 신고합니까?	[0, 22, 'Korean for MaruFolkPro']
13629f8e	정보	[0, 2, 'Korean for MaruFolkPro']
136fa839	초기 설정으로 재설정	[0, 11, 'Korean for MaruFolkPro']
137434d3	신세계	[0, 3, 'Korean for MaruFolkPro']
13902e29	공업지구 "인데스트리에" \n 중력 저장 탱크의 아래 근처.	[0, 30, 'Korean for MaruFolkPro']
1394c849	하늘의 꿈	[0, 5, 'Korean for MaruFolkPro']
13a61ba2	맨홀	[0, 2, 'Korean for MaruFolkPro']
13ae8cc3	심도 77	[0, 5, 'Korean for MaruFolkPro']
13afe7f0	심도 85	[0, 5, 'Korean for MaruFolkPro']
13c22cee	캔들 존	[0, 4, 'Korean for MaruFolkPro']
13d3f4f4	대도시의 섬광	[0, 7, 'Korean for MaruFolkPro']
13f3972c	남은 시간	[0, 5, 'Korean for MaruFolkPro']
1404ccad	지도	[0, 2, 'Korean for MaruFolkPro']
1422f36b	포트 비스말리아	[0, 8, 'Korean for MaruFolkPro']
14383dad	알 수 없는 것	[0, 8, 'Korean for MaruFolkPro']
1448a1fb	d 내용 신고	[0, 1, 'Gravity2_Gaiji'], [1, 7, 'Korean for MaruFolkPro']
14597294	평화에 사로잡혀	[0, 8, 'Korean for MaruFolkPro']
145a11c2	가게가 도산의 위기에 놓였습니다. \n 최대한 많은 전단지를 나눠줘야 합니다.	[0, 40, 'Korean for MaruFolkPro']
14696afb	심도 14	[0, 5, 'Korean for MaruFolkPro']
146e3c5b	채굴지	[0, 3, 'Korean for MaruFolkPro']
149343e0	모험가가 말했노라	[0, 9, 'Korean for MaruFolkPro']
14ba7b	심도 61	[0, 5, 'Korean for MaruFolkPro']
14bd2b90	아이템 변경	[0, 6, 'Korean for MaruFolkPro']
14c5a7ea	이 장소에서 촬영한 사진은 전송할 수 없습니다.	[0, 26, 'Korean for MaruFolkPro']
14e005c9	무작위 대상에게 전송하시겠습니까?	[0, 18, 'Korean for MaruFolkPro']
14e05fcd	"옛날 옛적" \n 그녀는 출근하기에 앞서, 학창 시절을 즐거이 떠올리곤 한다.	[0, 41, 'Korean for MaruFolkPro']
15092f4e	오르골 조사하기	[0, 8, 'Korean for MaruFolkPro']
151935e3	감사의 날	[0, 5, 'Korean for MaruFolkPro']
15266cde	심도 61	[0, 5, 'Korean for MaruFolkPro']
152eb17b	모욕 및 욕설이 담긴 내용	[0, 14, 'Korean for MaruFolkPro']
154644f8	도시의 설비	[0, 6, 'Korean for MaruFolkPro']
15788c17	심도 61	[0, 5, 'Korean for MaruFolkPro']
157e9765	무대 뒤에선 1	[0, 8, 'Korean for MaruFolkPro']
1591cd8e	획득한 코스튬의 수	[0, 10, 'Korean for MaruFolkPro']
15c3971b	두 천사	[0, 4, 'Korean for MaruFolkPro']
15d9381b	올드느와르 분수	[0, 8, 'Korean for MaruFolkPro']
15f145bd	주피터 스타일	[0, 7, 'Korean for MaruFolkPro']
15f8d4bd	협력의 과정	[0, 6, 'Korean for MaruFolkPro']
161f7858	심도 37	[0, 5, 'Korean for MaruFolkPro']
1620878c	심도 42	[0, 5, 'Korean for MaruFolkPro']
1629d0d3	닻을 올려라 2	[0, 8, 'Korean for MaruFolkPro']
163e9cc8	스타 매니저의 후일담	[0, 11, 'Korean for MaruFolkPro']
16403b41	사가시의 그림, "발화"이다. \n 뒤섞인 혼돈으로부터 \n 빛과 생명의 세계에 형태가 주어진다.	[0, 48, 'Korean for MaruFolkPro']
1650ac24	변형	[0, 2, 'Korean for MaruFolkPro']
1658579d	루나 스타일	[0, 6, 'Korean for MaruFolkPro']
16719891	심도 37	[0, 5, 'Korean for MaruFolkPro']
16a2cc70	심도 51	[0, 5, 'Korean for MaruFolkPro']
16ca05b1	화물 적재량	[0, 6, 'AsiaJMR_2']
16ce6653	심도 42	[0, 5, 'Korean for MaruFolkPro']
16e70914	p 내비게이션 마커 설정	[0, 1, 'Gravity2_Gaiji'], [1, 13, 'Korean for MaruFolkPro']
170fb0e8	반전	[0, 2, 'Korean for MaruFolkPro']
17119255	심도 11	[0, 5, 'Korean for MaruFolkPro']
171ab59e	사진 모드 설정	[0, 8, 'Korean for MaruFolkPro']
173aab4a	옛 정착지 "레이 하비나" \n 수영장이 있는 저택 근처.	[0, 29, 'Korean for MaruFolkPro']
174fce58	고객 서비스 1	[0, 8, 'Korean for MaruFolkPro']
175e70b5	모두 쌓아서 한 번에 옮겨야 합니다! \n 물건을 쌓는 순서가 중요합니다.	[0, 38, 'Korean for MaruFolkPro']
1783d9e5	모자이크 커튼	[0, 7, 'Korean for MaruFolkPro']
17bcdee6	중력 방어 스카이타워 잔해 \n 중력풍을 방어하던 탑의 잔해이다.	[0, 33, 'Korean for MaruFolkPro']
17c1db7d	심도 38	[0, 5, 'Korean for MaruFolkPro']
17d5f446	모래성	[0, 3, 'Korean for MaruFolkPro']
18066b2a	제한 시간 내에 적들을 쓰러뜨려야 합니다! \n 가진 모든 전력을 이용해야 합니다.	[0, 43, 'Korean for MaruFolkPro']
182ba9a9	시드는 잃어버린 도시의 외곽을 돌파해냅니다. \n 캣은 안으로 돌입해서 주피터 스타일의 \n 중력 조작 능력을 얻고, 이를 사용해서 \n 레이븐과 함께 괴물 도시의 동력원인 \n 통제 불능 상태 중력 엔진에 이릅니다.	[0, 109, 'Korean for MaruFolkPro']
182f2758	신고를 전송할 수 없었습니다.	[0, 16, 'Korean for MaruFolkPro']
186fa38a	통계	[0, 2, 'Korean for MaruFolkPro']
187c1011	중력 슬라이드(길게 누르기)	[0, 15, 'Korean for MaruFolkPro']
189fc850	중력술사의 선택	[0, 8, 'Korean for MaruFolkPro']
18a66cfa	심도 3	[0, 4, 'Korean for MaruFolkPro']
18b2c4ca	튜토리얼	[0, 4, 'Korean for MaruFolkPro']
18d93d07	스토리미션	[0, 5, 'Korean for MaruFolkPro']
18fa2d8f	줌 아웃	[0, 4, 'Korean for MaruFolkPro']
18fc8b62	코스튬을 획득했습니다: \n "고양이 슈트"	[0, 21, 'Korean for MaruFolkPro']
19064271	더스티 토큰	[0, 6, 'Korean for MaruFolkPro']
191d4881	라달 기념 공원의 여행자의 신 조각상 \n 이 땅을 처음으로 방문했다 전해지는 사슴뿔을 지닌 신이다.	[0, 53, 'Korean for MaruFolkPro']
19338d9b	모든 불은 재가 되리라	[0, 12, 'Korean for MaruFolkPro']
19503f7f	"특수 사진 아이템 #2"을 획득했습니다! \n l를 눌러 사진 모드에 들어가 사용할 수 있습니다.	[0, 24, 'Korean for MaruFolkPro'], [24, 25, 'Gravity2_Gaiji'], [25, 52, 'Korean for MaruFolkPro']
197a9bf0	복구한 기억의 비율	[0, 10, 'Korean for MaruFolkPro']
1993ea5a	슬라이드 레이스 2	[0, 10, 'Korean for MaruFolkPro']
19adff42	완료!	[0, 3, 'Korean for MaruFolkPro']
19d78857	울고 있는 소녀를 도와줄 사람이 필요합니다. \n 소녀가 놓친 개를 잡아야 하죠!	[0, 42, 'Korean for MaruFolkPro']
19e08bbb	친구는 살 수 없어	[0, 10, 'Korean for MaruFolkPro']
19e1bd66	내일로 향하는 다리	[0, 10, 'Korean for MaruFolkPro']
19eb2440	특수 사진 아이템 #8	[0, 12, 'Korean for MaruFolkPro']
1a05d202	심도 77	[0, 5, 'Korean for MaruFolkPro']
1a1a2166	탤리스먼: 광부의 기술	[0, 12, 'Korean for MaruFolkPro']
1a30b0bc	포기	[0, 2, 'Korean for MaruFolkPro']
1a316ce5	심도 68	[0, 5, 'Korean for MaruFolkPro']
1a3bc460	아이돌을 찾아라	[0, 8, 'Korean for MaruFolkPro']
1a4d38bb	좋아…	[0, 3, 'Korean for MaruFolkPro']
1a61e862	무대 뒤에선 1	[0, 8, 'Korean for MaruFolkPro']
1a6af40f	밝은 시드 스톤	[0, 8, 'AsiaJMR_2']
1a838c1e	심도 68	[0, 5, 'Korean for MaruFolkPro']
1a97e9b0	지도 아이콘 숨기기	[0, 10, 'Korean for MaruFolkPro']
1a9ccd95	발견한 보물 상자의 수	[0, 12, 'Korean for MaruFolkPro']
1aa5865f	판매량을 채워야만 하는 카페 점장이 \n 어려움을 겪고 있습니다. \n 손님을 모을 수 있도록 도와줘야 합니다.	[0, 56, 'Korean for MaruFolkPro']
1aa8f761	PSO2 황색 컨테이너	[0, 12, 'Korean for MaruFolkPro']
1aacebca	남은 시간	[0, 5, 'Korean for MaruFolkPro']
1ace9722	군중	[0, 2, 'Korean for MaruFolkPro']
