Reference Name	Text	Font
sm28_00311k_010	상자가 있어요.	[0, 8, 'AsiaJMR_2']
sm28_00311k_020	으음? 엑, 끔찍한 \n 냄새야!	[0, 15, 'AsiaJMR_2']
sm28_00311k_030	흐음… 그건 아마도 \n 내가 작년에 던진 \n 과일 상자인 것 같군.	[0, 33, 'AsiaJMR_2']
sm28_00311k_040	여기다 쓰레기를 \n 마구 버리면 안 돼요. \n 과일들이 다 썩었잖아요.	[0, 35, 'AsiaJMR_2']
sm28_00312k_010	흐음, 이건 \n 저수 탱크 같은데.	[0, 17, 'AsiaJMR_2']
sm28_00312k_020	약 3년 전에 저수 탱크를 \n 던진 적이 있지. 아무래도 \n 그것인 모양이군!	[0, 39, 'AsiaJMR_2']
sm28_00312k_030	주변에 버려진 것을 보고 \n 안에 던져 넣었었어.	[0, 25, 'AsiaJMR_2']
sm28_00312k_040	이 아저씨, \n 시간만큼은 \n 굉장히 많았던 모양이네…	[0, 26, 'AsiaJMR_2']
sm28_00313k_010	앗! 이 침대는 \n 도대체 뭐야?	[0, 16, 'AsiaJMR_2']
sm28_00313k_020	아, 그건 내 \n 옛날 침대인 모양이군.	[0, 20, 'AsiaJMR_2']
sm28_00313k_030	던져 넣은 건 아마, 음, \n 10년 정도 전이지.	[0, 26, 'AsiaJMR_2']
sm28_00313k_040	10년요!? 그렇게나 \n 오랫동안 중력풍에 \n 물건을 던진 거예요?	[0, 33, 'AsiaJMR_2']
sm28_00313k_050	옛날부터 \n 괴짜였던 것 \n 같아…	[0, 15, 'AsiaJMR_2']
sm28_00314k_010	드럼통이 있어요.	[0, 9, 'AsiaJMR_2']
sm28_00314k_020	그건 내가 중력풍에 \n 처음으로 던져 넣은 \n 물건이야.	[0, 27, 'AsiaJMR_2']
sm28_00314k_030	아아, 젊은 때의 일이 \n 떠오르는구나.	[0, 20, 'AsiaJMR_2']
sm28_00314k_040	옛날 추억 이야기를 \n 나한테 늘어놓기 \n 시작하진 말았으면 하는데…	[0, 34, 'AsiaJMR_2']
sm28_00315k_010	바리케이드!?	[0, 7, 'AsiaJMR_2']
sm28_00315k_020	거기에는 씁쓸한 \n 추억이 있지. \n 본래 내 길을 \n 가로막던 물건이다.	[0, 35, 'AsiaJMR_2']
sm28_00315k_030	그래서 중력풍에 던져 \n 없애버렸지!	[0, 18, 'AsiaJMR_2']
sm28_00315k_040	으음, 그런 추억이라면 \n 가만히 놔두도록 하자.	[0, 25, 'AsiaJMR_2']
sm28_00316k_010	꽃이 핀 화분이에요! \n 이런 곳에서 어떻게든 \n 살아있어요!	[0, 30, 'AsiaJMR_2']
sm28_00316k_020	화분? 설마 꽃이 \n 피고 있는 거냐?	[0, 19, 'AsiaJMR_2']
sm28_00316k_030	최근에 \n 던져 넣은 화분이다.	[0, 15, 'AsiaJMR_2']
sm28_00316k_040	다만 그때는 \n 씨앗을 심었던 것 \n 뿐일텐데.	[0, 22, 'AsiaJMR_2']
sm28_00316k_050	그곳과 이곳은 \n 시간 흐름이 \n 다른 것 같군.	[0, 23, 'AsiaJMR_2']
sm28_00316k_060	네, 그렇죠. 제가 \n 헥사빌에 돌아갔을 때, \n 정말 많은 시간이 \n 흘렀으니까요.	[0, 41, 'AsiaJMR_2']
sm28_00316k_070	흐음, 그러고 보니까 \n 무전을 통해서는 \n 시간의 엇갈림이 \n 발생하지 않은데?	[0, 39, 'AsiaJMR_2']
sm28_00316k_080	그러게요! \n 뭔가 기묘한 힘이 \n 작용하는 모양이에요.	[0, 27, 'AsiaJMR_2']
sm28_00330k_010	촬영 완료!	[0, 6, 'AsiaJMR_2']
sm28_00330k_020	좋아! 그 광물을 \n 조금 가지고 \n 돌아올 수 있겠어?	[0, 27, 'AsiaJMR_2']
sm28_00330k_030	조금 캐낸다면야, \n 가지고 돌아갈 수 \n 있을 것 같아요.	[0, 29, 'AsiaJMR_2']
sm28_00340k_010	챙겼어요!	[0, 5, 'AsiaJMR_2']
sm28_00340k_020	아직도 \n 광물이 있니?	[0, 11, 'AsiaJMR_2']
sm28_00340k_030	네, 많이요.	[0, 7, 'AsiaJMR_2']
sm28_00340k_040	기왕 도착한 김에, \n 광물을 더 많이 \n 가져다주면 안 될까?	[0, 31, 'AsiaJMR_2']
sm28_00400k_010	광물을 잔뜩 모았어요. \n 이 정도면 충분할 것 \n 같은데요.	[0, 30, 'AsiaJMR_2']
sm28_00400k_020	고마워! 그래서, \n 그 아래의 풍경은 \n 어때?	[0, 23, 'AsiaJMR_2']
sm28_00400k_030	눈에 띄는 사물이 있니?	[0, 13, 'AsiaJMR_2']
sm28_00400k_040	으음… 눈에 띄는 건 \n 투기장 정도네요.	[0, 21, 'AsiaJMR_2']
sm28_00400k_050	투기장이라고? 그곳을 \n 살펴봐줄 수 있겠니?	[0, 23, 'AsiaJMR_2']
sm28_00400k_060	사진이 있으면 좋겠군. \n 전체가 다 나오도록 \n 촬영을 부탁하겠어.	[0, 34, 'AsiaJMR_2']
sm28_00410k_010	투기장의 사진, \n 촬영 완료했어요!	[0, 18, 'AsiaJMR_2']
sm28_00410k_020	고마워! 그 외에는 \n 특출난 것이 없니?	[0, 21, 'AsiaJMR_2']
sm28_00410k_030	으음… 없어요. \n 떠다니는 섬 몇 개뿐.	[0, 21, 'AsiaJMR_2']
sm28_00410k_040	으음? \n 저게 뭐지?	[0, 10, 'AsiaJMR_2']
sm28_00420k_020	무슨 일이야?	[0, 7, 'AsiaJMR_2']
sm28_00420k_030	근처의 섬에서 \n 검은 연기가 \n 나오고 있어요.	[0, 23, 'AsiaJMR_2']
sm28_00420k_040	뭐지? 조사를 부탁해!	[0, 12, 'AsiaJMR_2']
sm28_00421k_010	이건 저수 탱크인가?	[0, 11, 'AsiaJMR_2']
sm28_00421k_020	약 3년 전에 저수 탱크를 \n 던진 적이 있지. 아무래도 \n 그것인 모양이야!	[0, 39, 'AsiaJMR_2']
sm28_00421k_030	거기서 검은 연기가 \n 나오고 있어요.	[0, 19, 'AsiaJMR_2']
sm28_00421k_040	냄새도 이상하고…	[0, 9, 'AsiaJMR_2']
sm28_00421k_050	이런…	[0, 3, 'AsiaJMR_2']
sm28_00423k_010	저수 탱크에서 \n 검은 연기가 나오고 있는데요.	[0, 24, 'AsiaJMR_2']
sm28_00423k_020	냄새도 이상하고…	[0, 9, 'AsiaJMR_2']
sm28_00423k_030	음? 그게 도대체 뭐지?	[0, 13, 'AsiaJMR_2']
sm28_00423k_040	으앗, 뭐야!?	[0, 8, 'AsiaJMR_2']
sm28_00430k_010	연기가 사라졌어요. \n 냄새는 여전히 나지만.	[0, 23, 'AsiaJMR_2']
sm28_00430k_020	흐음, 저수 탱크를 \n 던지기 전에 \n 뭔가 넣었던 것 같은데…	[0, 31, 'AsiaJMR_2']
sm28_00430k_030	도대체 뭘 넣었던 거지?	[0, 13, 'AsiaJMR_2']
sm28_00430k_040	으음, 안에 뭐가 \n 들어있는지 \n 굉장히 궁금하네.	[0, 25, 'AsiaJMR_2']
sm28_00430k_050	그럼, 이번에는 \n 섬 전체의 풍경을 \n 찍어주지 않겠어?	[0, 28, 'AsiaJMR_2']
sm28_00430k_060	내가 던졌던 저수 탱크도 \n 화면에 같이 나오도록 \n 말이야!	[0, 30, 'AsiaJMR_2']
sm28_00430k_070	네, 전체가 다 보이도록 \n 조금 위에서 사진을 \n 찍어보도록 할게요.	[0, 35, 'AsiaJMR_2']
sm28_00440k_010	사진 찍었어요! \n 다음 섬으로 갈까요?	[0, 20, 'AsiaJMR_2']
sm28_00440k_020	잠깐, 기다려.	[0, 8, 'AsiaJMR_2']
sm28_00440k_030	내가 던진 물건이 \n 주변에 있는지 \n 살펴봐 줄 수 있겠어?	[0, 30, 'AsiaJMR_2']
sm28_00440k_040	저수 탱크 외에도 \n 많은 물건이 \n 있을 텐데.	[0, 23, 'AsiaJMR_2']
sm28_00440k_050	다른 물건이라, 으음…	[0, 12, 'AsiaJMR_2']
sm28_00450k_010	엑!? 네비가 \n 침대에서 자고 있잖아!	[0, 20, 'AsiaJMR_2']
sm28_00450k_020	네비 주제에 침대가 \n 필요하다고? 게다가 \n 마음에 든 모양…	[0, 31, 'AsiaJMR_2']
sm28_00450k_030	그건 분명 내가 \n 던져넣은 침대야!	[0, 18, 'AsiaJMR_2']
sm28_00450k_040	내 옛 침대에서 네비가 \n 자고 있다니! 정말 \n 보고 싶은 광경이구나…	[0, 36, 'AsiaJMR_2']
sm28_00450k_050	사진을 찍어줄 수 있겠어? \n 네비를 깨우지 않도록 \n 조심하면서.	[0, 33, 'AsiaJMR_2']
sm28_00451k_010	엑!? 네비가 \n 침대에서 자고 있잖아!	[0, 20, 'AsiaJMR_2']
sm28_00451k_020	네비 주제에 침대가 \n 필요하다고? 게다가 \n 마음에 든 모양…	[0, 31, 'AsiaJMR_2']
sm28_00451k_030	내 옛침대에서 네비가 \n 자고 있다니! 정말 \n 보고 싶은 광경이구나…	[0, 35, 'AsiaJMR_2']
sm28_00451k_040	사진을 찍어줄 수 있겠어? \n 네비를 깨우지 않도록 \n 조심하면서.	[0, 33, 'AsiaJMR_2']
sm28_00460k_010	멋진 사진을 찍었어요!	[0, 12, 'AsiaJMR_2']
sm28_00460k_020	고마워! 보고 싶어서 \n 견딜 수가 없구나.	[0, 22, 'AsiaJMR_2']
sm28_00460k_030	어, 전에 던져 넣은 \n 통신기에서 이상 신호가 \n 잡힌다.	[0, 29, 'AsiaJMR_2']
sm28_00460k_040	네 근처가 분명해.	[0, 10, 'AsiaJMR_2']
sm28_00460k_050	네 무전기는 전에 던진 \n 통신기 신호를 \n 추적하도록 만들었거든.	[0, 33, 'AsiaJMR_2']
sm28_00460k_060	센서를 따라가면 \n 통신기의 위치를 \n 찾을 수 있을 거야.	[0, 29, 'AsiaJMR_2']
sm28_00460k_070	네, 주변을 한번 \n 둘러볼게요.	[0, 16, 'AsiaJMR_2']
sm28_00470k_010	앗, 이것은…	[0, 7, 'AsiaJMR_2']
sm28_00470k_020	잠깐 기다려! \n 분명 지금…	[0, 14, 'AsiaJMR_2']
sm28_00470k_030	전에 던져 넣은 \n 낡은 통신기에서 \n 또 이상한 소리가 들렸어.	[0, 32, 'AsiaJMR_2']
sm28_00470k_040	무슨 일인지 알고 싶으니, \n 즉시 그곳으로 \n 이동해줬으면 해!	[0, 32, 'AsiaJMR_2']
sm28_00470k_050	네게 건네준 통신기에는 \n 낡은 통신기의 \n 전파를 수신하는 \n 기능이 포함되어 있어.	[0, 42, 'AsiaJMR_2']
sm28_00470k_060	반응을 따라가서 \n 낡은 통신기를 찾아 \n 회수했으면 하는데.	[0, 30, 'AsiaJMR_2']
sm28_00470k_070	낡은 통신기요? \n 찾아볼게요!	[0, 15, 'AsiaJMR_2']
sm28_00500k_010	센서가 반응한다. \n 주변에 있을 거야! 으음?	[0, 24, 'AsiaJMR_2']
sm28_00500k_020	무슨 일이에요?	[0, 8, 'AsiaJMR_2']
sm28_00500k_030	정말 이상한 \n 잡음이 들리는데.	[0, 16, 'AsiaJMR_2']
sm28_00500k_040	지직… 직…	[0, 6, 'AsiaJMR_2']
sm28_00500k_050	저도 들려요. \n 이게 뭐지?	[0, 14, 'AsiaJMR_2']
sm28_00500k_060	글쎄, 그래도 \n 일단 조심해라.	[0, 16, 'AsiaJMR_2']
sm28_00500k_070	악!	[0, 2, 'AsiaJMR_2']
sm28_00515k_010	네비다!	[0, 4, 'AsiaJMR_2']
sm28_00515k_020	괜찮아!?	[0, 5, 'AsiaJMR_2']
sm28_00515k_030	괜찮아요. \n 이런 녀석들 \n 상대는 익숙하니까요.	[0, 24, 'AsiaJMR_2']
sm28_00520k_010	전부 처리했어요. \n 갑자기 나와서 \n 조금 놀란 것뿐이에요.	[0, 30, 'AsiaJMR_2']
sm28_00520k_020	무사하다니 \n 다행이구나!	[0, 12, 'AsiaJMR_2']
sm28_00520k_030	그 네비들은 분명 \n 통신기가 근처에 있다는 \n 증거야.	[0, 27, 'AsiaJMR_2']
sm28_00520k_040	네, 이쪽을 \n 찾아볼게요.	[0, 13, 'AsiaJMR_2']
sm28_00530k_010	찾았다! 통신기야!	[0, 10, 'AsiaJMR_2']
sm28_00530k_020	좋아, 두 개의 통신기에서 \n 네 목소리가 들리는구나.	[0, 28, 'AsiaJMR_2']
sm28_00530k_030	충분한 양의 \n 정보를 모았어. \n 조사는 이 정도로 \n 끝내도록 하자.	[0, 34, 'AsiaJMR_2']
sm28_00530k_040	케이지로 돌아가면, \n 다시 끌어올려 주마.	[0, 22, 'AsiaJMR_2']
sm28_00530k_050	네. 금방 \n 돌아갈게요.	[0, 12, 'AsiaJMR_2']
sm28_02000	중력광을 촬영해라	[0, 9, 'Korean for MaruFolkPro']
sm28_02001	큰일났다!	[0, 5, 'AsiaJMR_2']
sm28_02002	중력 광산의 사진을 촬영해라	[0, 15, 'AsiaJMR_2']
sm28_02003	으음, 사진이 제대로 안 찍혔는데.	[0, 19, 'AsiaJMR_2']
sm28_02004	광물을 채굴해라	[0, 8, 'Korean for MaruFolkPro']
sm28_02005	프레셔스 젬을 50개 모아라	[0, 15, 'Korean for MaruFolkPro']
sm28_02006	젬 수집	[0, 4, 'AsiaJMR_2']
sm28_02007	방가의 채굴이 그리워.	[0, 12, 'AsiaJMR_2']
sm28_02008	탐사자: \n 상태는 어때?	[0, 5, 'AsiaJMR_2'], [5, 12, 'AsiaJMR_2']
sm28_02009	아직까진 좋아요.	[0, 9, 'AsiaJMR_2']
sm28_02010	좀 더 많이 필요해.	[0, 11, 'AsiaJMR_2']
sm28_02011	방가의 사람들은 다들 건강하려나.	[0, 18, 'AsiaJMR_2']
sm28_02012	조금만 더 모으면 되겠어.	[0, 14, 'AsiaJMR_2']
sm28_02013	앗, 투기장이다.	[0, 9, 'AsiaJMR_2']
sm28_03000	투기장으로 향해라	[0, 9, 'Korean for MaruFolkPro']
sm28_03001	좋아, 도착했다.	[0, 9, 'AsiaJMR_2']
sm28_03002	여기에 있네.	[0, 7, 'AsiaJMR_2']
sm28_03003	투기장을 촬영해라	[0, 9, 'Korean for MaruFolkPro']
sm28_03005	사진에 투기장이 나와야만 해.	[0, 16, 'AsiaJMR_2']
sm28_03006	좀 더 투기장 전체가 보이게 찍자.	[0, 19, 'AsiaJMR_2']
sm28_03011	연기를 조사해라	[0, 8, 'Korean for MaruFolkPro']
sm28_03013	네비를 쓰러뜨리고, 연기를 조사해야만 해.	[0, 23, 'AsiaJMR_2']
sm28_03014	네비를 쓰러뜨려라	[0, 9, 'Korean for MaruFolkPro']
sm28_03015	연기에서 네비가 나타났다!	[0, 14, 'AsiaJMR_2']
sm28_03016	저수 탱크가 있는 섬을 촬영해라	[0, 17, 'Korean for MaruFolkPro']
sm28_03017	저 섬의 사진이 필요해.	[0, 13, 'AsiaJMR_2']
sm28_03018	섬이 사진에 제대로 나오게 찍어야만 해.	[0, 22, 'AsiaJMR_2']
sm28_03019	사진에 섬 전체가 나와야만 해.	[0, 17, 'AsiaJMR_2']
sm28_03020	다른 쓰레기를 찾아라	[0, 11, 'Korean for MaruFolkPro']
sm28_03021	으음, 저건…	[0, 7, 'AsiaJMR_2']
sm28_03022	응?	[0, 2, 'AsiaJMR_2']
sm28_03023	침대 위의 네비 사진을 찍어라	[0, 16, 'Korean for MaruFolkPro']
sm28_03024	깨우지 않도록 줌 인 해서 찍자.	[0, 18, 'AsiaJMR_2']
sm28_03025	저 사진을 찍어야만 해.	[0, 13, 'AsiaJMR_2']
sm28_03026	이런, 깨워버렸네!	[0, 10, 'AsiaJMR_2']
sm28_03027	멀리서 촬영을 해야만 해.	[0, 14, 'AsiaJMR_2']
sm28_03028	사진에 침대가 나와야만 해.	[0, 15, 'AsiaJMR_2']
sm28_03029	좀 더 줌 해야 해.	[0, 11, 'AsiaJMR_2']
sm28_03030	사진에 침대가 나와야만 해.	[0, 15, 'AsiaJMR_2']
sm28_03031	별다른 변화는 없어.	[0, 11, 'AsiaJMR_2']
sm28_03033	좀 더 가까이서 찍는 게 좋을 것 같아.	[0, 22, 'AsiaJMR_2']
sm28_04000	찾았다! 통신기야!	[0, 10, 'AsiaJMR_2']
sm28_04001	케이지로 돌아가라	[0, 9, 'Korean for MaruFolkPro']
sm28_04002	지금은 네비를 쓰러뜨려야만 해!	[0, 17, 'AsiaJMR_2']
sm28_04003	네비다!	[0, 4, 'AsiaJMR_2']
sm28_04004	네비를 쓰러뜨려라	[0, 9, 'Korean for MaruFolkPro']
sm28_04005	또 네비가!	[0, 6, 'AsiaJMR_2']
sm28_04006	낡은 통신기를 찾아라	[0, 11, 'Korean for MaruFolkPro']
sm28_04007	탐사자: \n 낡은 통신기로부터 멀어지고 있는 것 같구나.	[0, 5, 'AsiaJMR_2'], [5, 29, 'AsiaJMR_2']
sm28_04008	반응이 온다!	[0, 7, 'AsiaJMR_2']
sm28_04009	분명 저기에 있을 거야!	[0, 13, 'AsiaJMR_2']
sm28_04010	가서 확인해보자!	[0, 9, 'AsiaJMR_2']
sm28_04011	센서 반응	[0, 5, 'AsiaJMR_2']
sm28_09000	조사를 계속해야지.	[0, 10, 'AsiaJMR_2']
