Reference Name	Text	Font
dm06_00101	Protège l'Arche	[0, 15, 'DINRoundOffcPro']
dm06_00102	Des renforts...	[0, 15, 'DINRoundOffcPro']
dm06_00103	Encore ?!	[0, 9, 'DINRoundOffcPro']
dm06_00104	Je dois protéger l'Arche !	[0, 26, 'DINRoundOffcPro']
dm06_00105	Laisse l'Arche tranquille !	[0, 27, 'DINRoundOffcPro']
dm06_00106	Je ne laisserai rien arriver à l'Arche !	[0, 40, 'DINRoundOffcPro']
dm06_00107	L'Arche va bientôt sombrer !	[0, 28, 'DINRoundOffcPro']
dm06_00108	LOLOOO !	[0, 8, 'DINRoundOffcPro']
dm06_00109	Résistance de l'Arche	[0, 21, 'DINRoundOffcPro']
dm06_00110k_010	L'Arche est \n presque prête.	[0, 26, 'DINRoundOffcPro']
dm06_00110k_020	Le monde se répare \n de lui-même, mais \n il a besoin de \n plus de temps.	[0, 66, 'DINRoundOffcPro']
dm06_00110k_030	Je ne laisserai rien \n arriver à l'Arche !	[0, 40, 'DINRoundOffcPro']
dm06_00120	Il en arrive sans cesse d'autres !	[0, 34, 'DINRoundOffcPro']
dm06_00200	Je dois les arrêter !	[0, 21, 'DINRoundOffcPro']
dm06_00201	Je ne peux pas les laisser détruire l'Arche.	[0, 44, 'DINRoundOffcPro']
dm06_00202	Ils n'abandonnent pas, on dirait !	[0, 34, 'DINRoundOffcPro']
dm06_00203	Hein ?	[0, 6, 'DINRoundOffcPro']
dm06_00204	C'est quoi, ce bruit ?	[0, 22, 'DINRoundOffcPro']
dm06_00210k_010	Pourquoi refuse-t-il \n de mourir ?!	[0, 33, 'DINRoundOffcPro']
dm06_00210k_020	Raven, tu n'y arriveras \n pas toute seule.	[0, 40, 'DINRoundOffcPro']
dm06_00210k_030	Mais je suis seule ici ! \n Si je n'y arr-	[0, 39, 'DINRoundOffcPro']
dm06_00210k_040	Tu dois emmener \n ce monstre ailleurs.	[0, 36, 'DINRoundOffcPro']
dm06_00210k_050	Vers ton autre moitié. \n L'autre Gravitéenne. \n Vous devez y arriver \n ensemble.	[0, 74, 'DINRoundOffcPro']
dm06_00210k_060	Mais elle est gelée \n dans le temps, \n comme les autres !	[0, 53, 'DINRoundOffcPro']
dm06_00210k_070	Et le voilà parti... \n Ne jamais s'attendre à \n une réponse claire de la \n part d'un Créateur.	[0, 88, 'DINRoundOffcPro']
dm06_00215k_010	Ils ne savent pas \n quand s'arrêter !	[0, 35, 'DINRoundOffcPro']
dm06_00215k_020	J'ai peur qu'ils sachent \n ce que nous préparons.	[0, 47, 'DINRoundOffcPro']
dm06_00215k_030	Ils passent à l'action \n pour effacer Kat \n de ce monde.	[0, 52, 'DINRoundOffcPro']
dm06_00215k_040	Quoi ?!	[0, 7, 'DINRoundOffcPro']
dm06_00215k_050	Tu dois les arrêter.	[0, 20, 'DINRoundOffcPro']
dm06_00215k_060	Dépêche-toi, cela \n pourrait être notre \n dernière chance de \n réparer ce monde.	[0, 74, 'DINRoundOffcPro']
dm06_00220k_010	Le menu fretin, \n c'est fait. \n Mais pour \n ce monstre...	[0, 51, 'DINRoundOffcPro']
dm06_00220k_020	Comment je suis \n censée l'éliminer ?	[0, 35, 'DINRoundOffcPro']
dm06_00220k_030	Miaou !	[0, 7, 'DINRoundOffcPro']
dm06_00220k_040	Toi ?!	[0, 6, 'DINRoundOffcPro']
dm06_00220k_050	Oui, le gardien de \n l'autre Gravitéenne \n peut t'aider.	[0, 52, 'DINRoundOffcPro']
dm06_00220k_060	Ensemble, vous pouvez \n former un tout.	[0, 37, 'DINRoundOffcPro']
dm06_00300m_010	Lolo...	[0, 7, 'DINRoundOffcPro']
dm06_00300m_020	Raven, il te reste \n une dernière chose \n à faire.	[0, 46, 'DINRoundOffcPro']
dm06_00310k_010	Maintenant, l'Arche va \n retourner là où \n elle doit aller...	[0, 57, 'DINRoundOffcPro']
dm06_00310k_020	Il ne reste qu'une \n chose à faire \n pour que le monde \n puisse guérir.	[0, 65, 'DINRoundOffcPro']
dm06_00310k_030	Quoi ?	[0, 6, 'DINRoundOffcPro']
dm06_00310k_040	Ce monde est \n étonnamment délicat.	[0, 33, 'DINRoundOffcPro']
dm06_00310k_050	Il ressemble à un puzzle \n complexe tout en verre.	[0, 48, 'DINRoundOffcPro']
dm06_00310k_060	J'ai cherché une autre \n solution, mais il n'y a \n qu'une seule réponse.	[0, 68, 'DINRoundOffcPro']
dm06_00310k_070	Deux choses doivent \n disparaître du temps \n lui-même pour réparer \n ce monde.	[0, 72, 'DINRoundOffcPro']
dm06_00310k_080	L'une est le bus \n qui est tombé au pied \n du monde.	[0, 48, 'DINRoundOffcPro']
dm06_00310k_090	Si les enfants de ce bus \n n'étaient pas tombés, \n jamais ils n'auraient eu \n besoin de l'Arche.	[0, 90, 'DINRoundOffcPro']
dm06_00310k_100	Tu veux dire empêcher \n l'accident ? \n Empêcher Lolo et les \n autres de tomber ?	[0, 74, 'DINRoundOffcPro']
dm06_00310k_110	Oui. C'est une pièce \n cruciale du puzzle.	[0, 40, 'DINRoundOffcPro']
dm06_00310k_120	Mais tu es également \n une pièce maîtresse \n de ce puzzle.	[0, 54, 'DINRoundOffcPro']
dm06_00310k_130	Ce qui m'amène à \n l'autre chose qui \n doit disparaître.	[0, 52, 'DINRoundOffcPro']
dm06_00310k_140	Sachya.	[0, 7, 'DINRoundOffcPro']
dm06_00310k_150	Tu n'étais pas censée \n naître dans ce monde \n en tant que Sachya.	[0, 62, 'DINRoundOffcPro']
dm06_00310k_160	Tant que Sachya existe, \n l'accident ne pourra pas \n être effacé.	[0, 61, 'DINRoundOffcPro']
dm06_00310k_170	Raven... Lorsque Sachya \n aura disparu, ton passé \n disparaîtra avec elle.	[0, 70, 'DINRoundOffcPro']
dm06_00310k_173	Je suis désolé, \n c'est le seul moyen.	[0, 36, 'DINRoundOffcPro']
dm06_00310k_176	Si Sachya n'existe plus \n et si j'oublie Lolo... \n Est-ce que tout \n ira mieux ?	[0, 74, 'DINRoundOffcPro']
dm06_00310k_180	Je... \n Je ne veux pas d'un \n monde où Lolo et les \n autres doivent souffrir.	[0, 71, 'DINRoundOffcPro']
dm06_00310k_190	Es-tu prête à réécrire \n le passé et remettre \n les choses dans l'ordre \n où elles doivent être ?	[0, 91, 'DINRoundOffcPro']
dm06_00400m_010	Le monde a été réécrit.	[0, 23, 'DINRoundOffcPro']
dm06_00400m_020	Lorsque tu te réveilleras, \n tu ne te souviendras de rien.	[0, 56, 'DINRoundOffcPro']
dm06_00400m_030	Pas même de Lolo...	[0, 19, 'DINRoundOffcPro']
dm06_01000	Ils ont... fusionné ?	[0, 21, 'DINRoundOffcPro']
dm06_01001	Attire l'attention \n du Collecteur géant	[0, 38, 'DINRoundOffcPro']
dm06_01002	Laisse l'Arche tranquille !	[0, 27, 'DINRoundOffcPro']
dm06_01003	Je ne laisserai rien arriver à l'Arche !	[0, 40, 'DINRoundOffcPro']
dm06_01004	L'Arche va bientôt sombrer !	[0, 28, 'DINRoundOffcPro']
dm06_01005	LOLOOO !	[0, 8, 'DINRoundOffcPro']
dm06_01006	Cette chose ne doit pas détruire l'Arche !	[0, 42, 'DINRoundOffcPro']
dm06_01010	Laisse-les tranquilles !	[0, 24, 'DINRoundOffcPro']
dm06_01011	L'Arche ne tiendra pas longtemps comme ça.	[0, 42, 'DINRoundOffcPro']
dm06_01012	Je dois éloigner cette chose de l'Arche.	[0, 40, 'DINRoundOffcPro']
dm06_01013	Je ne peux pas laisser l'Arche être détruite !	[0, 46, 'DINRoundOffcPro']
dm06_01014	Éloigne-toi de l'Arche !	[0, 24, 'DINRoundOffcPro']
dm06_01015	C'est moi que tu veux !	[0, 23, 'DINRoundOffcPro']
dm06_02000	Attire le Collecteur géant \n vers Kat	[0, 35, 'DINRoundOffcPro']
dm06_02001	Je dois attirer cette chose vers Kat !	[0, 38, 'DINRoundOffcPro']
dm06_02002	Poussière !	[0, 11, 'DINRoundOffcPro']
dm06_02003	Neutralise le Collecteur géant	[0, 30, 'DINRoundOffcPro']
dm06_02004	Il est faible, à nous de jouer Poussière !	[0, 42, 'DINRoundOffcPro']
dm06_02005	Il retourne vers l'Arche !	[0, 26, 'DINRoundOffcPro']
dm06_02006	Attire l'attention \n du Collecteur géant	[0, 38, 'DINRoundOffcPro']
dm06_02007	Laisse l'Arche tranquille !	[0, 27, 'DINRoundOffcPro']
dm06_02008	Éloigne-toi de l'Arche !	[0, 24, 'DINRoundOffcPro']
dm06_02009	L'Arche va bientôt sombrer !	[0, 28, 'DINRoundOffcPro']
dm06_02010	LOLOOO !	[0, 8, 'DINRoundOffcPro']
dm06_02011	Cette chose ne doit pas détruire l'Arche !	[0, 42, 'DINRoundOffcPro']
dm06_02012	J'ai attiré son attention !	[0, 27, 'DINRoundOffcPro']
dm06_02013	Il se soigne !	[0, 14, 'DINRoundOffcPro']
dm06_02020	Que serais-tu prête à sacrifier \n pour sauver les enfants de l'Arche ?	[0, 68, 'DINRoundOffcPro']
dm06_02021	Tout...	[0, 7, 'DINRoundOffcPro']
dm06_02030	C'est ça, par ici !	[0, 19, 'DINRoundOffcPro']
dm06_02031	Viens me chercher !	[0, 19, 'DINRoundOffcPro']
dm06_02032	Viens te battre, mon gros !	[0, 27, 'DINRoundOffcPro']
dm06_02040	Attends ! C'est moi que tu veux !	[0, 33, 'DINRoundOffcPro']
dm06_02041	Non ! Laisse l'Arche tranquille !	[0, 33, 'DINRoundOffcPro']
dm06_02042	Je dois encore attirer son attention !	[0, 38, 'DINRoundOffcPro']
dm06_02050	Bit : \n Attaque autant que tu veux, tu ne le vaincras pas toute seule.	[0, 6, 'DINRoundOffcPro'], [6, 68, 'DINRoundOffcPro']
dm06_02051	Bit : \n Tu dois l'attirer vers l'autre Gravitéenne.	[0, 6, 'DINRoundOffcPro'], [6, 49, 'DINRoundOffcPro']
dm06_02052	Bit : \n Tu dois travailler de concert avec l'autre Gravitéenne.	[0, 6, 'DINRoundOffcPro'], [6, 61, 'DINRoundOffcPro']
dm06_02060	Il est presque arrivé sur Kat.	[0, 30, 'DINRoundOffcPro']
dm06_02065	Bit : \n Le Collecteur géant retourne vers l'Arche !	[0, 6, 'DINRoundOffcPro'], [6, 49, 'DINRoundOffcPro']
dm06_02066	Voilà, j'ai fait venir le monstre là où se trouve Kat.	[0, 54, 'DINRoundOffcPro']
dm06_02067	Dépêche-toi et neutralise \n les Collecteurs	[0, 41, 'DINRoundOffcPro']
dm06_02068	Ils en ont après Kat ! Je dois les éliminer.	[0, 44, 'DINRoundOffcPro']
dm06_02069	Bit : \n Tu dois d'abord t'occuper des petits.	[0, 6, 'DINRoundOffcPro'], [6, 43, 'DINRoundOffcPro']
dm06_02070	Non...	[0, 6, 'DINRoundOffcPro']
dm06_02071	Temps avant la purge	[0, 20, 'DINRoundOffcPro']
dm06_02080	Bit : \n C'est trop tard...	[0, 6, 'DINRoundOffcPro'], [6, 24, 'DINRoundOffcPro']
dm06_03000	Je suis la seule qui peut sauver tous les enfants.	[0, 50, 'DINRoundOffcPro']
dm06_03001	Je ne laisserai rien t'arriver, Lolo.	[0, 37, 'DINRoundOffcPro']
dm06_03002	Rattrape le bus	[0, 15, 'DINRoundOffcPro']
dm06_03003	Je dois sauver les enfants !	[0, 28, 'DINRoundOffcPro']
dm06_03004	J'y suis... presque...	[0, 22, 'DINRoundOffcPro']
dm06_03010	Lolo, moi... Nous sommes tous dans ce bus.	[0, 42, 'DINRoundOffcPro']
dm06_03011	Lolo a fait tout ce qu'il a pu pour me protéger.	[0, 48, 'DINRoundOffcPro']
dm06_03012	Maintenant... c'est à mon tour de sauver Lolo.	[0, 46, 'DINRoundOffcPro']
dm06_09000	Je ne peux pas abandonner le combat !	[0, 37, 'DINRoundOffcPro']
