Reference Name	Text	Font
064041d3	傳奇誕生	[0, 4, 'DFT_YY6']
0643a273	閃避	[0, 2, 'DFT_YY6']
066779f3	第78層	[0, 4, 'DFT_YY6']
067a99c3	第27層	[0, 4, 'DFT_YY6']
067afaf0	土管之家	[0, 4, 'DFT_YY6']
068d0586	相片品評	[0, 4, 'DFT_YY6']
06c556e9	第92層	[0, 4, 'DFT_YY6']
06c5efad	已獲得拍照道具： \n 「Special Photo Item GamerZ」。	[0, 37, 'DFT_YY6']
070cfabc	收音機女孩	[0, 5, 'DFT_YY6']
071971d0	接受挑戰	[0, 4, 'DFT_YY6']
07358cf6	木框鏡	[0, 3, 'DFT_YY6']
07361ebd	d 排名    p 清除導引記號    r 返回	[0, 1, 'Gravity2_Gaiji'], [1, 8, 'DFT_YY6'], [8, 9, 'Gravity2_Gaiji'], [9, 20, 'DFT_YY6'], [20, 21, 'Gravity2_Gaiji'], [21, 24, 'DFT_YY6']
0768f37d	尋寶報告	[0, 4, 'DFT_YY6']
0787cdc9	舊市街「老諾華」 \n 在郵局的郵筒附近閒晃的男子。	[0, 23, 'DFT_YY6']
078ba7c7	黑貓	[0, 2, 'DFT_YY6']
07ce402c	消失人數	[0, 4, 'DFT_YY6']
07e9b3b1	強力推銷策略•二	[0, 8, 'DFT_YY6']
07f33f40	發送	[0, 2, 'DFT_YY6']
07febddb	全鎮第一	[0, 4, 'DFT_YY6']
08271f66	請按下任意按鈕	[0, 7, 'DFT_YY6']
084223dc	薩伽希的畫作：黑奇薩威 6	[0, 13, 'DFT_YY6']
088c94f3	自由競賽•一	[0, 6, 'DFT_YY6']
08ae4b67	魔境地帶	[0, 4, 'DFT_YY6']
08b2b8f5	歡樂機器	[0, 4, 'DFT_YY6']
08bd5bbf	逃家浪子的後日談	[0, 8, 'DFT_YY6']
08d73c	能力強化	[0, 4, 'DFT_YY6']
08dbb3bf	你已裝備這個護符，是否仍欲選取？	[0, 16, 'DFT_YY6']
08dd7170	第29層	[0, 4, 'DFT_YY6']
08e695bc	迷途浪子	[0, 4, 'DFT_YY6']
090d4d01	少女齊唱	[0, 4, 'DFT_YY6']
090e8ecd	高明編輯需要幫忙。 \n 請以小說和相片為線索， \n 找出為了靈感而喬裝出巡的作家！	[0, 37, 'DFT_YY6']
092ead26	金錢萬能	[0, 4, 'DFT_YY6']
093da591	第87層	[0, 4, 'DFT_YY6']
0953a5d3	劇情任務	[0, 4, 'DFT_YY6']
095941e0	按住 k：進入黑豹模式	[0, 3, 'DFT_YY6'], [3, 4, 'Gravity2_Gaiji'], [4, 11, 'DFT_YY6']
0969dcd9	魔力梭公司的蘋果地標 \n 成為象徵性地標的公司商標。	[0, 24, 'DFT_YY6']
096ed970	第21層	[0, 4, 'DFT_YY6']
09bfea75	第94層	[0, 4, 'DFT_YY6']
09c0c54e	明亮的貝石	[0, 5, 'DFT_YY6']
09e3f779	投擲臂	[0, 3, 'DFT_YY6']
09eb8458	第87層	[0, 4, 'DFT_YY6']
09fccb4b	滑行競賽•一	[0, 6, 'DFT_YY6']
0a4d9327	第11層	[0, 4, 'DFT_YY6']
0a60dc48	光彩的花石	[0, 5, 'DFT_YY6']
0a647423	無法讀取系統資料。是否要重試？	[0, 15, 'DFT_R5']
0a720eb4	邊緣者的真心話 ３	[0, 9, 'DFT_YY6']
0a7266fb	光與影	[0, 3, 'DFT_YY6']
0a79c277	恐懼的代價	[0, 5, 'DFT_YY6']
0a832951	信號燈	[0, 3, 'DFT_YY6']
0a8efb29	所持護符已超過999個，請進行移除。	[0, 18, 'DFT_YY6']
0aa58d3d	服裝：「重力操控者1.0」	[0, 13, 'DFT_YY6']
0acb91ac	試驗與通道	[0, 5, 'DFT_YY6']
0ad81289	蘋果	[0, 2, 'DFT_YY6']
0afb72ee	第11層	[0, 4, 'DFT_YY6']
0b0ad254	蜈蚣新血	[0, 4, 'DFT_YY6']
0b120fbc	重力滑行限定的競賽。 \n 像職業好手般，在時限內滑行抵達終點。	[0, 29, 'DFT_YY6']
0b30ece6	第8集	[0, 3, 'DFT_R5']
0b3488c5	第59層	[0, 4, 'DFT_YY6']
0b48fa39	拍了一張收藏品相片！	[0, 10, 'DFT_YY6']
0b552f82	獲得達斯緹符記贈禮	[0, 9, 'DFT_YY6']
0b5673cf	結束	[0, 2, 'DFT_YY6']
0b7279fa	第73層	[0, 4, 'DFT_YY6']
0bac6cba	四處走動	[0, 4, 'DFT_YY6']
0bd056f0	深淵	[0, 2, 'DFT_YY6']
0bd0efb4	已獲得拍照道具： \n 「特殊拍照道具5號」。	[0, 20, 'DFT_YY6']
0c1a746f	第50層	[0, 4, 'DFT_YY6']
0c2760e3	提示相片順利讓人尋寶成功！	[0, 13, 'DFT_YY6']
0c3d3df9	關	[0, 1, 'DFT_YY6']
0c4d457c	重力暴風肆虐中	[0, 7, 'DFT_YY6']
0c70a43b	再次獨行	[0, 4, 'DFT_YY6']
0c7a729f	這間店的生意一直沒起色。 \n 請以重力抓取抓客人到店裡消費！	[0, 28, 'DFT_YY6']
0c7a83	乘船謠言	[0, 4, 'DFT_YY6']
0c7ea544	第90層	[0, 4, 'DFT_YY6']
0c9fc130	已獲得新服裝：「重力操控者1.0」 \n 作為收集5,000個達斯緹符記的獎勵！ \n 按下 l 進入拍照模式即可使用。 \n 到系統選單的統計資料裡查看達斯緹符記吧。	[0, 41, 'DFT_YY6'], [41, 42, 'Gravity2_Gaiji'], [42, 75, 'DFT_YY6']
0caf622a	第3集	[0, 3, 'DFT_R5']
0cf1f630	紙上談兵	[0, 4, 'DFT_YY6']
0d0c9e79	哈米納航站	[0, 5, 'DFT_YY6']
0d2463fd	達成協議	[0, 4, 'DFT_YY6']
0d321f6d	©2017 Sony Interactive Entertainment Inc.	[0, 41, 'HelveticaNeueLTStd-Th']
0d4d23e3	薩伽希的畫作：黑奇薩威 1	[0, 13, 'DFT_YY6']
0d6be5b9	地下入口傳送	[0, 6, 'DFT_YY6']
0d9794fa	送報一	[0, 3, 'DFT_YY6']
0db94b6e	燭光地帶	[0, 4, 'DFT_YY6']
0dbdb8fc	麗人倩影	[0, 4, 'DFT_YY6']
0df195c3	尋人啟事	[0, 4, 'DFT_YY6']
0df42a6f	（朝著輕彈的方向閃躲）	[0, 11, 'DFT_YY6']
0e018858	達斯緹符記	[0, 5, 'DFT_YY6']
0e2d44d6	「遺失多年的愛」 \n 又過了一天，又是封沒寄出的情書。	[0, 25, 'DFT_YY6']
0e3bac2e	駐軍部隊突然撤離、拉文與軍方的合作－凱特 \n 的腦海中充滿問號，讓她決定到班加聚落和拉 \n 文攤牌。	[0, 46, 'DFT_YY6']
0e79d977	第28層	[0, 4, 'DFT_YY6']
0e913136	開	[0, 1, 'DFT_YY6']
0e918e14	皮質地墊	[0, 4, 'DFT_YY6']
0eb66f7f	第34層	[0, 4, 'DFT_YY6']
0eb7fdf0	護符：「電擊恢復」	[0, 9, 'DFT_YY6']
0ec02772	關	[0, 1, 'DFT_YY6']
0ec98f4f	第63層	[0, 4, 'DFT_YY6']
0ee9408c	接收挑戰結果	[0, 6, 'DFT_YY6']
0eeef780	盜亦有道	[0, 4, 'DFT_YY6']
0f0d59ef	第86層	[0, 4, 'DFT_YY6']
0f5b8e3b	能力強化	[0, 4, 'DFT_YY6']
0f718ac4	第46層	[0, 4, 'DFT_YY6']
0f796b62	深淵	[0, 2, 'DFT_YY6']
0f852aef	5則訊息…	[0, 5, 'DFT_YY6']
0f8843d9	我喜歡的，我討厭的	[0, 9, 'DFT_YY6']
0faf7bf9	第68層	[0, 4, 'DFT_YY6']
0fb802a5	男性肖像畫6	[0, 6, 'DFT_YY6']
0fe3a6a3	凱特以阿露亞女王的身分度過每一天，直到一 \n 個遺失已久的音樂盒所傳出的旋律，帶她找到 \n 被囚禁在宮殿裡的達斯緹和拉文。凱特即將發 \n 現西瑟羅總理和神秘的艾里亞斯不為人知的過 \n 往。	[0, 86, 'DFT_YY6']
101b6cd7	第66層	[0, 4, 'DFT_YY6']
1023b174	假冒管理員	[0, 5, 'DFT_YY6']
104be854	重力抓取戰	[0, 5, 'DFT_YY6']
106d8c10	第66層	[0, 4, 'DFT_YY6']
1073975e	限時抓取	[0, 4, 'DFT_YY6']
1081e9a2	顯示地圖圖標	[0, 6, 'DFT_YY6']
1086cd87	護符被合成的次數。	[0, 9, 'DFT_YY6']
108f8651	居民眼中的怪人需幫忙。 \n 越過重力暴風，調查採礦場。 \n 並將調查結果帶回去！	[0, 36, 'DFT_YY6']
109d1a85	護符管理	[0, 4, 'DFT_YY6']
10ce3814	阿雷卡畢斯學園	[0, 7, 'DFT_YY6']
10ed125d	繼續	[0, 2, 'DFT_YY6']
10efd1f4	第79層	[0, 4, 'DFT_YY6']
10fe2e47	尤吉提示	[0, 4, 'DFT_YY6']
1149a078	碧斯馬利亞堡甲板	[0, 8, 'DFT_YY6']
1189d001	黑奇薩威	[0, 4, 'DFT_YY6']
11aa42bc	魔境地帶	[0, 4, 'DFT_YY6']
11aac137	已獲得新服裝：「學校制服1.0」 \n 作為收集2,000個達斯緹符記的獎勵！ \n 按下 l 進入拍照模式即可使用。 \n 到系統選單的統計資料裡查看達斯緹符記吧。	[0, 40, 'DFT_YY6'], [40, 41, 'Gravity2_Gaiji'], [41, 74, 'DFT_YY6']
11d4fb35	已獲得拍照道具： \n 「PSO2・紅色貨櫃」。	[0, 21, 'DFT_YY6']
11d9b02c	限時戰鬥•三	[0, 6, 'DFT_YY6']
11dca0bf	澤加帕拉勞景觀 3	[0, 9, 'DFT_YY6']
11e8a920	快樂巡航	[0, 4, 'DFT_YY6']
11fabafb	發掘巨星	[0, 4, 'DFT_YY6']
11fcf637	朦朧微光	[0, 4, 'DFT_YY6']
122590a1	書架	[0, 2, 'DFT_YY6']
122fab43	市集「雷科莫斯納」 \n 靠近外圍的建築底部。	[0, 20, 'DFT_YY6']
1233875e	第91層	[0, 4, 'DFT_YY6']
12349692	第24層	[0, 4, 'DFT_YY6']
123d88ba	紅與黑	[0, 3, 'DFT_YY6']
125370ae	重力滑行限定的競賽。 \n 依情況使用最適合的重力模式。	[0, 25, 'DFT_YY6']
1265ca71	第46層	[0, 4, 'DFT_YY6']
12803a33	未發現的服裝	[0, 6, 'DFT_YY6']
1285a797	第91層	[0, 4, 'DFT_YY6']
12b6db76	第33層	[0, 4, 'DFT_YY6']
12e27559	第24層	[0, 4, 'DFT_YY6']
12e2d42f	耀眼的貝石	[0, 5, 'DFT_YY6']
12e42b18	c 進入	[0, 1, 'Gravity2_Gaiji'], [1, 4, 'DFT_YY6']
13242751	是否要檢舉不當或冒犯他人的內容？	[0, 16, 'DFT_YY6']
13629f8e	情報	[0, 2, 'DFT_YY6']
136fa839	重置為預設值	[0, 6, 'DFT_YY6']
137434d3	新世界	[0, 3, 'DFT_YY6']
13902e29	工業區「英達斯翠」 \n 重力能量槽下的某個地方。	[0, 22, 'DFT_YY6']
1394c849	夢想天空	[0, 4, 'DFT_YY6']
13a61ba2	地下入口	[0, 4, 'DFT_YY6']
13ae8cc3	第77層	[0, 4, 'DFT_YY6']
13afe7f0	第85層	[0, 4, 'DFT_YY6']
13c22cee	燭光地帶	[0, 4, 'DFT_YY6']
13d3f4f4	都會大火	[0, 4, 'DFT_YY6']
13f3972c	剩餘時間	[0, 4, 'DFT_YY6']
1404ccad	地圖	[0, 2, 'DFT_YY6']
1422f36b	碧斯馬利亞堡	[0, 6, 'DFT_YY6']
14383dad	世事難料	[0, 4, 'DFT_YY6']
1448a1fb	d 檢舉內容	[0, 1, 'Gravity2_Gaiji'], [1, 6, 'DFT_YY6']
14597294	平和之縛	[0, 4, 'DFT_YY6']
145a11c2	有一間店快要倒閉了！ \n 盡可能多發送一些傳單！	[0, 22, 'DFT_YY6']
14696afb	第14層	[0, 4, 'DFT_YY6']
146e3c5b	採礦場	[0, 3, 'DFT_YY6']
149343e0	冒險者如是說	[0, 6, 'DFT_YY6']
14ba7b	第61層	[0, 4, 'DFT_YY6']
14bd2b90	更換道具	[0, 4, 'DFT_YY6']
14c5a7ea	無法發送在這個地點拍攝的相片。	[0, 15, 'DFT_YY6']
14e005c9	是否要發送給隨機玩家？	[0, 11, 'DFT_YY6']
14e05fcd	「很久很久以前」 \n 她喜歡在工作前回想她的學生時代。	[0, 25, 'DFT_YY6']
15092f4e	檢查音樂盒	[0, 5, 'DFT_YY6']
151935e3	感恩日	[0, 3, 'DFT_YY6']
15266cde	第61層	[0, 4, 'DFT_YY6']
152eb17b	不當或冒犯他人的內容	[0, 10, 'DFT_YY6']
154644f8	特殊位置	[0, 4, 'DFT_YY6']
15788c17	第61層	[0, 4, 'DFT_YY6']
157e9765	幕後花絮•一	[0, 6, 'DFT_YY6']
1591cd8e	已收集的服裝數量。	[0, 9, 'DFT_YY6']
15c3971b	天使與天使	[0, 5, 'DFT_YY6']
15d9381b	老諾華噴泉	[0, 5, 'DFT_YY6']
15f145bd	木星模式	[0, 4, 'DFT_YY6']
15f8d4bd	齊心協力	[0, 4, 'DFT_YY6']
161f7858	第37層	[0, 4, 'DFT_YY6']
1620878c	第42層	[0, 4, 'DFT_YY6']
1629d0d3	起錨•續	[0, 4, 'DFT_YY6']
163e9cc8	星探經理的後日談	[0, 8, 'DFT_YY6']
16403b41	薩伽希的畫作《花開》 \n 於是光明與生命的世界，在一片紊亂中成形。	[0, 31, 'DFT_YY6']
1650ac24	變形	[0, 2, 'DFT_YY6']
1658579d	月球模式	[0, 4, 'DFT_YY6']
16719891	第37層	[0, 4, 'DFT_YY6']
16a2cc70	第51層	[0, 4, 'DFT_YY6']
16ca05b1	貨物裝載量	[0, 5, 'DFT_R5']
16ce6653	第42層	[0, 4, 'DFT_YY6']
16e70914	p 設置導引點	[0, 1, 'Gravity2_Gaiji'], [1, 7, 'DFT_YY6']
170fb0e8	反轉	[0, 2, 'DFT_YY6']
17119255	第11層	[0, 4, 'DFT_YY6']
171ab59e	設定拍攝模式	[0, 6, 'DFT_YY6']
173aab4a	舊聚落「雷哈米納」 \n 靠近有池子的宅邸。	[0, 19, 'DFT_YY6']
174fce58	顧客服務•一	[0, 6, 'DFT_YY6']
175e70b5	疊起所有東西，準備大搬家！ \n 疊放東西的順序將會是關鍵所在。	[0, 29, 'DFT_YY6']
1783d9e5	馬賽克窗簾	[0, 5, 'DFT_YY6']
17bcdee6	重力控制主塔遺跡 \n 抵禦暴風的控制塔之遺跡。	[0, 21, 'DFT_YY6']
17c1db7d	第38層	[0, 4, 'DFT_YY6']
17d5f446	砂之城	[0, 3, 'DFT_YY6']
18066b2a	在時間限制內擊敗敵人！ \n 使出渾身解數吧。	[0, 20, 'DFT_YY6']
182ba9a9	席得成功突破鬼城的外牆，凱特入內後獲得操 \n 控木星重力模式的力量，這讓她和拉文得以 \n 直搗這座怪物城市的動力中樞：一座失控的重 \n 力引擎。	[0, 66, 'DFT_YY6']
182f2758	由於連線錯誤，上傳失敗。	[0, 12, 'DFT_YY6']
186fa38a	統計資料	[0, 4, 'DFT_YY6']
187c1011	重力滑行（按住）	[0, 8, 'DFT_YY6']
189fc850	重力操控者的選擇	[0, 8, 'DFT_YY6']
18a66cfa	第3層	[0, 3, 'DFT_YY6']
18b2c4ca	教學	[0, 2, 'DFT_YY6']
18d93d07	劇情任務	[0, 4, 'DFT_YY6']
18fa2d8f	鏡頭拉遠	[0, 4, 'DFT_YY6']
18fc8b62	已獲得服裝： \n 「貓女裝」。	[0, 13, 'DFT_YY6']
19064271	達斯緹符記	[0, 5, 'DFT_YY6']
191d4881	拉戴爾紀念公園中的旅人之神雕像 \n 據說是最早來到島上的有鹿角的神。	[0, 32, 'DFT_YY6']
19338d9b	火終成灰	[0, 4, 'DFT_YY6']
19503f7f	已獲得「特殊拍照道具2號」！ \n 按下 l 進入拍照模式即可使用。	[0, 18, 'DFT_YY6'], [18, 19, 'Gravity2_Gaiji'], [19, 31, 'DFT_YY6']
197a9bf0	記憶恢復比率。	[0, 7, 'DFT_YY6']
1993ea5a	滑行競賽•二	[0, 6, 'DFT_YY6']
19adff42	完成！	[0, 3, 'DFT_YY6']
19d78857	幫助哭泣的少女。 \n 請找出亂跑的狗，帶回少女身邊！	[0, 24, 'DFT_YY6']
19e08bbb	友情無價	[0, 4, 'DFT_YY6']
19e1bd66	明日之橋	[0, 4, 'DFT_YY6']
19eb2440	特殊拍照道具8號	[0, 8, 'DFT_YY6']
1a05d202	第77層	[0, 4, 'DFT_YY6']
1a1a2166	護符：礦工的技術	[0, 8, 'DFT_YY6']
1a30b0bc	退出	[0, 2, 'DFT_YY6']
1a316ce5	第68層	[0, 4, 'DFT_YY6']
1a3bc460	發掘巨星	[0, 4, 'DFT_YY6']
1a4d38bb	還可以…	[0, 4, 'DFT_YY6']
1a61e862	幕後花絮•一	[0, 6, 'DFT_YY6']
1a6af40f	明亮的籽石	[0, 5, 'DFT_YY6']
1a838c1e	第68層	[0, 4, 'DFT_YY6']
1a97e9b0	隱藏地圖圖標	[0, 6, 'DFT_YY6']
1a9ccd95	已尋獲的寶箱數量。	[0, 9, 'DFT_YY6']
1aa5865f	來自為營業額傷腦筋的咖啡館老闆的請求。 \n 請盡量地多幫他招攬顧客！	[0, 32, 'DFT_YY6']
1aa8f761	PSO2・黃色貨櫃	[0, 9, 'DFT_YY6']
1aacebca	剩餘時間	[0, 4, 'DFT_YY6']
1ace9722	大敵當前	[0, 4, 'DFT_YY6']
1ae95f9b	烹飪用具	[0, 4, 'DFT_YY6']
1afd9994	按 r 獲得新護符	[0, 2, 'DFT_YY6'], [2, 3, 'Gravity2_Gaiji'], [3, 9, 'DFT_YY6']
1b01d5f4	擺飾	[0, 2, 'DFT_YY6']
1b04c4b8	薩伽希的畫作《黑暗》 \n 邪惡開始現身，並向下流向深沉的低處。	[0, 29, 'DFT_YY6']
1b06c7e5	退出	[0, 2, 'DFT_YY6']
1b1257c2	書桌	[0, 2, 'DFT_YY6']
1b143c64	名作家的秘密歡樂•續	[0, 10, 'DFT_YY6']
1b2302c6	（朝著輕彈的方向閃躲）	[0, 11, 'DFT_YY6']
1b2b8793	第49層	[0, 4, 'DFT_YY6']
1b315da6	閃亮的貝石	[0, 5, 'DFT_YY6']
1b34d0da	重力競賽	[0, 4, 'DFT_YY6']
1b423ba7	是否要將這張相片保存至收藏中？	[0, 15, 'DFT_YY6']
1b4e9454	第6層	[0, 3, 'DFT_YY6']
1b67cae1	難度	[0, 2, 'DFT_YY6']
1baed819	停泊港	[0, 3, 'DFT_YY6']
1bc2b41c	目前的採礦人數	[0, 7, 'DFT_YY6']
1bc83c39	貓女裝	[0, 3, 'DFT_YY6']
1bd9665a	第49層	[0, 4, 'DFT_YY6']
1bde276c	紅與黑	[0, 3, 'DFT_YY6']
1be43ce1	第4集	[0, 3, 'DFT_R5']
1bf9e670	第22集	[0, 4, 'DFT_R5']
1c0a2372	市集「雷科莫斯納」 \n 拉戴爾紀念公園中的旅人之神雕像	[0, 25, 'DFT_YY6']
1c1f5f82	強力推銷策略•一	[0, 8, 'DFT_YY6']
1c21fae6	改變明天	[0, 4, 'DFT_YY6']
1c2efdf8	珍奇寶石不足	[0, 6, 'DFT_YY6']
1c5991b2	痛徹心扉•續	[0, 6, 'DFT_YY6']
1c704139	新任務	[0, 3, 'DFT_YY6']
1c99fadd	查看最新資訊與教學	[0, 9, 'DFT_R5']
1cb4c9f1	英達斯翠	[0, 4, 'DFT_YY6']
1ccbd6da	s 選擇類別	[0, 1, 'Gravity2_Gaiji'], [1, 6, 'DFT_YY6']
1cd75b34	是	[0, 1, 'DFT_YY6']
1cf6633a	月球模式	[0, 4, 'DFT_YY6']
1cfc84cd	水管工人的後日談	[0, 8, 'DFT_YY6']
1d052e96	拍照道具	[0, 4, 'DFT_YY6']
1d283a8d	瘟神與災難	[0, 5, 'DFT_YY6']
1d2ca4a9	無法連接伺服器。	[0, 8, 'DFT_YY6']
1d36a9b0	與警界的舊識--卡基及布魯波沙重逢後， \n 凱特受託在就職典禮中協助保護新市長。 \n 她必須和這座城市的守護者卡麗合作， \n 阻止失控的格里戈和一場飛彈攻擊。	[0, 73, 'DFT_YY6']
1d36f5dc	觀葉植物	[0, 4, 'DFT_YY6']
1d478fd4	水壺	[0, 2, 'DFT_YY6']
1d7aa391	聲音	[0, 2, 'DFT_YY6']
1d871018	啟動手勢	[0, 4, 'DFT_YY6']
1d9666dd	選取你想檢舉的類別。	[0, 10, 'DFT_YY6']
1da62e37	鬧區「聖塔利亞」 \n 環狀線站3號中的某個地方。	[0, 22, 'DFT_YY6']
1db16c01	第4層	[0, 3, 'DFT_YY6']
1dbc1bb0	特殊位置	[0, 4, 'DFT_YY6']
1dc48cd1	第79層	[0, 4, 'DFT_YY6']
1dd3fc8f	一般	[0, 2, 'DFT_YY6']
1dd82cfc	2則訊息…	[0, 5, 'DFT_YY6']
1de43d0e	教學	[0, 2, 'DFT_YY6']
1de9f402	摩天大樓的狂風	[0, 7, 'DFT_YY6']
1e27b55a	落入天空	[0, 4, 'DFT_YY6']
1e2b93a5	舊聚落	[0, 3, 'DFT_YY6']
1e42d401	第6層	[0, 3, 'DFT_YY6']
1e6e6ee4	第73層	[0, 4, 'DFT_YY6']
1e78c65f	麗人倩影	[0, 4, 'DFT_YY6']
1e8f7fda	是否要退出目前任務？	[0, 10, 'DFT_YY6']
1e9eea61	送報一	[0, 3, 'DFT_YY6']
1ec08e1d	第73層	[0, 4, 'DFT_YY6']
1ed3b986	澤加帕拉勞景觀	[0, 7, 'DFT_YY6']
1ed58971	你已經取得服裝： \n 「黑暗天使」。	[0, 16, 'DFT_YY6']
1ed9cf94	他人利用你的提示所尋獲的寶箱數量。	[0, 17, 'DFT_YY6']
1ee2885e	來自歐吉尤吉父子的請求。 \n 請打扮成卡麗，為他們的新冰淇淋做宣傳！	[0, 32, 'DFT_YY6']
1ef9b0cb	澤加帕拉勞	[0, 5, 'DFT_YY6']
1f166959	第56層	[0, 4, 'DFT_YY6']
1f33e294	難度設定	[0, 4, 'DFT_YY6']
1f4d44e1	返回	[0, 2, 'DFT_YY6']
1f688992	第56層	[0, 4, 'DFT_YY6']
1f7ce624	顯示詳細地圖	[0, 6, 'DFT_YY6']
1f81ca09	總遊玩時數。	[0, 6, 'DFT_YY6']
1fb39496	士兵的遺孀呢？	[0, 7, 'DFT_YY6']
1fc93596	暴走蜈蚣藏身處	[0, 7, 'DFT_YY6']
1fd38459	q 返回    p "PlayStation Store"	[0, 1, 'Gravity2_Gaiji'], [1, 8, 'DFT_YY6'], [8, 9, 'Gravity2_Gaiji'], [9, 29, 'DFT_YY6']
