Reference Name	Text	Font
dm05_00110k_050	得把某人 \n 回復到實驗前 \n 的狀態。	[0, 16, 'DFT_R5']
dm05_00110k_060	那個人就是你。 \n 你還不完整。	[0, 14, 'DFT_R5']
dm05_00110k_070	你遺失的記憶 \n 剩下的都在 \n 這座小鎮。	[0, 18, 'DFT_R5']
dm05_00110k_080	找出剩下的記憶， \n 憶起你是誰。	[0, 15, 'DFT_R5']
dm05_00111	就在我憎恨自己的無力時，柯西出現了…	[0, 18, 'DFT_R5']
dm05_00112	我跟柯西學習重力操控，學會如何生存。	[0, 18, 'DFT_R5']
dm05_00113	我拋下賽琪亞的身分，變成拉文。	[0, 15, 'DFT_R5']
dm05_00114	擊敗盧米諾與天妮布莉亞！	[0, 12, 'DFT_YY6']
dm05_00115	遺失的記憶	[0, 5, 'DFT_R5']
dm05_00116	我得找回我的記憶。	[0, 9, 'DFT_R5']
dm05_00117	畢特： \n 小心，他們不會讓你輕鬆過關。	[0, 4, 'DFT_R5'], [4, 18, 'DFT_R5']
dm05_00118	畢特： \n 趁還來得及，快找回你的記憶。	[0, 4, 'DFT_R5'], [4, 18, 'DFT_R5']
dm05_00119	光線。一定能指引我找到記憶。	[0, 14, 'DFT_R5']
dm05_00120	找回記憶的機會來了！	[0, 10, 'DFT_R5']
dm05_00120k_010	我拋棄賽琪亞身分 \n 成為拉文 \n 的記憶在這。	[0, 20, 'DFT_R5']
dm05_00120k_020	後來你遇到 \n 其他重力操控者。	[0, 14, 'DFT_R5']
dm05_00120k_030	你還是得想起來。 \n 找出剩下的記憶。	[0, 17, 'DFT_R5']
dm05_00121	我得盡快想起我是誰。	[0, 10, 'DFT_R5']
dm05_00130	我遇見柯西時，聽見有個聲音在叫我。	[0, 17, 'DFT_R5']
dm05_00131	跟她的聲音好像。	[0, 8, 'DFT_R5']
dm05_00132	我們第一次見面，我就覺得我認識她。	[0, 17, 'DFT_R5']
dm05_00150k_010	你真以為拿我有辦法？	[0, 10, 'DFT_R5']
dm05_00150k_020	想取我力量 \n 你就是不夠格。	[0, 13, 'DFT_R5']
dm05_00150k_030	什麼意思！？	[0, 6, 'DFT_R5']
dm05_00150k_040	你還無力除掉她。 \n 她會再回來。	[0, 15, 'DFT_R5']
dm05_00155k_010	你真以為拿我有辦法？	[0, 10, 'DFT_R5']
dm05_00155k_020	她還沒死！？	[0, 6, 'DFT_R5']
dm05_00155k_030	得找出能 \n 永久擊敗他們 \n 的力量。	[0, 16, 'DFT_R5']
dm05_00160k_010	精神可嘉。	[0, 5, 'DFT_R5']
dm05_00160k_020	但要阻止我 \n 那樣還不夠。	[0, 12, 'DFT_R5']
dm05_00160k_030	他會一直回來， \n 是吧？	[0, 11, 'DFT_R5']
dm05_00160k_040	恐怕是。 \n 你還無力擊敗他。	[0, 13, 'DFT_R5']
dm05_00165k_010	還不賴嘛！	[0, 5, 'DFT_R5']
dm05_00165k_020	但還是打 \n 不倒我。	[0, 9, 'DFT_R5']
dm05_00165k_030	他還沒死！？	[0, 6, 'DFT_R5']
dm05_00165k_040	你的力量 \n 不足以擊 \n 敗他們。	[0, 14, 'DFT_R5']
dm05_00170k_010	我的記憶在哪！？	[0, 8, 'DFT_R5']
dm05_00170k_020	計畫有變。 \n 反擊。	[0, 9, 'DFT_R5']
dm05_00170k_030	怎麼反擊！？	[0, 6, 'DFT_R5']
dm05_00170k_040	你的記憶跟 \n 光明與黑暗 \n 元素有關連。	[0, 18, 'DFT_R5']
dm05_00170k_050	擊敗他們有助我 \n 找回遺失的記憶。	[0, 16, 'DFT_R5']
dm05_00210k_010	我想起來了…	[0, 6, 'DFT_R5']
dm05_00210k_020	現在你有能力 \n 獲得光明 \n 與黑暗的元素。	[0, 19, 'DFT_R5']
dm05_00210k_030	想像主！你逃不了的。	[0, 10, 'DFT_R5']
dm05_00210k_040	少了光明與黑暗， \n 這世界就不存在， \n 我們沒那麼好控制。	[0, 27, 'DFT_R5']
dm05_00210k_050	偉大的想像主 \n 跟人類廝混…	[0, 13, 'DFT_R5']
dm05_00210k_060	我對你很失望。	[0, 7, 'DFT_R5']
dm05_00210k_070	我沒干涉， \n 只有引導。	[0, 11, 'DFT_R5']
dm05_00210k_080	拉文，快點。 \n 我們需要他們 \n 的力量才能讓 \n 一切恢復原狀。	[0, 28, 'DFT_R5']
dm05_01000	擊敗盧米諾與天妮布莉亞！	[0, 12, 'DFT_YY6']
dm05_01001	我得打敗他們讓一切恢復正常！	[0, 14, 'DFT_R5']
dm05_01002	我會奪得你的力量！	[0, 9, 'DFT_R5']
dm05_01003	我不會放棄！	[0, 6, 'DFT_R5']
dm05_01004	只有我能拯救大家。	[0, 9, 'DFT_R5']
dm05_01005	再一下…	[0, 4, 'DFT_R5']
dm05_01006	這次你們逃不掉了！	[0, 9, 'DFT_R5']
dm05_01007	畢特： \n 他們要提升彼此的力量。	[0, 4, 'DFT_R5'], [4, 15, 'DFT_R5']
dm05_01008	畢特： \n 他們準備要提升彼此的力量。	[0, 4, 'DFT_R5'], [4, 17, 'DFT_R5']
dm05_01009	畢特： \n 你得在他們力量上升前，阻止他們。	[0, 4, 'DFT_R5'], [4, 20, 'DFT_R5']
dm05_01010	畢特： \n 別讓他們提升彼此的力量。	[0, 4, 'DFT_R5'], [4, 16, 'DFT_R5']
dm05_01011	不，我讓他們力量強化了！	[0, 12, 'DFT_R5']
dm05_01012	這樣更麻煩了。	[0, 7, 'DFT_R5']
dm05_01013	太好了，他們現在更強大了。	[0, 13, 'DFT_R5']
dm05_01014	成功阻撓他們了。	[0, 8, 'DFT_R5']
dm05_01015	喔不，你們力量沒有強化。	[0, 12, 'DFT_R5']
dm05_01016	阻止他們了。	[0, 6, 'DFT_R5']
dm05_01017	畢特： \n 他們回復正常了，趁現在反擊。	[0, 4, 'DFT_R5'], [4, 18, 'DFT_R5']
dm05_01018	畢特： \n 他們暫時用盡力量了，好機會！	[0, 4, 'DFT_R5'], [4, 18, 'DFT_R5']
dm05_01019	畢特： \n 他們喪失力量了，現在正是攻擊的機會。	[0, 4, 'DFT_R5'], [4, 22, 'DFT_R5']
dm05_01030	這是什麼光…？	[0, 7, 'DFT_R5']
dm05_01031	畢特： \n 這光會帶你找到遺失的記憶。	[0, 4, 'DFT_R5'], [4, 17, 'DFT_R5']
dm05_01032	這光會帶我找到一段記憶。	[0, 12, 'DFT_R5']
dm05_01033	找回下一段記憶的機會來了！	[0, 13, 'DFT_R5']
dm05_01034	這光會指引我到該去的地方。	[0, 13, 'DFT_R5']
dm05_01035	畢特： \n 我在這沒有感應到任何記憶，到別地方試試看。	[0, 4, 'DFT_R5'], [4, 25, 'DFT_R5']
dm05_01036	畢特： \n 這邊沒有任何記憶。	[0, 4, 'DFT_R5'], [4, 13, 'DFT_R5']
dm05_01037	畢特： \n 到別處找找你的記憶。	[0, 4, 'DFT_R5'], [4, 14, 'DFT_R5']
dm05_01038	畢特： \n 我感覺到這有你遺失的記憶，快四處找找。	[0, 4, 'DFT_R5'], [4, 23, 'DFT_R5']
dm05_01039	畢特： \n 我感覺到這附近有遺失的記憶。	[0, 4, 'DFT_R5'], [4, 18, 'DFT_R5']
dm05_01040	畢特： \n 感覺這邊找得到遺失的記憶。	[0, 4, 'DFT_R5'], [4, 17, 'DFT_R5']
dm05_01041	找回遺失的記憶才能打敗他們。	[0, 14, 'DFT_R5']
dm05_01042	畢特： \n 我感應到那邊有遺失的記憶。	[0, 4, 'DFT_R5'], [4, 17, 'DFT_R5']
dm05_01043	畢特： \n 我感覺這邊沒有記憶，你該往上走。	[0, 4, 'DFT_R5'], [4, 20, 'DFT_R5']
