Reference Name	Text	Font
dm04_00110k_130	不知怎地 \n 好像什么问题 \n 都跟你有关。	[0, 18, 'DFHEI5-V-SONY']
dm04_00205k_010	哈哈哈！	[0, 4, 'DFHEI5-V-SONY']
dm04_00205k_020	很久没有变成 \n 这种形态了， \n 我都快忘了 \n 是何种感觉了。	[0, 27, 'DFHEI5-V-SONY']
dm04_00205k_030	你是谁， \n 敢于召唤 \n 光明元素？	[0, 15, 'DFHEI5-V-SONY']
dm04_00205k_033	人类怎么进得了 \n 这个平台？	[0, 13, 'DFHEI5-V-SONY']
dm04_00205k_035	难道是那些 \n 所谓的造物主 \n 利用你来达成 \n 他们肮脏的目的？	[0, 28, 'DFHEI5-V-SONY']
dm04_00205k_038	我来这里有我 \n 自己的理由。	[0, 13, 'DFHEI5-V-SONY']
dm04_00205k_039	我得带你回方舟， \n 才能启动方舟、 \n 修复世界。	[0, 22, 'DFHEI5-V-SONY']
dm04_00205k_040	哈！ \n 你认为你能 \n 控制我吗？	[0, 14, 'DFHEI5-V-SONY']
dm04_00205k_050	那就证明你的实力吧！	[0, 10, 'DFHEI5-V-SONY']
dm04_00205k_060	这应该会很有趣。	[0, 8, 'DFHEI5-V-SONY']
dm04_00208k_010	他发生 \n 什么事了？	[0, 9, 'DFHEI5-V-SONY']
dm04_00208k_020	哈哈哈！ \n 力量流过了 \n 我的身体。	[0, 16, 'DFHEI5-V-SONY']
dm04_00208k_030	什么都 \n 不能阻止 \n 光明！	[0, 12, 'DFHEI5-V-SONY']
dm04_00210k_003	辛亚奈， \n 你也在这里？	[0, 11, 'DFHEI5-V-SONY']
dm04_00210k_006	造物主辛亚奈的 \n 深处沉睡着 \n 强大的力量。	[0, 20, 'DFHEI5-V-SONY']
dm04_00210k_010	有光明的地方， \n 就有黑暗。	[0, 13, 'DFHEI5-V-SONY']
dm04_00210k_020	保护 \n 暗之奈维...	[0, 10, 'DFHEI5-V-SONY']
dm04_00210k_030	击败 \n 光之奈维。	[0, 8, 'DFHEI5-V-SONY']
dm04_00210k_040	黑暗是朋友， \n 光明是敌人。 \n 明白了，和我 \n 之前做的正相反。	[0, 29, 'DFHEI5-V-SONY']
dm04_00310k_010	唉！	[0, 2, 'DFHEI5-V-SONY']
dm04_00310k_020	我就觉得 \n 闻到你们的臭味。	[0, 13, 'DFHEI5-V-SONY']
dm04_00310k_030	嗅觉、视觉、味觉、 \n 触觉，我真讨厌 \n 这个样子。	[0, 23, 'DFHEI5-V-SONY']
dm04_00310k_035	你竟敢召唤 \n 天妮布莉亚， \n 黑暗之 \n 元素？	[0, 20, 'DFHEI5-V-SONY']
dm04_00310k_040	我给你一次机会。 \n 马上离开， \n 我就饶你一命。	[0, 22, 'DFHEI5-V-SONY']
dm04_00310k_050	我不离开， \n 我来这里是要 \n 获得你的力量！	[0, 20, 'DFHEI5-V-SONY']
dm04_00310k_060	那就让我来告诉你 \n 闯入黑暗的愚人 \n 会有何种 \n 下场。	[0, 25, 'DFHEI5-V-SONY']
dm04_00318k_010	啊，黑暗流过了 \n 我的身体...	[0, 15, 'DFHEI5-V-SONY']
dm04_00318k_020	光明元素 \n 喜欢主动出击。	[0, 12, 'DFHEI5-V-SONY']
dm04_00318k_030	与看不见 \n 的敌人 \n 战斗会 \n 倍加困难。	[0, 18, 'DFHEI5-V-SONY']
dm04_00318k_033	我可以闻到 \n 你散发出的情感。	[0, 14, 'DFHEI5-V-SONY']
dm04_00318k_036	爱，高尚，哼... \n 毫无价值的概念。	[0, 18, 'DFHEI5-V-SONY']
dm04_00318k_040	等我击败你， \n 就知道他们有 \n 没有价值了！	[0, 20, 'DFHEI5-V-SONY']
dm04_00410k_010	希望能有 \n 时间来庆祝 \n 你的胜利...	[0, 18, 'DFHEI5-V-SONY']
dm04_00410k_020	但你必须 \n 离开这里了。 \n 尽快。	[0, 15, 'DFHEI5-V-SONY']
dm04_00410k_030	没了光明和 \n 黑暗元素， \n 这个世界即将 \n 分崩离析。	[0, 24, 'DFHEI5-V-SONY']
dm04_00410k_040	我们会尽力 \n 维持住这个地方， \n 但它仍将 \n 崩溃。	[0, 23, 'DFHEI5-V-SONY']
dm04_00410k_050	我懂了， \n 快说出口在哪！	[0, 12, 'DFHEI5-V-SONY']
dm04_00410k_060	要走要快。	[0, 5, 'DFHEI5-V-SONY']
dm04_00410k_070	出口就在前面。	[0, 7, 'DFHEI5-V-SONY']
dm04_00500m_010	必须抓紧时间了。	[0, 8, 'DFHEI5-V-SONY']
dm04_01000	击败暗之奈维 \n 来召唤光明。	[0, 13, 'DFHEI5-V-SONY']
dm04_01001	看来我得击败所有的暗之奈维。	[0, 14, 'DFHEI5-V-SONY']
dm04_01002	不！	[0, 2, 'DFHEI5-V-SONY']
dm04_01003	好像有效了！	[0, 6, 'DFHEI5-V-SONY']
dm04_01004	就这样继续下去！	[0, 8, 'DFHEI5-V-SONY']
dm04_01005	很顺利！	[0, 4, 'DFHEI5-V-SONY']
dm04_01006	只剩一区了！	[0, 6, 'DFHEI5-V-SONY']
dm04_01007	最后一区了！	[0, 6, 'DFHEI5-V-SONY']
dm04_01008	对方偷走了一区！	[0, 8, 'DFHEI5-V-SONY']
dm04_01009	我失了一区，但没关系。	[0, 11, 'DFHEI5-V-SONY']
dm04_01010	失了一区，但不要紧。	[0, 10, 'DFHEI5-V-SONY']
dm04_01011	再被抢走一区就不妙了！	[0, 11, 'DFHEI5-V-SONY']
dm04_01012	有一区被对方夺走了。	[0, 10, 'DFHEI5-V-SONY']
dm04_01013	我得带光明奈维走才行！	[0, 11, 'DFHEI5-V-SONY']
dm04_01014	如果附近有任何暗之奈维，我就无法夺下这区域。	[0, 22, 'DFHEI5-V-SONY']
dm04_01015	我必须击败那些暗之奈维，夺取它们的区域。	[0, 20, 'DFHEI5-V-SONY']
dm04_01016	我最好动作快点，不然光之奈维就有麻烦了。	[0, 20, 'DFHEI5-V-SONY']
dm04_01020	盖德： \n 光明黯淡了，你得反击！	[0, 4, 'DFHEI5-V-SONY'], [4, 15, 'DFHEI5-V-SONY']
dm04_01021	盖德： \n 从暗之奈维手中保护光明。	[0, 4, 'DFHEI5-V-SONY'], [4, 16, 'DFHEI5-V-SONY']
dm04_01030	盖德： \n 暗之奈维来偷取光明了。	[0, 4, 'DFHEI5-V-SONY'], [4, 15, 'DFHEI5-V-SONY']
dm04_01031	盖德： \n 更多的暗之奈维来了。	[0, 4, 'DFHEI5-V-SONY'], [4, 14, 'DFHEI5-V-SONY']
dm04_01032	盖德： \n 当心，更多的暗之奈维出现了。	[0, 4, 'DFHEI5-V-SONY'], [4, 18, 'DFHEI5-V-SONY']
dm04_01033	盖德： \n 小心别让暗之奈维夺走你的区域。	[0, 4, 'DFHEI5-V-SONY'], [4, 19, 'DFHEI5-V-SONY']
dm04_01034	盖德： \n 光明消失了...暗之奈维夺走了一切。	[0, 4, 'DFHEI5-V-SONY'], [4, 22, 'DFHEI5-V-SONY']
dm04_01035	盖德： \n 做得好，你帮助光明夺下了区域！	[0, 4, 'DFHEI5-V-SONY'], [4, 19, 'DFHEI5-V-SONY']
dm04_01036	盖德： \n 光明元素...苏醒了！	[0, 4, 'DFHEI5-V-SONY'], [4, 15, 'DFHEI5-V-SONY']
dm04_01037	盖德： \n 还剩一个！	[0, 4, 'DFHEI5-V-SONY'], [4, 9, 'DFHEI5-V-SONY']
dm04_01038	盖德： \n 又为光明取下一区了！	[0, 4, 'DFHEI5-V-SONY'], [4, 14, 'DFHEI5-V-SONY']
dm04_01039	盖德： \n 继续努力！	[0, 4, 'DFHEI5-V-SONY'], [4, 9, 'DFHEI5-V-SONY']
dm04_01040	盖德： \n 暗之奈维夺走了一些光明。	[0, 4, 'DFHEI5-V-SONY'], [4, 16, 'DFHEI5-V-SONY']
dm04_01050	我得回去战斗。	[0, 7, 'DFHEI5-V-SONY']
dm04_02000	击败卢米诺	[0, 5, 'DFHEI5-V-SONY']
dm04_02001	在拿到光明元素前我不能离开。	[0, 14, 'DFHEI5-V-SONY']
dm04_02002	盖德：他在吸收光明！	[0, 10, 'DFHEI5-V-SONY']
dm04_02003	盖德：击败光之奈维来阻止他！	[0, 14, 'DFHEI5-V-SONY']
dm04_02004	盖德：你不能让他成功吸收光明。	[0, 15, 'DFHEI5-V-SONY']
dm04_02005	盖德：有了光明的力量，他变得空前的强大。	[0, 20, 'DFHEI5-V-SONY']
dm04_02006	盖德：当心，他现在非常强大！	[0, 14, 'DFHEI5-V-SONY']
dm04_02007	盖德：他比刚才更加危险了。	[0, 13, 'DFHEI5-V-SONY']
dm04_02008	盖德：干得好，这样他就无法提升力量了。	[0, 19, 'DFHEI5-V-SONY']
dm04_02009	盖德：你制止了他提升力量的企图。	[0, 16, 'DFHEI5-V-SONY']
dm04_02010	盖德：现在没有可供他吸收的光明了。	[0, 17, 'DFHEI5-V-SONY']
dm04_02011	盖德：他恢复正常了，攻击的时候到了！	[0, 18, 'DFHEI5-V-SONY']
dm04_02012	盖德：看来他的力量衰减了。	[0, 13, 'DFHEI5-V-SONY']
dm04_02013	盖德：再次攻击他的机会来了！	[0, 14, 'DFHEI5-V-SONY']
dm04_02020	盖德： \n 击败他，获取光明元素。	[0, 4, 'DFHEI5-V-SONY'], [4, 15, 'DFHEI5-V-SONY']
dm04_02021	盖德： \n 呃哦，另一个区域亮了起来。	[0, 4, 'DFHEI5-V-SONY'], [4, 17, 'DFHEI5-V-SONY']
dm04_02022	盖德： \n 有一个区域在产生光明。	[0, 4, 'DFHEI5-V-SONY'], [4, 15, 'DFHEI5-V-SONY']
dm04_02023	盖德： \n 击败光之奈维来移除那片光明！	[0, 4, 'DFHEI5-V-SONY'], [4, 18, 'DFHEI5-V-SONY']
dm04_02024	盖德： \n 不妙！他要开始吸收光明了！	[0, 4, 'DFHEI5-V-SONY'], [4, 17, 'DFHEI5-V-SONY']
dm04_02025	盖德: \n 击败光之奈维，让那区域回归黑暗。	[0, 4, 'DFHEI5-V-SONY'], [4, 20, 'DFHEI5-V-SONY']
dm04_02026	卢米诺： \n 想不到人类也这么厉害？	[0, 5, 'DFHEI5-V-SONY'], [5, 16, 'DFHEI5-V-SONY']
dm04_02027	卢米诺： \n 谢谢你让我兴味盎然。	[0, 5, 'DFHEI5-V-SONY'], [5, 15, 'DFHEI5-V-SONY']
dm04_02028	卢米诺： \n 我们来点更刺激的吧！	[0, 5, 'DFHEI5-V-SONY'], [5, 15, 'DFHEI5-V-SONY']
dm04_02029	我不能离开战斗！	[0, 8, 'DFHEI5-V-SONY']
dm04_02040	发生什么事了？	[0, 7, 'DFHEI5-V-SONY']
dm04_02041	卢米诺： \n 让你看看光明的真正的力量！	[0, 5, 'DFHEI5-V-SONY'], [5, 18, 'DFHEI5-V-SONY']
dm04_02050	盖德： \n 做得好！你获取了光明元素。	[0, 4, 'DFHEI5-V-SONY'], [4, 17, 'DFHEI5-V-SONY']
dm04_03000	击败光之奈维 \n 来召唤黑暗	[0, 12, 'DFHEI5-V-SONY']
dm04_03001	这次暗之奈维帮我...	[0, 11, 'DFHEI5-V-SONY']
dm04_03002	我失败了...	[0, 7, 'DFHEI5-V-SONY']
dm04_03003	这就对了。	[0, 5, 'DFHEI5-V-SONY']
dm04_03004	就这样继续下去…！	[0, 9, 'DFHEI5-V-SONY']
dm04_03005	很顺利！	[0, 4, 'DFHEI5-V-SONY']
dm04_03006	只剩一区了！	[0, 6, 'DFHEI5-V-SONY']
dm04_03007	最后一区了！	[0, 6, 'DFHEI5-V-SONY']
dm04_03008	对方偷走了一区！	[0, 8, 'DFHEI5-V-SONY']
dm04_03009	我失了一区，但没关系。	[0, 11, 'DFHEI5-V-SONY']
dm04_03010	失了一区，但不要紧。	[0, 10, 'DFHEI5-V-SONY']
dm04_03011	再被抢走一区就不妙了！	[0, 11, 'DFHEI5-V-SONY']
dm04_03012	它们夺取了一个区域。	[0, 10, 'DFHEI5-V-SONY']
dm04_03013	看来这次帮我守卫区域的是暗之奈维...	[0, 19, 'DFHEI5-V-SONY']
dm04_03014	如果附近有任何光之奈维，我就无法夺下这区域。	[0, 22, 'DFHEI5-V-SONY']
dm04_03015	我得在光之奈维把我们淹没前击败它们。	[0, 18, 'DFHEI5-V-SONY']
dm04_03016	我得击败更多的光之奈维来扩张黑暗。	[0, 17, 'DFHEI5-V-SONY']
dm04_03020	辛亚奈： \n 黑暗在退却。	[0, 5, 'DFHEI5-V-SONY'], [5, 11, 'DFHEI5-V-SONY']
dm04_03021	辛亚奈： \n 你必须保护黑暗。	[0, 5, 'DFHEI5-V-SONY'], [5, 13, 'DFHEI5-V-SONY']
dm04_03022	辛亚奈： \n 光之奈维出来扼杀黑暗了！	[0, 5, 'DFHEI5-V-SONY'], [5, 17, 'DFHEI5-V-SONY']
dm04_03023	辛亚奈： \n 更多的光之奈维出现了。	[0, 5, 'DFHEI5-V-SONY'], [5, 16, 'DFHEI5-V-SONY']
dm04_03024	辛亚奈： \n 光之奈维出击了。	[0, 5, 'DFHEI5-V-SONY'], [5, 13, 'DFHEI5-V-SONY']
dm04_03025	辛亚奈： \n 光之奈维朝着黑暗过去了。	[0, 5, 'DFHEI5-V-SONY'], [5, 17, 'DFHEI5-V-SONY']
dm04_03026	辛亚奈： \n 黑暗已被光明吞没。	[0, 5, 'DFHEI5-V-SONY'], [5, 14, 'DFHEI5-V-SONY']
dm04_03027	辛亚奈： \n 黑暗已笼罩一切。	[0, 5, 'DFHEI5-V-SONY'], [5, 13, 'DFHEI5-V-SONY']
dm04_03028	辛亚奈： \n 黑暗元素要来了。	[0, 5, 'DFHEI5-V-SONY'], [5, 13, 'DFHEI5-V-SONY']
dm04_03029	辛亚奈： \n 只剩一角光明了。	[0, 5, 'DFHEI5-V-SONY'], [5, 13, 'DFHEI5-V-SONY']
dm04_03030	辛亚奈： \n 光明消失了。	[0, 5, 'DFHEI5-V-SONY'], [5, 11, 'DFHEI5-V-SONY']
dm04_03031	辛亚奈： \n 你快成功了。	[0, 5, 'DFHEI5-V-SONY'], [5, 11, 'DFHEI5-V-SONY']
dm04_03032	辛亚奈： \n 光明已在此生根。	[0, 5, 'DFHEI5-V-SONY'], [5, 13, 'DFHEI5-V-SONY']
dm04_04000	击败天妮布莉亚	[0, 7, 'DFHEI5-V-SONY']
dm04_04001	在拿到黑暗元素前我不能离开。	[0, 14, 'DFHEI5-V-SONY']
dm04_04002	辛亚奈：她在吸收黑暗。	[0, 11, 'DFHEI5-V-SONY']
dm04_04003	辛亚奈：你必须击败暗之奈维，切断她的力量。	[0, 21, 'DFHEI5-V-SONY']
dm04_04004	辛亚奈：你不能让她吸收所有的那些黑暗。	[0, 19, 'DFHEI5-V-SONY']
dm04_04005	辛亚奈：吸收了那么多黑暗，她已变得空前强大。	[0, 22, 'DFHEI5-V-SONY']
dm04_04006	辛亚奈：小心，现在她更加强大了。	[0, 16, 'DFHEI5-V-SONY']
dm04_04007	辛亚奈：注意防御，她准备展开攻击了。	[0, 18, 'DFHEI5-V-SONY']
dm04_04008	辛亚奈：你成功阻止她继续吸收黑暗。	[0, 17, 'DFHEI5-V-SONY']
dm04_04009	辛亚奈：你让她无法吸收黑暗了。	[0, 15, 'DFHEI5-V-SONY']
dm04_04010	辛亚奈：她没办法再吸收任何力量。	[0, 16, 'DFHEI5-V-SONY']
dm04_04011	辛亚奈：她恢复正常了。	[0, 11, 'DFHEI5-V-SONY']
dm04_04012	辛亚奈：她用完了之前吸收的那些力量。	[0, 18, 'DFHEI5-V-SONY']
dm04_04013	辛亚奈：你反击的机会来了。	[0, 13, 'DFHEI5-V-SONY']
dm04_04020	辛亚奈： \n 击败她，才能得到所需的黑暗元素。	[0, 5, 'DFHEI5-V-SONY'], [5, 21, 'DFHEI5-V-SONY']
dm04_04021	天妮布莉亚： \n 呃...你们人类真是恶劣。	[0, 7, 'DFHEI5-V-SONY'], [7, 20, 'DFHEI5-V-SONY']
dm04_04022	天妮布莉亚： \n 你敢攻击我？	[0, 7, 'DFHEI5-V-SONY'], [7, 13, 'DFHEI5-V-SONY']
dm04_04023	天妮布莉亚： \n 可恶的东西，你为什么不肯放弃？	[0, 7, 'DFHEI5-V-SONY'], [7, 22, 'DFHEI5-V-SONY']
dm04_04024	我不能离开战斗！	[0, 8, 'DFHEI5-V-SONY']
dm04_04025	辛亚奈︰ \n 又一个区域变暗了。	[0, 5, 'DFHEI5-V-SONY'], [5, 14, 'DFHEI5-V-SONY']
dm04_04026	辛亚奈： \n 你不能让她接触黑暗。	[0, 5, 'DFHEI5-V-SONY'], [5, 15, 'DFHEI5-V-SONY']
dm04_04027	辛亚奈： \n 击败暗之奈维，切断她与黑暗的联系。	[0, 5, 'DFHEI5-V-SONY'], [5, 22, 'DFHEI5-V-SONY']
dm04_04030	辛亚奈： \n 你不能让她通过那些奈维吸收黑暗。	[0, 5, 'DFHEI5-V-SONY'], [5, 21, 'DFHEI5-V-SONY']
dm04_04031	辛亚奈： \n 移除暗之奈维，让光明祛除黑暗。	[0, 5, 'DFHEI5-V-SONY'], [5, 20, 'DFHEI5-V-SONY']
dm04_04050	辛亚奈： \n 你控制了黑暗元素，不过有个问题。	[0, 5, 'DFHEI5-V-SONY'], [5, 21, 'DFHEI5-V-SONY']
dm04_05000	逃离	[0, 2, 'DFHEI5-V-SONY']
dm04_05001	我必须离开这里！	[0, 8, 'DFHEI5-V-SONY']
dm04_05002	啊！	[0, 2, 'DFHEI5-V-SONY']
dm04_05003	我必须离开这里！	[0, 8, 'DFHEI5-V-SONY']
dm04_05004	我不能安全通过这里。	[0, 10, 'DFHEI5-V-SONY']
dm04_05005	盖德： \n 跟着光明之路。	[0, 4, 'DFHEI5-V-SONY'], [4, 11, 'DFHEI5-V-SONY']
dm04_05006	辛亚奈： \n 黑暗之中才安全。	[0, 5, 'DFHEI5-V-SONY'], [5, 13, 'DFHEI5-V-SONY']
dm04_05007	辛亚奈： \n 这个平台要崩毁了。	[0, 5, 'DFHEI5-V-SONY'], [5, 14, 'DFHEI5-V-SONY']
dm04_05008	倒计时	[0, 3, 'DFHEI5-V-SONY']
dm04_05009	盖德： \n 来吧，再前进几步！	[0, 4, 'DFHEI5-V-SONY'], [4, 13, 'DFHEI5-V-SONY']
dm04_05010	盖德： \n 你可以从这里离开！	[0, 4, 'DFHEI5-V-SONY'], [4, 13, 'DFHEI5-V-SONY']
dm04_05011	盖德： \n 就快到了！	[0, 4, 'DFHEI5-V-SONY'], [4, 9, 'DFHEI5-V-SONY']
