Reference Name	Text	Font
dm02_00110k_180	Wenn du dich nicht \n beeilst, werden die \n Monster alles fressen, \n auch dich.	[0, 72, 'DINRoundOffcPro']
dm02_00110k_190	Was wird geschehen, wenn \n sie mich fressen? \n Werde ich sterben?	[0, 61, 'DINRoundOffcPro']
dm02_00110k_200	Ja ... \n Du musst dich beeilen.	[0, 29, 'DINRoundOffcPro']
dm02_00110k_210	Ich verstehe es jetzt. \n Ich werde meine \n Erinnerungen finden, \n bevor sie mich kriegen.	[0, 83, 'DINRoundOffcPro']
dm02_00111	Er sagte nie Nein, wenn ich ihn fragte, ob er mir etwas malt.	[0, 61, 'DINRoundOffcPro']
dm02_00112	Ich liebte geflügelte Wesen.	[0, 28, 'DINRoundOffcPro']
dm02_00113	Als unser Vogel starb, war Zaza da, um mich zu trösten.	[0, 55, 'DINRoundOffcPro']
dm02_00114	Irgendwann war ich alt genug, um zur Schule zu gehen.	[0, 53, 'DINRoundOffcPro']
dm02_00115	Ich habe mich riesig gefreut, denn das hieß, dass ich den ganzen \n Tag mit Zaza verbringen konnte.	[0, 96, 'DINRoundOffcPro']
dm02_00116	Zaza nahm mich an der Hand und brachte mich zum Schulbus.	[0, 57, 'DINRoundOffcPro']
dm02_00117	Oh, ich muss mich beeilen, sonst komme ich zu spät!	[0, 51, 'DINRoundOffcPro']
dm02_00119	Meine erste Erinnerung ... Zazas Lächeln.	[0, 41, 'DINRoundOffcPro']
dm02_00120	Ich hing immer an Zazas Rockzipfel.	[0, 35, 'DINRoundOffcPro']
dm02_00120k_010	Ich muss mich beeilen, \n sonst verpasse ich den \n Bus!	[0, 50, 'DINRoundOffcPro']
dm02_00120k_020	Moment mal ... \n Warum bekomme ich so ein \n übles Gefühl?	[0, 53, 'DINRoundOffcPro']
dm02_00120k_030	Ist mir \n im Bus etwas \n zugestoßen?	[0, 32, 'DINRoundOffcPro']
dm02_00120k_040	Das gefällt mir nicht.	[0, 22, 'DINRoundOffcPro']
dm02_00121	Jeder dachte, Zaza sei mein Bruder, sogar ich selbst.	[0, 53, 'DINRoundOffcPro']
dm02_00122	Wenn mir das Heulen des Windes Angst machte, hielt Zaza mir \n die Ohren zu.	[0, 73, 'DINRoundOffcPro']
dm02_00123	Wenn es kalt war, hielt Zaza meine Hände, um sie zu wärmen.	[0, 59, 'DINRoundOffcPro']
dm02_00124	Zaza nahm mich überallhin mit.	[0, 30, 'DINRoundOffcPro']
dm02_00125	Zaza war derjenige, der sich für mich einsetzte, wenn ich \n geärgert wurde.	[0, 73, 'DINRoundOffcPro']
dm02_00126	Ich wollte ein Junge sein, nur damit ich für immer mit Zaza \n befreundet sein könnte.	[0, 83, 'DINRoundOffcPro']
dm02_00127	Ich schnitt mir sogar die Haare ab, um Zaza ähnlicher zu sehen.	[0, 63, 'DINRoundOffcPro']
dm02_00128	Wann immer ich nach Zaza rief, kam er auch zu mir.	[0, 50, 'DINRoundOffcPro']
dm02_00129	Jeder Tag mit Zaza war ein Tag des Lächelns.	[0, 44, 'DINRoundOffcPro']
dm02_00130	Als die Erwachsenen fort waren, beschützte Zaza mich und die \n anderen.	[0, 69, 'DINRoundOffcPro']
dm02_00131	Nein, geh weg!	[0, 14, 'DINRoundOffcPro']
dm02_00132	Das Monster hat mich gesehen!	[0, 29, 'DINRoundOffcPro']
dm02_00133	Was könnte diese spezielle Erinnerung sein?	[0, 43, 'DINRoundOffcPro']
dm02_00135	Warum ist dieser Ort so verlassen?	[0, 34, 'DINRoundOffcPro']
dm02_00137	Ich muss mich daran erinnern, wer ich bin.	[0, 42, 'DINRoundOffcPro']
dm02_00305k_010	Unser Bus stürzte. \n Bis ganz nach unten \n auf den Grund \n der Erde.	[0, 62, 'DINRoundOffcPro']
dm02_00305k_020	Ich hatte Angst, \n aber Zaza war für \n mich da.	[0, 43, 'DINRoundOffcPro']
dm02_00305k_023	Genau. \n Euer Bus fiel bis \n an den Grund \n der Weltensäule.	[0, 54, 'DINRoundOffcPro']
dm02_00305k_025	Du hast das Dorf \n gefunden, das Menschen \n in der Vergangenheit \n zurückließen.	[0, 74, 'DINRoundOffcPro']
dm02_00305k_028	Als Ältester tat Zaza \n sein Bestes, um euch \n zu beschützen.	[0, 57, 'DINRoundOffcPro']
dm02_00305k_030	Zaza war ein sehr \n mutiger Junge.	[0, 32, 'DINRoundOffcPro']
dm02_00305k_040	Er war noch so jung, \n er hätte die ganzen \n furchtbaren Dinge dort \n nicht sehen sollen.	[0, 83, 'DINRoundOffcPro']
dm02_00305k_050	Er steckt gerade \n in Schwierigkeiten.	[0, 36, 'DINRoundOffcPro']
dm02_00305k_060	Möchtest du ihm helfen, \n Sachya?	[0, 31, 'DINRoundOffcPro']
dm02_00305k_070	Natürlich! \n Ich würde alles \n für Zaza tun.	[0, 40, 'DINRoundOffcPro']
dm02_00305k_080	Freut mich zu hören. \n Er ist hier drüben.	[0, 40, 'DINRoundOffcPro']
dm02_00310k_010	Die Erwachsenen sind \n nicht da, also muss ich \n die Verantwortung \n übernehmen.	[0, 74, 'DINRoundOffcPro']
dm02_00310k_020	Sie werden uns holen, \n ganz bestimmt ... \n Nicht wahr?	[0, 51, 'DINRoundOffcPro']
dm02_00310k_030	Bis dahin liegt es an \n mir, die anderen zu \n beschützen.	[0, 53, 'DINRoundOffcPro']
dm02_00310k_040	Zaza! \n Ich kann helfen.	[0, 22, 'DINRoundOffcPro']
dm02_00310k_050	Sachya ...	[0, 10, 'DINRoundOffcPro']
dm02_00310k_060	Ich kann alles tun! \n Ich habe keine Angst ...	[0, 44, 'DINRoundOffcPro']
dm02_00310k_070	Ich weiß, dass du keine \n hast. Du warst schon \n immer hart im Nehmen.	[0, 66, 'DINRoundOffcPro']
dm02_00310k_080	Okay, du kannst mir \n da bei einer Sache \n helfen.	[0, 46, 'DINRoundOffcPro']
dm02_00310k_090	Durchsuche den Müll, der \n von oben herabgeworfen \n wird, nach etwas \n Nützlichem.	[0, 76, 'DINRoundOffcPro']
dm02_00310k_100	Meinst du, \n du schaffst das?	[0, 27, 'DINRoundOffcPro']
dm02_00310k_110	Wir brauchen alle \n Vorräte, die wir kriegen \n können.	[0, 50, 'DINRoundOffcPro']
dm02_00310k_120	Überlass das mir! \n Ich werde etwas Gutes \n für dich finden.	[0, 56, 'DINRoundOffcPro']
dm02_00310k_130	Sei bitte vorsichtig. \n Ich will nicht, dass dir \n irgendetwas geschieht.	[0, 69, 'DINRoundOffcPro']
dm02_00310k_140	Mir passiert schon \n nichts, Zaza!	[0, 32, 'DINRoundOffcPro']
dm02_00320k_010	Was ist denn das? \n Ist das mit dem anderen \n Zeug runtergefallen?	[0, 62, 'DINRoundOffcPro']
dm02_00320k_020	Hey, es macht \n seltsame Geräusche.	[0, 33, 'DINRoundOffcPro']
dm02_00320k_030	Vielleicht ist es das \n Luftboot von \n irgendjemandem?	[0, 50, 'DINRoundOffcPro']
dm02_00320k_040	Wenn es noch \n funktioniert, kann es \n uns nach Hause bringen!	[0, 58, 'DINRoundOffcPro']
dm02_00320k_050	Das muss ich Zaza \n erzählen!	[0, 27, 'DINRoundOffcPro']
dm02_00320k_060	Hm, ich frage mich, ob \n ich es zurückfliegen \n kann ...	[0, 52, 'DINRoundOffcPro']
dm02_00400m_010	Diese seltsame, uralte Maschine brachte \n mein jüngeres Ich zurück nach Hekseville.	[0, 81, 'DINRoundOffcPro']
dm02_00400m_020	Doch es war nicht mehr das Hekseville, das ich kannte. \n Und ich war allein.	[0, 74, 'DINRoundOffcPro']
dm02_00400m_030	Hekseville hatte sich ohne uns verändert.	[0, 41, 'DINRoundOffcPro']
dm02_00400m_040	Seit unserem Unfall war ein halbes Jahrhundert vergangen.	[0, 57, 'DINRoundOffcPro']
dm02_00400m_050	Alleine zu leben, war nicht einfach. \n Ich war verängstigt, bis ...	[0, 65, 'DINRoundOffcPro']
dm02_00400m_060	Xii ...	[0, 7, 'DINRoundOffcPro']
dm02_00405k_010	Willkommen zurück, \n Raven.	[0, 25, 'DINRoundOffcPro']
dm02_00405k_020	Du ...	[0, 6, 'DINRoundOffcPro']
dm02_00405k_030	Die arme Sachya war so \n allein, als sie nach \n Hekseville zurückkehrte.	[0, 68, 'DINRoundOffcPro']
dm02_00405k_032	Du hast herausgefunden, \n dass die Zeit am Grund \n der Welt andersartig \n fließt.	[0, 75, 'DINRoundOffcPro']
dm02_00405k_034	Unten vergingen nur ein \n paar Monate, doch in \n Hekseville verstrich ein \n halbes Jahrhundert.	[0, 89, 'DINRoundOffcPro']
dm02_00405k_036	Zazas Eltern \n waren nicht mehr da.	[0, 33, 'DINRoundOffcPro']
dm02_00405k_038	Und du bliebst ganz \n allein, nur auf dich \n gestellt.	[0, 50, 'DINRoundOffcPro']
dm02_00405k_040	Doch dann hast du Xii \n getroffen und wurdest \n eine mächtige \n Gravitations-Shifterin.	[0, 81, 'DINRoundOffcPro']
dm02_00405k_050	Du hast hart gearbeitet, \n um die Kinder zu retten, \n die du zurückgelassen \n hast.	[0, 77, 'DINRoundOffcPro']
dm02_00405k_060	Du hast alles versucht, \n was in deiner Macht \n steht, aber nichts hat \n funktioniert.	[0, 80, 'DINRoundOffcPro']
dm02_00405k_070	Das heißt, bis du mit \n der anderen Shifterin \n die Kinder in die Arche \n gebracht hast.	[0, 82, 'DINRoundOffcPro']
dm02_00405k_080	Die Arche konnte sie nur \n schützen, indem sie sie \n einschläferte.	[0, 63, 'DINRoundOffcPro']
dm02_00405k_090	Und jetzt bist du wieder \n hier und versuchst alles \n was nötig ist, \n um sie zu retten.	[0, 82, 'DINRoundOffcPro']
dm02_00405k_100	Hey, woher weißt du \n so viel über mich?	[0, 38, 'DINRoundOffcPro']
dm02_00405k_110	Ich weiß mehr über das \n Mädchen Sachya und diese \n Frau namens Raven, \n als du denkst.	[0, 81, 'DINRoundOffcPro']
dm02_00405k_120	Du bist einer von denen, \n nicht wahr? \n Wie Gade und Cyanea.	[0, 57, 'DINRoundOffcPro']
dm02_00405k_130	Ich tue, was ich kann, \n um diese Welt von Bugs \n zu befreien.	[0, 58, 'DINRoundOffcPro']
dm02_00405k_140	Man könnte mich auch \n eine Art Ingenieur \n nennen.	[0, 47, 'DINRoundOffcPro']
dm02_00405k_150	Raven, um die Gegenwart \n zu retten, musst du erst \n die Vergangenheit \n in Ordnung bringen.	[0, 86, 'DINRoundOffcPro']
dm02_00405k_160	Genau wie damals musst \n du die Kinder zur Arche \n und zurück nach \n Hekseville bringen.	[0, 82, 'DINRoundOffcPro']
dm02_00405k_170	Sie warten auf dich, \n um von dir geführt \n zu werden.	[0, 50, 'DINRoundOffcPro']
dm02_00410k_003	Das ist der Zaza, \n den ich sah, als ich die \n Säule runtergekommen \n bin.	[0, 68, 'DINRoundOffcPro']
dm02_00410k_005	Ich will nicht wissen, \n wie hart es für ihn sein \n musste, die anderen zu \n beschützen.	[0, 82, 'DINRoundOffcPro']
dm02_00410k_010	Wird die Arche uns \n auch wirklich nach Hause \n bringen?	[0, 52, 'DINRoundOffcPro']
dm02_00410k_020	Die Kinder glauben \n an dich.	[0, 27, 'DINRoundOffcPro']
dm02_00410k_030	Du machst ihnen besser \n keine falschen \n Hoffnungen ...	[0, 52, 'DINRoundOffcPro']
dm02_00410k_040	Falls das eine \n Lüge ist ...	[0, 27, 'DINRoundOffcPro']
dm02_00410k_045	Selbst wenn es nicht \n real ist, kann ich Zaza \n nicht im Stich lassen.	[0, 67, 'DINRoundOffcPro']
dm02_00410k_050	Ich bringe alle nach \n Hause, vertrau mir.	[0, 40, 'DINRoundOffcPro']
dm02_00410k_060	Ich habe es einem \n kleinen Mädchen namens \n Sachya versprochen.	[0, 60, 'DINRoundOffcPro']
dm02_00410k_070	Sachya!? \n Geht es ihr gut? \n Wo ist sie!?	[0, 38, 'DINRoundOffcPro']
dm02_00410k_080	Sie wartet auf dich. \n Jetzt hilf mir, alle auf \n die Arche zu bringen.	[0, 67, 'DINRoundOffcPro']
dm02_00500m_010	Mein neuer Freund gab mir die Kraft, die Schwerkraft zu \n kontrollieren.	[0, 70, 'DINRoundOffcPro']
dm02_00500m_020	Und ich konnte an nichts anderes denken, als die \n Kinder zu retten, die ich zurückgelassen hatte.	[0, 96, 'DINRoundOffcPro']
dm02_00500m_030	Ich arbeitete mit der anderen Shifterin zusammen, um die Kinder \n nach Hause zu bringen.	[0, 86, 'DINRoundOffcPro']
dm02_00500m_040	Mein Versprechen, sie nach Hause zu bringen, \n konnte ich nur zur Hälfte erfüllen.	[0, 80, 'DINRoundOffcPro']
dm02_00500m_050	Ich werde alles tun, was nötig ist, um dieses Versprechen \n voll zu halten! \n Um die Kinder zu retten. Und Zaza.	[0, 108, 'DINRoundOffcPro']
dm02_01000	Der Mann mit dem Hut ließ uns alle in Ruhe ...	[0, 46, 'DINRoundOffcPro']
dm02_01001	Er war der einzige Erwachsene im Bus.	[0, 37, 'DINRoundOffcPro']
dm02_01002	Die Hütten, die wir dort unten fanden, wurden von \n irgendjemandem zurückgelassen.	[0, 80, 'DINRoundOffcPro']
dm02_01003	Sie wurden zu unserem Zufluchtsort.	[0, 35, 'DINRoundOffcPro']
dm02_01004	In dem Dorf, das wir erschufen, gab es ein großes, gruseliges \n Monster.	[0, 70, 'DINRoundOffcPro']
dm02_01005	Ich hatte immer Angst, dass es mich fressen würde.	[0, 50, 'DINRoundOffcPro']
dm02_01006	Die Sachen, die vom Himmel fielen, waren unsere einzige \n Nahrungsquelle.	[0, 71, 'DINRoundOffcPro']
dm02_01007	Zaza!	[0, 5, 'DINRoundOffcPro']
dm02_01008	Finde etwas \n Nützliches für Zaza	[0, 31, 'DINRoundOffcPro']
dm02_01009	Die Brücke ...	[0, 14, 'DINRoundOffcPro']
dm02_01010	Zaza!	[0, 5, 'DINRoundOffcPro']
dm02_01011	Erkunde das seltsame Objekt	[0, 27, 'DINRoundOffcPro']
dm02_01012	Was ist das da drüben?	[0, 22, 'DINRoundOffcPro']
dm02_01013	Zaza ... Da bist du.	[0, 20, 'DINRoundOffcPro']
dm02_01014	Zaza!	[0, 5, 'DINRoundOffcPro']
dm02_02000	Beschütze Zaza, bis er \n die Arche erreicht	[0, 41, 'DINRoundOffcPro']
dm02_02001	Zaza muss unbedingt herkommen ...	[0, 33, 'DINRoundOffcPro']
dm02_02002	Wir haben es geschafft!	[0, 23, 'DINRoundOffcPro']
dm02_02003	Zaza: \n Wir müssen zur Arche gelangen und alle nach Hause bringen!	[0, 6, 'DINRoundOffcPro'], [6, 64, 'DINRoundOffcPro']
dm02_02004	Zaza: \n Ein Monster greift mich an!	[0, 6, 'DINRoundOffcPro'], [6, 33, 'DINRoundOffcPro']
dm02_02005	Zaza: \n Alles klar, weiter geht‘s!	[0, 6, 'DINRoundOffcPro'], [6, 32, 'DINRoundOffcPro']
dm02_02006	Das Ding hat meine Erinnerung gestohlen ...	[0, 43, 'DINRoundOffcPro']
dm02_02007	Zaza braucht meine Hilfe!	[0, 25, 'DINRoundOffcPro']
dm02_02008	Wir waren verängstigt und hungrig am Grund der Welt.	[0, 52, 'DINRoundOffcPro']
dm02_02009	Die Zeit war grausam. \n Sie hatte so viel verändert, und nun war ich allein.	[0, 74, 'DINRoundOffcPro']
dm02_02010	Zaza erkannte die Frau nicht, zu der ich in Hekseville geworden \n war.	[0, 68, 'DINRoundOffcPro']
dm02_02011	Seine kleine Schwester Sachya war verschwunden.	[0, 47, 'DINRoundOffcPro']
dm02_02012	So viele Male wollte ich ihm sagen, dass ich es bin.	[0, 52, 'DINRoundOffcPro']
dm02_02013	Ich konnte es nicht ertragen, Zaza zu sagen, dass seine Eltern \n nicht mehr da waren.	[0, 83, 'DINRoundOffcPro']
dm02_02020	Daran erinnere ich mich bereits ...	[0, 35, 'DINRoundOffcPro']
dm02_02021	Zaza, Vorsicht!	[0, 15, 'DINRoundOffcPro']
dm02_02022	Zaza: \n Okay, gehen wir weiter, solange diese Monster weg sind!	[0, 6, 'DINRoundOffcPro'], [6, 61, 'DINRoundOffcPro']
dm02_02023	Ich muss zurück zu Zaza!	[0, 24, 'DINRoundOffcPro']
dm02_02025	Ich muss in Zazas Nähe bleiben.	[0, 31, 'DINRoundOffcPro']
dm02_02026	Zaza: \n Da ist ein Monster auf der nächsten Insel!	[0, 6, 'DINRoundOffcPro'], [6, 48, 'DINRoundOffcPro']
dm02_02030	Zaza: \n Dort drüben ist irgendetwas.	[0, 6, 'DINRoundOffcPro'], [6, 34, 'DINRoundOffcPro']
dm02_02031	Zaza: \n Was ist das für ein Ding?	[0, 6, 'DINRoundOffcPro'], [6, 31, 'DINRoundOffcPro']
dm02_02032	Zaza: \n Es ist eine Art Monster!	[0, 6, 'DINRoundOffcPro'], [6, 30, 'DINRoundOffcPro']
dm02_10000	Erinnerungen	[0, 12, 'DINRoundOffcPro']
