Reference Name	Text	Font
76b5a8d4	형님, 처음 만난 때를 기억하십니까? \n 저는 겁에 질린, 무의미한 존재였습니다.	[0, 43, 'AsiaJMR_2']
77be4a41	모든 광부들이 \n 같은 이야기를 해. \n 네가 중력 그 자체를 \n 조작한다는 소문 말이야!	[0, 44, 'AsiaJMR_2']
7fe0cee5	캣, 방금 세시가 \n 우리는 한 번도 사용하지 \n 못한 중력선에 \n 뭔가 옮기는 걸 봤어.	[0, 44, 'AsiaJMR_2']
7ffdaada	파이가 널 배신할 셈이었다면, \n 훨씬 오래전에 그럴 수 있었어.	[0, 34, 'AsiaJMR_2']
8adce4fe	어머니와 저는, 형님과 \n 형님의 부친께서 저희에게 \n 베푸신 모든 것에 감사합니다.	[0, 43, 'AsiaJMR_2']
90abcce2	너와 네 어미를 \n 구한 것은 바로 \n 선 가문이다.	[0, 25, 'AsiaJMR_2']
959bf417	항구로 향한다! \n 출발!	[0, 12, 'AsiaJMR_2']
99f3cee8	그러니 자신의 입장을 \n 제대로 생각해봐라.	[0, 22, 'AsiaJMR_2']
9fe41f8c	제단용 중력선? 의식? \n 그게 전부 다 뭐지…	[0, 24, 'AsiaJMR_2']
a0a499d0	하지만 우리는 견뎌냈습니다. 형님은 사자의 표식이 우리에게 \n 용기를 줄 거라 하셨죠. 사자가 우리를 진정한 형제로 만들어 \n 준다 이야기한 이후, 저는 결코 형님을 의심하지 않았습니다. \n 그러니 부디, 지금 저를 위해 용기를 보여주십시오.	[0, 129, 'AsiaJMR_2']
a9ec9bd6	형님은 그런 제게 형제의 증거를 주었습니다. 저는 지금도 살갗에서 그 뜨거운 \n 압력을 느낍니다. 그걸 안 아버님께서는 우리의 목숨을 빼앗고자 하였지요.	[0, 83, 'AsiaJMR_2']
ab83d3f4	누구 덕분에 \n 지금의 네가 있다고 \n 생각하는 거냐?	[0, 26, 'AsiaJMR_2']
b217c2e7	너한테 남는 건 \n 시간뿐이잖아. \n 넌 왜 안 도와줘?	[0, 27, 'AsiaJMR_2']
b2349edc	보고, 약정을 지켜. \n 정당한 거래 관계를 맺겠다 \n 약속했을 텐데.	[0, 35, 'AsiaJMR_2']
b3bbe764	그럼 어째서!? \n 어째서 단 한 번이라도 \n 내 편이 되어주지 않지!?	[0, 36, 'AsiaJMR_2']
bbda3d1d	게다가 파이가 혈연이 \n 아닌데도 불구하고, \n 보고보다 더 나은 \n 선 가문의 자식이잖아.	[0, 45, 'AsiaJMR_2']
c08b0e82	내가 더 젊었더라면, \n 준비를 도와줬을 텐데. \n 하지만 이렇게 엉덩이가 \n 무거워서야…	[0, 44, 'AsiaJMR_2']
c4224023	보고도 그 사실을 알고 \n 있을 거야. 그래서 언제나 \n 뭔가를 증명하려는 듯 \n 행동하는 거지.	[0, 48, 'AsiaJMR_2']
ccfcb658	보고가 방가 정착지에 휘두르려 했던 채찍은 역설적이게도 \n 파이의 손에 머물렀다. 만약 파이가 행동을 달리 했더라면, \n 방가 정착지는 계속해서 그 횡포에 고통받았을 것이다.	[0, 93, 'AsiaJMR_2']
cd6a4229	그렇군요… \n 이제야 두 사람이 \n 서로 닮지 않은 \n 이유를 알겠네요.	[0, 34, 'AsiaJMR_2']
e6f2da66	…	[0, 1, 'AsiaJMR_2']
ep04_00000k_010	세시, 여기서 \n 뭘 하는 거야?	[0, 16, 'AsiaJMR_2']
ep04_00000k_020	어, 음, 리사가 \n 안에서 뭔가 중요한 \n 일을 하고 있어서…	[0, 31, 'AsiaJMR_2']
ep04_00000k_030	중요한 일?	[0, 6, 'AsiaJMR_2']
ep04_00001	탤리스먼을 장비해라	[0, 10, 'Korean for MaruFolkPro']
ep04_00003	탤리스먼을 장비했습니다.	[0, 13, 'Korean for MaruFolkPro']
ep04_00100c_010	라오 부족의 고귀한 \n 선조들이시여, \n 당신께 감사를 드립니다.	[0, 32, 'AsiaJMR_2']
ep04_00100c_020	부디 평온을 찾으시길 \n 빌겠습니다…	[0, 18, 'AsiaJMR_2']
ep04_00100c_030	이상하단 표정으로 \n 날 바라보는군.	[0, 18, 'AsiaJMR_2']
ep04_00100c_040	이건 우리 가문에 \n 얽힌 의식의 흉내지. \n 우리 선조들이 머무를 \n 카고는 사라졌지만.	[0, 44, 'AsiaJMR_2']
ep04_00100c_050	카고…?	[0, 4, 'AsiaJMR_2']
ep04_00100c_060	우리 라오 부족의 사람들은 본래 성스러운 도시 지르가 파라 \n 라오의 위대한 지도자였다. 침략자들이 나타나기 전까진…	[0, 63, 'AsiaJMR_2']
ep04_00100c_070	침략자들은 선조들을 속이고, 카고를, 우리의 유산을 훔쳤다. 그들은 \n 총독부를 만들어 전쟁을 시작했고 우리의 많은 목숨을 앗아갔다.	[0, 72, 'AsiaJMR_2']
ep04_00100c_080	성스러운 도시를 빼앗겼고, 그 후 우리는 떠돌이가 되었다. \n 언젠가 라오의 후예들이 도시를 되찾아 영광을 회복할 것이다.	[0, 66, 'AsiaJMR_2']
ep04_00100c_090	아이가 자장가를 듣듯 \n 매일 밤 선조들께 \n 이런 이야기를 들었지.	[0, 34, 'AsiaJMR_2']
ep04_00100c_100	하지만 이건 단순한 \n 동화일 뿐. 그 의식들은 \n 살기 위해 애쓰는 와중 \n 남은 것일 뿐이야.	[0, 48, 'AsiaJMR_2']
ep04_00100c_110	…	[0, 1, 'AsiaJMR_2']
ep04_00100c_120	…?	[0, 2, 'AsiaJMR_2']
ep04_00100c_130	저, 저기!	[0, 6, 'AsiaJMR_2']
ep04_00100c_140	좋아, 이 내기의 승자가 \n 모든 것을 갖고 패자는 \n 모든 것을 잃는 거야!	[0, 39, 'AsiaJMR_2']
ep04_00100c_150	방가가 승리하면 계약의 \n 모든 부분을 우리한테 더 \n 유리하게 고쳐야 할 거야.	[0, 41, 'AsiaJMR_2']
ep04_00100c_160	지금껏 불공평하던 \n 내용을 생각해보면 \n 당연한 요구지.	[0, 28, 'AsiaJMR_2']
ep04_00100c_170	당신 같은 사업가가 \n 그렇게 흥미로운 \n 내기를 제안할 거라곤 \n 생각도 못 했는데!	[0, 42, 'AsiaJMR_2']
ep04_00100c_180	너는 도대체 뭐야!? \n 당장 리사를 데리고 \n 오지 못하겠어!	[0, 31, 'AsiaJMR_2']
ep04_00100c_190	전부 다 들었어.	[0, 9, 'AsiaJMR_2']
ep04_00100c_200	악!	[0, 2, 'AsiaJMR_2']
ep04_00100c_210	방가가 지면, 우리 \n 계약량이 3배가 된다! \n 맞지, 수염쟁이?	[0, 33, 'AsiaJMR_2']
ep04_00100c_220	그래, 나도 자선이나 \n 하려고 이 사업을 \n 하는 게 아니거든.	[0, 32, 'AsiaJMR_2']
ep04_00100c_230	보고, 도대체 \n 무슨 속셈이야?	[0, 16, 'AsiaJMR_2']
ep04_00100c_240	우리가 내기를 하지 \n 않으면 어쩔 셈이지?	[0, 22, 'AsiaJMR_2']
ep04_00100c_250	너희가 금지된 땅에 갔다고 \n 하던데… 지난 수송품을 \n 어디서 얻었는지 다 안다고.	[0, 43, 'AsiaJMR_2']
ep04_00100c_260	보물을 발견했다는 비밀을 \n 총독부가 알게 되면 \n 과연 어떤 반응을 보일까?	[0, 39, 'AsiaJMR_2']
ep04_00100c_270	리, 리사, \n 미안해.	[0, 11, 'AsiaJMR_2']
ep04_00100c_280	!	[0, 1, 'AsiaJMR_2']
ep04_00100c_290	이제 알겠군. 우리를 더 \n 쥐어짤 명분을 확보하려는 \n 셈이군. 좋아, 뭘 걸 셈이지?	[0, 45, 'AsiaJMR_2']
ep04_00110k_010	너희에게도 나쁘지 않은 \n 제안이야. 어쩌면 상황을 \n 뒤집을 수도 있지.	[0, 37, 'AsiaJMR_2']
ep04_00110k_020	내가 주둔군에 납품하는 \n 기계들을 이용해서 \n 대결하는 거야.	[0, 31, 'AsiaJMR_2']
ep04_00110k_030	규칙이나 말해.	[0, 8, 'AsiaJMR_2']
ep04_00110k_040	좋아. 10개의 표적을 \n 먼저 넘어뜨리는 사람이 \n 승리하는 거다.	[0, 34, 'AsiaJMR_2']
ep04_00110k_050	표적은 자동으로 \n 올라오고, 쓰러진다.	[0, 20, 'AsiaJMR_2']
ep04_00110k_060	표적이 올라왔을 때 \n 쓰러뜨려서 점수를 \n 획득하면 되는 거지.	[0, 32, 'AsiaJMR_2']
ep04_00110k_070	먼저 10개의 표적을 \n 쓰러뜨리는 사람이 \n 승리하는 거다.	[0, 30, 'AsiaJMR_2']
ep04_00110k_080	삼판이승 게임으로 \n 하는 건 어때? \n 재미있는 건 오래 \n 즐기고 싶거든.	[0, 37, 'AsiaJMR_2']
ep04_00110k_090	그게 전부야, 간단하지?	[0, 13, 'AsiaJMR_2']
ep04_00110k_100	선 화물에서는 \n 내 형제인 \n 파이가 나서겠다.	[0, 23, 'AsiaJMR_2']
ep04_00110k_110	우리한테는 불리한 \n 조건인 것 같은데. \n 파이는 라오 전사의 \n 먼 후예잖아.	[0, 39, 'AsiaJMR_2']
ep04_00110k_120	…	[0, 1, 'AsiaJMR_2']
ep04_00110k_130	리사! 내가 방가의 \n 대표로 지원할게!	[0, 20, 'AsiaJMR_2']
ep04_00110k_140	너는 여전히 떠돌이에 \n 지나지 않아. \n 중요한 일을 \n 그런 네게 맡길 수는…	[0, 39, 'AsiaJMR_2']
ep04_00110k_150	내가 여기서 했던 일들이 \n 얼마나 많은데? 나도 \n 이제 너희의 일원이야.	[0, 38, 'AsiaJMR_2']
ep04_00110k_160	캣…	[0, 2, 'AsiaJMR_2']
ep04_00110k_170	좋아! 이걸로 \n 참가자가 \n 결정된 것 같군.	[0, 22, 'AsiaJMR_2']
ep04_00200m_010	어이…	[0, 3, 'AsiaJMR_2']
ep04_00300m_010	안돼…	[0, 3, 'AsiaJMR_2']
ep04_00300m_020	잘했어, 파이!	[0, 8, 'AsiaJMR_2']
ep04_00310k_010	이 내기는 무효다! \n 반칙이 있었어.	[0, 19, 'AsiaJMR_2']
ep04_00310k_020	반칙이라고!?	[0, 7, 'AsiaJMR_2']
ep04_00310k_030	아니, 무슨 말을 \n 하는 거냐, \n 내 형제여?	[0, 23, 'AsiaJMR_2']
ep04_00310k_040	저는 부당한 \n 승부의 결과를 \n 받아들일 수 없습니다.	[0, 27, 'AsiaJMR_2']
ep04_00310k_050	그건 라오 전사의 \n 규율을 깨는 것입니다.	[0, 22, 'AsiaJMR_2']
ep04_00310k_060	파이…	[0, 3, 'AsiaJMR_2']
ep04_00310k_070	말도 안 돼! 내기는 \n 어쩔 셈이지!?	[0, 20, 'AsiaJMR_2']
ep04_00310k_080	보아락 대결로 \n 승자를 결정하지.	[0, 17, 'AsiaJMR_2']
ep04_00310k_090	보아…락?	[0, 5, 'AsiaJMR_2']
ep04_00310k_100	라오의 전통이다. \n 더 이상의 부정을 막기 \n 위해 대결은 내가 \n 준비하도록 하겠다.	[0, 43, 'AsiaJMR_2']
ep04_00310k_110	좋아, 마음대로 하라지. \n 어서 진행이나 하라고!	[0, 26, 'AsiaJMR_2']
ep04_00320k_010	보아락은 신들을 기쁘게 \n 하기 위한 의식이다.	[0, 24, 'AsiaJMR_2']
ep04_00320k_020	성스러운 전장에 \n 들어가는 것이 \n 허가 되는 이는 \n 오직 대결할 자뿐이지.	[0, 38, 'AsiaJMR_2']
ep04_00320k_030	캣, 네 작은 보호자가 \n 없이 싸워야만 할 거야.	[0, 26, 'AsiaJMR_2']
ep04_00320k_040	그로 인해 네가 불리하게 \n 되는 건가. 예외로 함께 \n 참가해도 좋다.	[0, 36, 'AsiaJMR_2']
ep04_00320k_050	이전 대결에서 있었던 \n 일을 생각하면 그것이 \n 오히려 공정하겠지.	[0, 34, 'AsiaJMR_2']
ep04_00320k_060	글쎄, 의식에 대해서는 \n 잘 모르겠지만서도…	[0, 23, 'AsiaJMR_2']
ep04_00320k_070	혼자서 들어가야 한다면, \n 그렇게 해야지.	[0, 22, 'AsiaJMR_2']
ep04_00320k_080	더스티, 세시랑 같이 \n 여기서 기다리며 \n 응원해줘.	[0, 26, 'AsiaJMR_2']
ep04_00320k_090	야옹!	[0, 3, 'AsiaJMR_2']
ep04_00320k_100	각각의 참가자는 세 개의 \n 종을 가진다. 이것은 \n 수확을 의미하지.	[0, 35, 'AsiaJMR_2']
ep04_00320k_110	상대의 종을 모두 \n 빼앗는 자는 \n 신들께 그 가치를 \n 인정받게 된다.	[0, 35, 'AsiaJMR_2']
ep04_00320k_120	만약 전장을 벗어나면, \n 심판을 받을 자신의 \n 권리를 포기하는 것이다.	[0, 37, 'AsiaJMR_2']
ep04_00320k_130	알겠어! 그러니까 그냥 \n 내 종을 지키면서 \n 파이의 종을 \n 빼앗는 거구나.	[0, 38, 'AsiaJMR_2']
ep04_00320k_140	이번에는 누가 \n 진정 가치가 있는 \n 자인지 신들께서 \n 결정하실 것이다.	[0, 36, 'AsiaJMR_2']
ep04_00320k_150	위치로. \n 시작한다.	[0, 10, 'AsiaJMR_2']
ep04_00320k_160	영예로운 참가자들이여, \n 그대들의 종소리가 \n 신들의 귀에 \n 울려 퍼지기를.	[0, 38, 'AsiaJMR_2']
ep04_00400m_010	캣이 해냈어!	[0, 7, 'AsiaJMR_2']
ep04_00400m_020	중력 공주라면 해낼 줄 알았지!	[0, 17, 'AsiaJMR_2']
ep04_00400m_030	엄청나잖아!	[0, 6, 'AsiaJMR_2']
ep04_00400m_040	좋았어!	[0, 4, 'AsiaJMR_2']
ep04_01000	종을 주워라	[0, 6, 'Korean for MaruFolkPro']
ep04_02000	미사이: \n 너만 믿는다, 캣.	[0, 5, 'AsiaJMR_2'], [5, 15, 'AsiaJMR_2']
ep04_02001	미사이: \n 그거야, 캣! 가라, 끝내버려!	[0, 5, 'AsiaJMR_2'], [5, 22, 'AsiaJMR_2']
ep04_02002	미사이: \n 어휴, 젠장. 파이가 앞서고 있잖아.	[0, 5, 'AsiaJMR_2'], [5, 25, 'AsiaJMR_2']
ep04_02003	미사이: \n 둘 다 비등하게 싸우고 있어.	[0, 5, 'AsiaJMR_2'], [5, 21, 'AsiaJMR_2']
ep04_02004	미사이: \n 캣, 우리 종이 하나 밖에 안 남았어!	[0, 5, 'AsiaJMR_2'], [5, 26, 'AsiaJMR_2']
ep04_02005	미사이: \n 좋았어, 캣. 할 수 있어!	[0, 5, 'AsiaJMR_2'], [5, 20, 'AsiaJMR_2']
ep04_02006	미사이: \n 그거지, 너라면 할 수 있어.	[0, 5, 'AsiaJMR_2'], [5, 21, 'AsiaJMR_2']
ep04_02007	미사이: \n 캣이 해냈다! 방가의 득점이야!	[0, 5, 'AsiaJMR_2'], [5, 22, 'AsiaJMR_2']
ep04_02008	미사이: \n 이럴 수가, 파이가 이기다니…	[0, 5, 'AsiaJMR_2'], [5, 21, 'AsiaJMR_2']
ep04_02009	미사이: \n 캣이 종을 떨어뜨렸어!	[0, 5, 'AsiaJMR_2'], [5, 17, 'AsiaJMR_2']
ep04_02010	미사이: \n 파이가 종을 떨어뜨렸어!	[0, 5, 'AsiaJMR_2'], [5, 18, 'AsiaJMR_2']
ep04_02011	리사: \n 시작!	[0, 4, 'AsiaJMR_2'], [4, 7, 'AsiaJMR_2']
ep04_02012	리사: \n 캣, 장외!	[0, 4, 'AsiaJMR_2'], [4, 10, 'AsiaJMR_2']
ep04_02013	리사: \n 파이, 장외!	[0, 4, 'AsiaJMR_2'], [4, 11, 'AsiaJMR_2']
ep04_02014	리사: \n 시작!	[0, 4, 'AsiaJMR_2'], [4, 7, 'AsiaJMR_2']
ep04_02015	리사: \n 시작!	[0, 4, 'AsiaJMR_2'], [4, 7, 'AsiaJMR_2']
ep04_02016	리사: \n 파이, 일 점 득점.	[0, 4, 'AsiaJMR_2'], [4, 15, 'AsiaJMR_2']
ep04_02017	리사: \n 중지.	[0, 4, 'AsiaJMR_2'], [4, 7, 'AsiaJMR_2']
ep04_02018	리사: \n 캣, 일 점 득점.	[0, 4, 'AsiaJMR_2'], [4, 14, 'AsiaJMR_2']
ep04_02019	리사: \n 중지.	[0, 4, 'AsiaJMR_2'], [4, 7, 'AsiaJMR_2']
ep04_02020	파이에게서 모든 종을 빼앗아라	[0, 16, 'Korean for MaruFolkPro']
ep04_02021	종을 주워라	[0, 6, 'Korean for MaruFolkPro']
ep04_09000	미사이: \n 부탁해, 캣! 이겨버려!	[0, 5, 'AsiaJMR_2'], [5, 18, 'AsiaJMR_2']
ep04_09001	미사이: \n 바로 그거지! 자아, 끝내버리자!	[0, 5, 'AsiaJMR_2'], [5, 23, 'AsiaJMR_2']
ep04_09002	미사이: \n 어휴, 젠장. 파이가 앞서고 있잖아.	[0, 5, 'AsiaJMR_2'], [5, 25, 'AsiaJMR_2']
ep04_09003	미사이: \n 이제 마지막 경기야. 힘내, 방가에게 승리를 건네줘!	[0, 5, 'AsiaJMR_2'], [5, 34, 'AsiaJMR_2']
ep04_09004	미사이: \n 이제 마지막 경기야. 힘내, 방가에게 승리를 건네줘!	[0, 5, 'AsiaJMR_2'], [5, 34, 'AsiaJMR_2']
ep04_09005	미사이: \n 캣이 앞서 나간다!	[0, 5, 'AsiaJMR_2'], [5, 15, 'AsiaJMR_2']
ep04_09006	미사이: \n 으윽, 파이가 앞서 나가잖아!	[0, 5, 'AsiaJMR_2'], [5, 21, 'AsiaJMR_2']
ep04_09007	미사이: \n 졌어! 방가는 끝장이야!	[0, 5, 'AsiaJMR_2'], [5, 18, 'AsiaJMR_2']
ep04_09008	미사이: \n 좋았어! 두 번째는 캣의 승리다.	[0, 5, 'AsiaJMR_2'], [5, 23, 'AsiaJMR_2']
ep04_09009	미사이: \n 으윽, 이번은 파이의 승리로군.	[0, 5, 'AsiaJMR_2'], [5, 22, 'AsiaJMR_2']
ep04_09010	미사이: \n 졌어! 이제 방가는 끝난 거야…	[0, 5, 'AsiaJMR_2'], [5, 22, 'AsiaJMR_2']
ep04_09011	미사이: \n 졌어! 방가는 이제 끝났어.	[0, 5, 'AsiaJMR_2'], [5, 20, 'AsiaJMR_2']
ep04_09012	미사이: \n 표적이 모두 복구되었어!	[0, 5, 'AsiaJMR_2'], [5, 18, 'AsiaJMR_2']
ep04_09013	미사이: \n 캣이 앞서고 있어.	[0, 5, 'AsiaJMR_2'], [5, 15, 'AsiaJMR_2']
ep04_09014	미사이: \n 파이가 앞서고 있어.	[0, 5, 'AsiaJMR_2'], [5, 16, 'AsiaJMR_2']
ep04_09015	미사이: \n 둘이 접전이야.	[0, 5, 'AsiaJMR_2'], [5, 13, 'AsiaJMR_2']
ep04_09016	이거 안 좋은데…	[0, 9, 'AsiaJMR_2']
ep04_09017	질 것 같아…	[0, 7, 'AsiaJMR_2']
ep04_09018	파이는 어떻게 점수를 내는 거지?	[0, 18, 'AsiaJMR_2']
ep04_09019	응?	[0, 2, 'AsiaJMR_2']
ep04_09020	이럴 순 없어.	[0, 8, 'AsiaJMR_2']
ep04_09021	방금 무슨 일이지!?	[0, 11, 'AsiaJMR_2']
ep04_09022	보고: \n 3… 2… 1…	[0, 4, 'AsiaJMR_2'], [4, 12, 'AsiaJMR_2']
ep04_09023	보고: \n 시작!	[0, 4, 'AsiaJMR_2'], [4, 7, 'AsiaJMR_2']
ep04_09024	이러고 있을 시간 없어.	[0, 13, 'AsiaJMR_2']
ep04_09025	보고: \n 지금까진 계획대로…	[0, 4, 'AsiaJMR_2'], [4, 14, 'AsiaJMR_2']
ep04_09026	보고: \n 그럼 시작한다!	[0, 4, 'AsiaJMR_2'], [4, 12, 'AsiaJMR_2']
ep04_09027	보고: \n 흐음, 2회전이다!	[0, 4, 'AsiaJMR_2'], [4, 14, 'AsiaJMR_2']
ep04_09028	보고: \n 압승이로군. 2회전으로 간다!	[0, 4, 'AsiaJMR_2'], [4, 20, 'AsiaJMR_2']
ep04_09029	보고: \n 좋았어, 마지막 시합이다!	[0, 4, 'AsiaJMR_2'], [4, 18, 'AsiaJMR_2']
ep04_09030	10개의 표적을 쓰러뜨려라	[0, 14, 'Korean for MaruFolkPro']
ep04_09031	보고: \n 모든 것이 계획대로야…	[0, 4, 'AsiaJMR_2'], [4, 16, 'AsiaJMR_2']
