Reference Name	Text	Font
dm02_00305k_020	Avevo paura, \n ma Zaza \n era accanto a me.	[0, 38, 'DINRoundOffcPro']
dm02_00305k_023	Esatto. Il vostro \n autobus cadde fino \n ai piedi del \n pilastro del mondo.	[0, 69, 'DINRoundOffcPro']
dm02_00305k_025	Trovaste un vecchio \n villaggio abbandonato \n dai suoi abitanti \n molto tempo prima.	[0, 78, 'DINRoundOffcPro']
dm02_00305k_028	Zaza, che era il più \n grande, fece del suo \n meglio per proteggervi.	[0, 65, 'DINRoundOffcPro']
dm02_00305k_030	Zaza era un bambino \n molto coraggioso.	[0, 37, 'DINRoundOffcPro']
dm02_00305k_040	Era così giovane... \n E ha dovuto affrontare \n le cose orribili \n che c'erano laggiù.	[0, 79, 'DINRoundOffcPro']
dm02_00305k_050	Ed è \n nei guai.	[0, 14, 'DINRoundOffcPro']
dm02_00305k_060	Vorresti aiutarlo, \n Sachya?	[0, 26, 'DINRoundOffcPro']
dm02_00305k_070	Ma certo! \n Farei qualsiasi cosa \n per Zaza.	[0, 40, 'DINRoundOffcPro']
dm02_00305k_080	Sono felice di saperlo. \n Guarda, è proprio là.	[0, 45, 'DINRoundOffcPro']
dm02_00310k_010	Non ci sono adulti, \n quindi devo prendere \n io il comando.	[0, 55, 'DINRoundOffcPro']
dm02_00310k_020	Verranno sicuramente \n a cercarci... \n Vero?	[0, 40, 'DINRoundOffcPro']
dm02_00310k_030	Ma fino a quel momento \n devo tenere tutti \n al sicuro.	[0, 51, 'DINRoundOffcPro']
dm02_00310k_040	Zaza! \n Voglio aiutarti.	[0, 22, 'DINRoundOffcPro']
dm02_00310k_050	Sachya...	[0, 9, 'DINRoundOffcPro']
dm02_00310k_060	Farò qualunque cosa! \n Non ho paura...	[0, 36, 'DINRoundOffcPro']
dm02_00310k_070	Lo so bene. \n Sei sempre stata \n una bambina forte.	[0, 47, 'DINRoundOffcPro']
dm02_00310k_080	E va bene, c'è giusto \n una cosa che potresti \n fare per aiutarmi.	[0, 62, 'DINRoundOffcPro']
dm02_00310k_090	Recupera qualsiasi cosa \n utile dalla spazzatura \n che arriva dall'alto.	[0, 68, 'DINRoundOffcPro']
dm02_00310k_100	Pensi di \n potercela fare?	[0, 24, 'DINRoundOffcPro']
dm02_00310k_110	Ci servono più \n risorse possibili.	[0, 33, 'DINRoundOffcPro']
dm02_00310k_120	Lascia fare a me! \n Troverò sicuramente \n qualcosa di utile.	[0, 56, 'DINRoundOffcPro']
dm02_00310k_130	OK, ma fai attenzione. \n Non voglio che ti \n accada nulla.	[0, 54, 'DINRoundOffcPro']
dm02_00310k_140	Non preoccuparti, Zaza!	[0, 23, 'DINRoundOffcPro']
dm02_00320k_010	Che cos'è? È caduto \n insieme a tutti \n gli altri rifiuti?	[0, 54, 'DINRoundOffcPro']
dm02_00320k_020	Fa degli \n strani rumori.	[0, 23, 'DINRoundOffcPro']
dm02_00320k_030	Che sia una \n aerobarca?	[0, 22, 'DINRoundOffcPro']
dm02_00320k_040	Se funziona ancora forse \n può riportarci a casa!	[0, 47, 'DINRoundOffcPro']
dm02_00320k_050	Devo dirlo a Zaza!	[0, 18, 'DINRoundOffcPro']
dm02_00320k_060	Mmm... Chissà se riesco \n a farla volare?	[0, 39, 'DINRoundOffcPro']
dm02_00400m_010	Quello strano e antico macchinario \n riportò la giovane me a Hekseville.	[0, 70, 'DINRoundOffcPro']
dm02_00400m_020	Ma quella non era più la Hekseville che conoscevo, \n ed ero completamente sola.	[0, 77, 'DINRoundOffcPro']
dm02_00400m_030	Hekseville era andata avanti senza di noi.	[0, 42, 'DINRoundOffcPro']
dm02_00400m_040	Era passato mezzo secolo dal nostro incidente.	[0, 46, 'DINRoundOffcPro']
dm02_00400m_050	Vivere da sola non era facile. \n Ero terrorizzata, ma poi...	[0, 58, 'DINRoundOffcPro']
dm02_00400m_060	Xii...	[0, 6, 'DINRoundOffcPro']
dm02_00405k_010	Bentornata, Raven.	[0, 18, 'DINRoundOffcPro']
dm02_00405k_020	Tu...	[0, 5, 'DINRoundOffcPro']
dm02_00405k_030	La povera Sachya era \n tutta sola quando fece \n ritorno a Hekseville.	[0, 65, 'DINRoundOffcPro']
dm02_00405k_032	Scopristi che il tempo \n scorreva diversamente \n ai piedi del \n mondo.	[0, 64, 'DINRoundOffcPro']
dm02_00405k_034	Lì erano passati \n alcuni mesi, ma a \n Hekseville era trascorso \n mezzo secolo.	[0, 73, 'DINRoundOffcPro']
dm02_00405k_036	I genitori di Zaza \n erano morti.	[0, 31, 'DINRoundOffcPro']
dm02_00405k_038	Tu eri rimasta da sola \n e dovevi cavartela senza \n alcun aiuto.	[0, 60, 'DINRoundOffcPro']
dm02_00405k_040	Poi incontrasti Xii e \n diventasti Raven, \n una potente shifter.	[0, 60, 'DINRoundOffcPro']
dm02_00405k_050	Ti sei impegnata tanto \n per salvare i bambini \n rimasti laggiù.	[0, 60, 'DINRoundOffcPro']
dm02_00405k_060	Provasti a fare \n di tutto, ma \n senza successo.	[0, 44, 'DINRoundOffcPro']
dm02_00405k_070	Finché non ti sei \n unita all'altra \n shifter per portare \n i bambini sull'Arca.	[0, 74, 'DINRoundOffcPro']
dm02_00405k_080	L'Arca li ha fatti \n addormentare solo per \n tenerli al sicuro.	[0, 59, 'DINRoundOffcPro']
dm02_00405k_090	E ora eccoti di nuovo \n qui, pronta a fare di \n tutto per salvarli.	[0, 63, 'DINRoundOffcPro']
dm02_00405k_100	Come fai a sapere tutte \n queste cose su di me?	[0, 45, 'DINRoundOffcPro']
dm02_00405k_110	So molte più cose \n di quanto immagini sulla \n bambina di nome Sachya e \n sulla shifter Raven.	[0, 88, 'DINRoundOffcPro']
dm02_00405k_120	Sei uno di loro, \n non è vero? \n Sei come Gade e Cyanea.	[0, 52, 'DINRoundOffcPro']
dm02_00405k_130	Il mio compito è tenere \n il sistema di questo \n mondo libero da errori.	[0, 68, 'DINRoundOffcPro']
dm02_00405k_140	Diciamo che sono una \n specie di... tecnico.	[0, 42, 'DINRoundOffcPro']
dm02_00405k_150	Raven, per correggere \n il presente dovrai \n riparare il passato.	[0, 61, 'DINRoundOffcPro']
dm02_00405k_160	Dovrai portare i bambini \n sull'Arca e condurli di \n nuovo a Hekseville, \n come l'altra volta.	[0, 88, 'DINRoundOffcPro']
dm02_00405k_170	Stanno aspettando \n che tu li guidi.	[0, 34, 'DINRoundOffcPro']
dm02_00410k_003	È lo Zaza che \n ho visto quando \n sono scesa \n dal pilastro.	[0, 54, 'DINRoundOffcPro']
dm02_00410k_005	Non posso pensare a \n quanto sia stato \n difficile per lui \n proteggere gli altri.	[0, 76, 'DINRoundOffcPro']
dm02_00410k_010	L'Arca ci riporterà \n davvero a casa?	[0, 35, 'DINRoundOffcPro']
dm02_00410k_020	Quei bambini \n credono in te.	[0, 27, 'DINRoundOffcPro']
dm02_00410k_030	Sarà meglio che tu \n non dia loro \n false speranze...	[0, 49, 'DINRoundOffcPro']
dm02_00410k_040	Se è una bugia...	[0, 17, 'DINRoundOffcPro']
dm02_00410k_045	Anche se tutto questo \n non è reale, non posso \n abbandonare Zaza.	[0, 62, 'DINRoundOffcPro']
dm02_00410k_050	Fidatevi di me, \n vi farò tornare a casa.	[0, 39, 'DINRoundOffcPro']
dm02_00410k_060	L'ho promesso a una \n bambina di nome Sachya.	[0, 43, 'DINRoundOffcPro']
dm02_00410k_070	Sachya?!? \n Sta bene? \n Dov'è?!?	[0, 28, 'DINRoundOffcPro']
dm02_00410k_080	Ti sta aspettando. Ora \n dammi una mano a far \n salire tutti sull'Arca.	[0, 67, 'DINRoundOffcPro']
dm02_00500m_010	Il mio nuovo amico mi donò il potere di controllare la gravità.	[0, 63, 'DINRoundOffcPro']
dm02_00500m_020	Riuscivo a pensare solo a come salvare \n i bambini che avevo abbandonato.	[0, 71, 'DINRoundOffcPro']
dm02_00500m_030	Lavorai assieme all'altra shifter per riportare i bambini a casa.	[0, 65, 'DINRoundOffcPro']
dm02_00500m_040	Non avevo mantenuto del tutto \n la mia promessa di riportarli a casa.	[0, 67, 'DINRoundOffcPro']
dm02_00500m_050	Farò qualsiasi cosa per tener fede alla mia parola. \n Per quei bambini. Per Zaza.	[0, 79, 'DINRoundOffcPro']
dm02_01000	L'uomo col cappello ci lasciò da soli...	[0, 40, 'DINRoundOffcPro']
dm02_01001	Era l'unico adulto sull'autobus.	[0, 32, 'DINRoundOffcPro']
dm02_01002	Le capanne che trovammo di sotto erano abbandonate.	[0, 51, 'DINRoundOffcPro']
dm02_01003	Diventarono il nostro rifugio.	[0, 30, 'DINRoundOffcPro']
dm02_01004	Nel nostro villaggio c'era un mostro enorme e terribile...	[0, 58, 'DINRoundOffcPro']
dm02_01005	Avevo paura che mi divorasse.	[0, 29, 'DINRoundOffcPro']
dm02_01006	Il nostro unico cibo era ciò che cadeva dal cielo.	[0, 50, 'DINRoundOffcPro']
dm02_01007	Zaza!	[0, 5, 'DINRoundOffcPro']
dm02_01008	Trova qualcosa \n di utile per Zaza	[0, 32, 'DINRoundOffcPro']
dm02_01009	Il ponte...	[0, 11, 'DINRoundOffcPro']
dm02_01010	Zaza!	[0, 5, 'DINRoundOffcPro']
dm02_01011	Esamina lo strano oggetto	[0, 25, 'DINRoundOffcPro']
dm02_01012	Cos'è quella?	[0, 13, 'DINRoundOffcPro']
dm02_01013	Zaza... Eccoti.	[0, 15, 'DINRoundOffcPro']
dm02_01014	Zaza!	[0, 5, 'DINRoundOffcPro']
dm02_02000	Proteggi Zaza finché \n non raggiunge l'Arca	[0, 41, 'DINRoundOffcPro']
dm02_02001	Devo portare qui Zaza...	[0, 24, 'DINRoundOffcPro']
dm02_02002	Ce l'abbiamo fatta!	[0, 19, 'DINRoundOffcPro']
dm02_02003	Zaza: \n Dobbiamo raggiungere l'Arca e riportare tutti a casa!	[0, 6, 'DINRoundOffcPro'], [6, 59, 'DINRoundOffcPro']
dm02_02004	Zaza: \n Un mostro mi sta attaccando!	[0, 6, 'DINRoundOffcPro'], [6, 34, 'DINRoundOffcPro']
dm02_02005	Zaza: \n OK, andiamo!	[0, 6, 'DINRoundOffcPro'], [6, 18, 'DINRoundOffcPro']
dm02_02006	Quella cosa mi ha rubato un ricordo...	[0, 38, 'DINRoundOffcPro']
dm02_02007	Zaza ha bisogno di me!	[0, 22, 'DINRoundOffcPro']
dm02_02008	Eravamo spaventati, affamati e sul fondo del mondo.	[0, 51, 'DINRoundOffcPro']
dm02_02009	Il tempo è stato crudele. Ha cambiato tutto, lasciandomi sola.	[0, 62, 'DINRoundOffcPro']
dm02_02010	Zaza non riconobbe la donna che ero diventata a Hekseville.	[0, 59, 'DINRoundOffcPro']
dm02_02011	La sua sorellina Sachya non c'era più.	[0, 38, 'DINRoundOffcPro']
dm02_02012	Ho pensato tante volte di dirgli che ero io.	[0, 44, 'DINRoundOffcPro']
dm02_02013	Non potevo dire a Zaza che i suoi genitori non c'erano più.	[0, 59, 'DINRoundOffcPro']
dm02_02020	Questo già lo ricordo...	[0, 24, 'DINRoundOffcPro']
dm02_02021	Zaza, attento!	[0, 14, 'DINRoundOffcPro']
dm02_02022	Zaza: \n Forza, muoviamoci prima che quei mostri ritornino!	[0, 6, 'DINRoundOffcPro'], [6, 56, 'DINRoundOffcPro']
dm02_02023	Devo tornare da Zaza!	[0, 21, 'DINRoundOffcPro']
dm02_02025	Devo rimanere vicina a Zaza.	[0, 28, 'DINRoundOffcPro']
dm02_02026	Zaza: \n Sulla prossima isola c'è un mostro!	[0, 6, 'DINRoundOffcPro'], [6, 41, 'DINRoundOffcPro']
dm02_02030	Zaza: \n Laggiù c'è qualcosa!	[0, 6, 'DINRoundOffcPro'], [6, 26, 'DINRoundOffcPro']
dm02_02031	Zaza: \n Cos'è quello?	[0, 6, 'DINRoundOffcPro'], [6, 19, 'DINRoundOffcPro']
dm02_02032	Zaza: \n Sembra una specie di mostro!	[0, 6, 'DINRoundOffcPro'], [6, 34, 'DINRoundOffcPro']
dm02_10000	Ricordi	[0, 7, 'DINRoundOffcPro']
