Reference Name	Text	Font
ep18_01101	Polizist: \n Was ist nur mit den Grigos los?	[0, 10, 'DINRoundOffcPro'], [10, 41, 'DINRoundOffcPro']
ep18_01102	Polizist: \n Wollen die unser Hauptquartier einnehmen?	[0, 10, 'DINRoundOffcPro'], [10, 51, 'DINRoundOffcPro']
ep18_01103	Polizist: \n Das Hauptquartier schützen! Feuer frei!	[0, 10, 'DINRoundOffcPro'], [10, 49, 'DINRoundOffcPro']
ep18_02000	Besiege Kali	[0, 12, 'DINRoundOffcPro']
ep18_02001	Was machst du da? Was hast du mit „Schwester“ gemeint?	[0, 54, 'DINRoundOffcPro']
ep18_02002	Kali: \n Was geht das dich an? Halt dich einfach hier raus.	[0, 6, 'DINRoundOffcPro'], [6, 56, 'DINRoundOffcPro']
ep18_02003	Wo ist Brahman? Was hat er vor?	[0, 31, 'DINRoundOffcPro']
ep18_02004	Kali: \n ...	[0, 6, 'DINRoundOffcPro'], [6, 9, 'DINRoundOffcPro']
ep18_02005	Ich muss Kali aufhalten!	[0, 24, 'DINRoundOffcPro']
ep18_03000	Folge Kali	[0, 10, 'DINRoundOffcPro']
ep18_03001	Wo ist Cecie?	[0, 13, 'DINRoundOffcPro']
ep18_03002	Ich muss Cecie finden, bevor Kali es tut.	[0, 41, 'DINRoundOffcPro']
ep18_03003	Cecie ... Was ist passiert?	[0, 27, 'DINRoundOffcPro']
ep18_03004	Kali: \n Schwester! Endlich habe ich dich gefunden.	[0, 6, 'DINRoundOffcPro'], [6, 48, 'DINRoundOffcPro']
ep18_03005	Ich muss Cecie finden, bevor Kali es tut.	[0, 41, 'DINRoundOffcPro']
ep18_04000	Besiege Kali	[0, 12, 'DINRoundOffcPro']
ep18_04001	Ich muss Kali aufhalten!	[0, 24, 'DINRoundOffcPro']
ep18_05000	Besiege Kali Angel \n und hol Cecie zurück	[0, 39, 'DINRoundOffcPro']
ep18_05001	Cecie, was passiert hier?	[0, 25, 'DINRoundOffcPro']
ep18_05002	Cecie, bitte, komm wieder zu dir.	[0, 33, 'DINRoundOffcPro']
ep18_05003	Durga: \n ...	[0, 7, 'DINRoundOffcPro'], [7, 10, 'DINRoundOffcPro']
ep18_05004	Raven: \n Irgendetwas stimmt nicht, meine Angriffe treffen nicht mehr.	[0, 7, 'DINRoundOffcPro'], [7, 67, 'DINRoundOffcPro']
ep18_05005	Kali: \n Haha, und dagegen kannst du auch nichts tun.	[0, 6, 'DINRoundOffcPro'], [6, 50, 'DINRoundOffcPro']
ep18_05006	Raven: \n Kat, halt dich nicht mehr zurück ...	[0, 7, 'DINRoundOffcPro'], [7, 43, 'DINRoundOffcPro']
ep18_05007	Raven: \n Wir müssen Cecie aufhalten.	[0, 7, 'DINRoundOffcPro'], [7, 34, 'DINRoundOffcPro']
ep18_05008	Greife Durga an, \n um Cecie wiederzuerwecken	[0, 42, 'DINRoundOffcPro']
ep18_05009	Es funktioniert nicht ...	[0, 25, 'DINRoundOffcPro']
ep18_05010	Raven: \n Dann weißt du ja, was wir zu tun haben.	[0, 7, 'DINRoundOffcPro'], [7, 46, 'DINRoundOffcPro']
ep18_05011	Ich muss Cecie helfen!	[0, 22, 'DINRoundOffcPro']
ep18_09000	Wenn das so weitergeht, ist die Polizei erledigt.	[0, 49, 'DINRoundOffcPro']
ep18_09001	Ich muss die Polizei beschützen ...	[0, 35, 'DINRoundOffcPro']
ep18_09002	Noch mehr Grigos machen sich auf den Weg zum Polizeirevier!	[0, 59, 'DINRoundOffcPro']
ep18_09003	Polizisten	[0, 10, 'DINRoundOffcPro']
